magnitudes:        4.5625,       7.9375,       7.9375,       9.1250,       8.5625,       7.8750,       6.4375,       6.4375,       7.1875,       7.1875,       8.5625,       4.5625,       4.5625,       5.6250,       7.9375,       7.9375,       7.3125,       6.5000,       6.5000,       6.5000,       6.5000,       7.9375,       4.6250,       4.5625,       3.2500,       3.2500,       5.6250,       5.5625,       5.5625,       6.4375,       4.5625,       6.4375,       6.4375,       7.1875,       7.2500,       4.5625,       0.0000,       3.2500,       3.2500,       3.2500,       3.2500,       4.6250,       3.2500,       4.6250,       4.6250,       6.5000,       4.6250,       3.2500,       5.6250,       6.4375,       5.5625,       3.2500,       3.2500,       3.2500,       4.5625,       4.5625,       4.5625,       6.5000,       4.6250,       4.5625,       5.6250,       6.5000,       5.6875,       4.6250,       0.0000,       0.0000,       3.2500,       4.6250,       4.6250,       4.5625,       4.6250,       3.2500,       7.1875,       9.1250,       9.1250,       7.8750,       6.4375,       0.0000,       3.2500,       4.5625,       4.5625,       6.5000,       4.6250,       4.6250,       8.6250,      10.8125,      12.1875,      10.8125,      10.8125,       9.1875,       3.2500,       4.5625,       6.5000,       6.4375,       6.4375,       6.4375,       8.5625,      10.6875,      10.6875,      10.7500,      10.6875,       8.5625,       4.5625,       5.6250,       5.6250,       5.6250,       7.3125,       4.6250,       6.5000,       8.6250,       9.2500,       9.1875,       7.2500,       5.6250,       3.2500,       3.2500,       3.2500,       4.5625,       3.2500,       0.0000,       0.0000,       6.4375,       8.5625,       8.5625,       7.2500,       5.6250,       3.2500,       3.2500,       3.2500,       4.6250,       0.0000,       0.0000,       3.2500,       4.6250,       7.2500,       8.5625,       7.2500,       5.6250,       3.2500,       3.2500,       3.2500,       4.5625,       3.2500,       0.0000,       3.2500,       4.5625,       4.5625,       6.5000,       7.2500,       5.6250,       3.2500,       3.2500,       3.2500,       3.2500,       3.2500,       0.0000,       3.2500,       5.6250,       4.5625,       4.5625,       6.4375,       5.5625,       0.0000,       3.2500,       3.2500,       3.2500,       0.0000,       0.0000,       3.2500,       5.6250,       7.2500,       4.6250,       6.5625,       4.6250,       3.2500,       3.2500,       0.0000,       3.2500,       0.0000,       0.0000,       3.2500,       7.2500,       8.5625,       8.5625,       8.5625,       7.9375,       3.2500,       4.5625,       4.5625,       4.5625,       3.2500,       4.6250,
magnitudes:        4.6250,       8.0000,       8.0000,       9.2500,       8.6250,       7.9375,       6.5000,       6.5000,       7.2500,       6.5000,       7.9375,       4.5625,       4.5625,       4.5625,       6.4375,       7.8750,       7.2500,       6.4375,       6.5000,       7.2500,       7.2500,       8.6250,       6.5625,       3.2500,       3.2500,       3.2500,       5.6250,       5.6250,       7.2500,       4.5625,       4.5625,       6.4375,       6.4375,       7.9375,       5.6250,       4.5625,       3.2500,       3.2500,       3.2500,       3.2500,       4.5625,       4.5625,       3.2500,       4.6250,       4.6250,       6.5000,       4.6250,       4.6250,       5.6250,       6.5000,       5.6250,       3.2500,       3.2500,       4.5625,       4.5625,       4.5625,       4.5625,       6.4375,       4.5625,       4.5625,       5.6250,       6.5000,       5.6250,       4.5625,       0.0000,       0.0000,       3.2500,       4.6250,       4.6250,       4.6250,       4.6250,       3.2500,       7.2500,       9.1875,       9.1875,       7.2500,       6.5000,       0.0000,       3.2500,       4.5625,       6.4375,       6.4375,       4.5625,       4.5625,       8.5625,      10.7500,      12.1875,      10.8125,      10.8125,       9.2500,       3.2500,       4.6250,       6.5625,       7.3125,       6.5000,       6.5000,       8.6250,      10.7500,      10.2500,      10.7500,      10.6875,       9.1250,       4.5625,       5.6250,       5.5625,       5.6250,       7.2500,       4.6250,       6.5000,       8.6250,       8.6250,       9.2500,       8.6250,       5.6250,       3.2500,       3.2500,       4.6250,       5.6250,       3.2500,       0.0000,       0.0000,       6.5000,       8.5625,       8.5625,       8.5625,       5.5625,       0.0000,       3.2500,       3.2500,       4.5625,       0.0000,       0.0000,       3.2500,       4.6250,       7.3125,       8.6250,       8.0000,       5.6250,       3.2500,       3.2500,       3.2500,       4.5625,       3.2500,       0.0000,       3.2500,       4.5625,       4.5625,       6.4375,       7.1875,       5.5625,       3.2500,       3.2500,       3.2500,       3.2500,       3.2500,       0.0000,       0.0000,       4.6250,       4.6250,       4.6250,       6.5000,       5.6250,       3.2500,       3.2500,       3.2500,       3.2500,       0.0000,       0.0000,       3.2500,       5.6250,       6.4375,       4.5625,       6.4375,       4.5625,       0.0000,       0.0000,       0.0000,       3.2500,       0.0000,       0.0000,       3.2500,       7.3125,       8.6875,       8.6875,       8.6875,       8.0000,       3.2500,       3.2500,       4.6250,       4.5625,       3.2500,       4.5625,
magnitudes:        5.5625,       7.8750,       7.1875,       9.1250,       8.5625,       7.9375,       6.5000,       6.5000,       7.2500,       7.3125,       7.3125,       5.6875,       4.6250,       4.6250,       8.0000,       7.2500,       7.2500,       6.5000,       6.5000,       6.5000,       6.5000,       7.9375,       4.5625,       4.5625,       3.2500,       3.2500,       5.6250,       5.6250,       5.6250,       6.5000,       3.2500,       6.5000,       6.5000,       7.3125,       5.6875,       4.6250,       3.2500,       3.2500,       3.2500,       3.2500,       4.6250,       4.5625,       3.2500,       4.5625,       4.5625,       6.4375,       4.5625,       4.5625,       4.5625,       5.5625,       5.6250,       3.2500,       3.2500,       4.5625,       3.2500,       4.6250,       4.6250,       6.5625,       4.6250,       4.6250,       5.6875,       6.5625,       5.6250,       3.2500,       0.0000,       0.0000,       3.2500,       3.2500,       4.5625,       4.5625,       4.5625,       3.2500,       7.1875,       8.5625,       9.1250,       7.9375,       6.5000,       0.0000,       3.2500,       4.6250,       6.5625,       6.5000,       4.6250,       4.6250,       8.6250,      10.8125,      12.1875,      10.7500,      10.8125,       9.1875,       3.2500,       4.5625,       6.5000,       6.4375,       6.4375,       6.4375,       8.5625,      10.2500,      10.7500,      10.8125,      10.7500,       8.6250,       4.6250,       5.6875,       5.6250,       5.6875,       7.3125,       4.6250,       6.5000,       8.6250,      10.8125,       9.1875,       7.2500,       5.6250,       3.2500,       3.2500,       4.5625,       5.6250,       3.2500,       0.0000,       0.0000,       6.5000,       8.5625,       8.5625,       7.2500,       5.6250,       3.2500,       3.2500,       3.2500,       4.6250,       0.0000,       0.0000,       3.2500,       4.6250,       7.3125,       8.5625,       7.2500,       5.6250,       3.2500,       3.2500,       3.2500,       4.5625,       3.2500,       0.0000,       3.2500,       4.5625,       4.5625,       6.5000,       7.3125,       5.6250,       3.2500,       3.2500,       3.2500,       3.2500,       3.2500,       0.0000,       3.2500,       4.6250,       4.5625,       4.5625,       6.5000,       5.6250,       3.2500,       3.2500,       3.2500,       3.2500,       0.0000,       0.0000,       3.2500,       7.2500,       7.3125,       4.6250,       6.5625,       4.6250,       3.2500,       3.2500,       0.0000,       0.0000,       0.0000,       0.0000,       3.2500,       7.3125,       8.6250,       8.5625,       8.6250,       7.9375,       3.2500,       4.5625,       4.5625,       4.5625,       3.2500,       3.2500,
magnitudes:        4.6250,       6.5000,       8.0000,       9.2500,       8.6250,       8.0000,       6.5000,       6.5000,       7.2500,       7.2500,       8.5625,       4.6250,       4.5625,       4.5625,       7.9375,       7.9375,       7.2500,       6.4375,       6.4375,       6.4375,       7.2500,       8.5625,       5.6250,       3.2500,       3.2500,       3.2500,       5.6875,       6.5625,       7.3125,       4.6250,       4.6250,       6.5000,       6.5000,       8.5625,       4.6250,       4.5625,       3.2500,       3.2500,       3.2500,       3.2500,       4.5625,       4.5625,       3.2500,       3.2500,       4.6250,       6.5000,       4.6250,       3.2500,       5.6875,       5.6875,       5.6875,       3.2500,       3.2500,       4.6250,       4.6250,       4.6250,       4.6250,       6.5000,       4.6250,       4.5625,       4.5625,       6.5000,       5.6250,       3.2500,       3.2500,       0.0000,       0.0000,       3.2500,       4.6250,       4.6250,       4.6250,       3.2500,       7.3125,       9.2500,       9.2500,       8.0000,       6.5000,       0.0000,       3.2500,       4.5625,       4.5625,       6.5000,       4.5625,       4.5625,       8.5625,      10.6875,      12.1250,      10.7500,      10.7500,       9.1875,       0.0000,       5.6250,       6.5625,       7.3125,       6.5625,       6.5625,       8.6875,      10.3750,      10.3125,      10.8750,      10.8125,       9.1875,       4.5625,       5.6250,       5.6250,       5.6250,       7.2500,       4.5625,       6.4375,       8.5625,       9.1875,      10.7500,       7.9375,       5.6250,       3.2500,       3.2500,       4.6250,       4.6250,       3.3125,       0.0000,       0.0000,       6.5625,       8.6250,       8.6250,       7.2500,       5.6250,       0.0000,       3.2500,       3.2500,       4.5625,       3.2500,       0.0000,       3.2500,       3.2500,       7.2500,       8.5625,       7.3125,       6.5000,       3.2500,       3.2500,       3.2500,       4.6250,       3.3125,       0.0000,       3.2500,       4.6250,       4.6250,       6.5000,       7.2500,       5.6250,       0.0000,       3.2500,       3.2500,       3.2500,       3.2500,       0.0000,       3.2500,       4.5625,       6.5000,       3.2500,       7.3125,       5.6250,       0.0000,       3.2500,       3.2500,       3.2500,       0.0000,       0.0000,       3.2500,       5.6250,       7.2500,       4.5625,       4.6250,       4.5625,       3.2500,       3.2500,       0.0000,       3.2500,       0.0000,       0.0000,       3.2500,       7.3125,       8.6250,       8.6250,       8.6875,       8.0000,       3.2500,       4.6250,       4.6250,       4.6250,       3.2500,       4.6250,
magnitudes:        5.6250,       7.9375,       7.2500,       9.1875,       8.5625,       7.9375,       6.4375,       6.5000,       7.2500,       7.2500,       7.2500,       5.6250,       4.6250,       4.6250,       8.0000,       8.0000,       7.3125,       6.5625,       6.5625,       6.5000,       6.5000,       8.0000,       5.6250,       4.5625,       3.2500,       3.2500,       5.6250,       5.6250,       7.2500,       6.4375,       4.5625,       6.4375,       6.5000,       7.2500,       5.6250,       4.6250,       3.2500,       3.2500,       3.2500,       3.2500,       3.2500,       4.6250,       3.2500,       4.6250,       4.6250,       6.5000,       4.6250,       4.5625,       5.6250,       5.6250,       4.5625,       3.2500,       3.2500,       4.5625,       4.5625,       4.5625,       4.6250,       6.5000,       4.6250,       4.6250,       5.6875,       6.5625,       5.6875,       3.2500,       0.0000,       0.0000,       3.2500,       3.2500,       4.6250,       4.6250,       4.6250,       4.5625,       7.2500,       9.1250,       9.1250,       7.9375,       5.6250,       0.0000,       3.2500,       4.5625,       4.6250,       6.5000,       4.6250,       4.6250,       7.3125,      10.8750,      10.8750,      10.8750,      10.8750,       9.2500,       0.0000,       4.6250,       6.5000,       7.2500,       6.5000,       6.5000,       8.5625,      10.2500,      10.2500,      10.7500,      10.7500,       8.5625,       4.5625,       5.6250,       5.6250,       5.6250,       7.3125,       4.6250,       6.5625,       8.6875,       9.3125,       9.2500,       7.3125,       5.6250,       3.2500,       3.2500,       4.6250,       5.6250,       3.2500,       0.0000,       0.0000,       6.5000,       8.5625,       8.5625,       7.2500,       5.6250,       3.2500,       3.2500,       3.2500,       4.6250,       0.0000,       0.0000,       0.0000,       4.6250,       7.3750,       8.6875,       7.3125,       5.6250,       4.6250,       3.2500,       3.2500,       4.5625,       3.2500,       0.0000,       3.2500,       4.5625,       4.5625,       6.4375,       7.2500,       5.6250,       3.2500,       3.2500,       3.2500,       3.2500,       3.3125,       0.0000,       3.2500,       4.6250,       4.6250,       3.2500,       7.3125,       5.6250,       3.2500,       3.2500,       3.2500,       3.2500,       3.2500,       0.0000,       3.2500,       5.6250,       7.2500,       4.5625,       4.5625,       4.5625,       0.0000,       0.0000,       0.0000,       4.6250,       0.0000,       0.0000,       3.3125,       7.3750,       8.6875,       8.6875,       8.6875,       8.0000,       3.2500,       4.6250,       4.6250,       4.5625,       3.2500,       3.2500,
magnitudes:        4.5625,       7.9375,       7.2500,       9.1875,       8.5625,       8.0000,       6.5000,       7.3125,       7.3125,       6.5625,       8.6875,       5.6875,       4.6250,       4.6250,       8.0000,       7.3125,       7.2500,       6.5000,       6.5000,       6.5000,       6.5000,       7.2500,       4.6250,       4.5625,       3.2500,       3.2500,       5.6250,       6.5000,       7.2500,       6.5000,       4.6250,       6.5000,       6.5625,       8.0000,       4.6875,       4.6250,       3.2500,       3.2500,       3.2500,       3.2500,       3.2500,       4.6250,       3.2500,       3.2500,       4.5625,       6.5000,       4.6250,       4.5625,       5.6250,       6.5000,       5.6250,       3.2500,       0.0000,       3.2500,       4.6250,       4.6250,       4.6250,       6.5625,       4.6875,       4.6250,       4.6250,       6.5625,       5.6875,       4.6250,       3.2500,       3.2500,       3.2500,       3.2500,       4.6250,       4.5625,       4.6250,       3.2500,       7.2500,       9.1250,       7.9375,       6.5000,       6.5000,       0.0000,       3.2500,       4.6250,       4.6250,       6.5625,       4.6250,       4.6250,       8.6250,      10.8750,      10.8750,      10.8125,      10.8750,       9.1875,       0.0000,       4.6250,       6.5000,       7.2500,       6.5000,       6.5000,       8.5625,      10.7500,      10.7500,      10.7500,      10.7500,       9.1875,       4.6250,       5.6875,       5.6250,       5.6875,       7.3125,       4.6875,       6.5625,       8.6875,       9.3125,       9.2500,       7.3125,       5.6250,       3.2500,       3.2500,       4.5625,       5.6250,       3.2500,       0.0000,       0.0000,       6.5000,       8.5625,       8.5625,       7.2500,       5.6250,       3.2500,       3.2500,       3.2500,       4.6250,       0.0000,       0.0000,       3.3125,       4.6250,       7.3750,       8.6875,       7.3125,       5.6250,       3.2500,       3.2500,       3.2500,       4.5625,       3.2500,       0.0000,       3.2500,       4.5625,       4.5625,       6.5000,       7.2500,       5.6250,       0.0000,       3.2500,       3.2500,       3.2500,       3.3125,       0.0000,       3.2500,       5.6875,       4.6250,       3.2500,       6.5625,       5.6250,       3.2500,       3.2500,       3.2500,       3.2500,       0.0000,       0.0000,       0.0000,       5.6250,       7.2500,       4.5625,       6.5000,       4.5625,       0.0000,       0.0000,       0.0000,       3.2500,       0.0000,       0.0000,       3.3125,       7.3750,       8.7500,       8.6875,       8.6875,       8.0000,       3.2500,       3.2500,       4.6250,       4.6250,       3.2500,       4.6250,
magnitudes:        5.6250,       7.9375,       7.9375,       9.1875,       8.5625,       7.9375,       4.6250,       6.5000,       7.3125,       7.3125,       8.6875,       5.6875,       4.6250,       5.6875,       8.0625,       8.0000,       8.6250,       6.5000,       6.5000,       6.5000,       6.5000,       7.2500,       7.2500,       3.2500,       3.2500,       3.2500,       5.6250,       6.5000,       5.6250,       6.5000,       4.6250,       6.5000,       6.5625,       8.6875,       7.3750,       4.6250,       4.6250,       3.2500,       3.3125,       3.2500,       3.2500,       4.6250,       3.2500,       4.6250,       4.6250,       6.5000,       4.6250,       3.2500,       4.5625,       5.6250,       5.6250,       3.2500,       3.2500,       4.5625,       3.2500,       4.6250,       4.6250,       6.5625,       4.6250,       4.6250,       5.6875,       6.5625,       5.6875,       3.3125,       0.0000,       0.0000,       3.2500,       3.2500,       4.6250,       4.6250,       4.6250,       4.5625,       7.2500,       9.1875,       9.1875,       7.9375,       6.5000,       0.0000,       3.2500,       4.6250,       4.6250,       6.5000,       6.5625,       4.6250,       8.6875,      10.8750,      10.8750,      10.8750,      10.9375,       9.2500,       0.0000,       4.6250,       4.6250,       6.5000,       6.5000,       6.5000,       8.6250,      10.7500,      10.7500,      10.7500,      10.7500,       9.1875,       4.5625,       5.6250,       5.6250,       5.6250,       7.3125,       4.6250,       6.5625,       8.6875,       9.3125,       9.3125,       8.6875,       5.6875,       0.0000,       3.2500,       4.6250,       5.6250,       3.2500,       0.0000,       0.0000,       6.5000,       8.6250,       8.5625,       8.5625,       5.6250,       3.2500,       3.2500,       3.2500,       4.6250,       0.0000,       0.0000,       0.0000,       4.6250,       7.3750,       8.6875,       8.0625,       5.6875,       4.6250,       3.2500,       3.2500,       4.6250,       3.2500,       0.0000,       0.0000,       4.6250,       4.6250,       6.5000,       7.2500,       5.6250,       3.2500,       3.2500,       3.2500,       3.2500,       3.2500,       0.0000,       0.0000,       5.6875,       4.6250,       4.6250,       7.3750,       5.6875,       3.3125,       3.3125,       3.3125,       3.2500,       0.0000,       0.0000,       0.0000,       5.6250,       7.3125,       4.6250,       4.6250,       4.5625,       0.0000,       0.0000,       0.0000,       3.2500,       0.0000,       0.0000,       3.2500,       7.3125,       8.6875,       8.6875,       8.7500,       8.0625,       3.3125,       3.3125,       4.6875,       4.6250,       3.3125,       3.2500,
magnitudes:        4.6250,       7.9375,       7.2500,       9.1875,       8.5625,       7.9375,       6.5000,       6.5000,       7.2500,       7.2500,       7.2500,       4.6250,       4.6250,       4.6250,       8.0000,       8.0000,       7.3125,       6.5625,       6.5625,       6.5625,       6.5625,       8.6875,       7.3750,       4.6250,       3.2500,       3.2500,       5.6250,       6.5000,       5.6250,       7.2500,       4.5625,       6.5000,       6.5000,       7.2500,       5.6250,       3.2500,       3.2500,       3.2500,       3.2500,       3.2500,       4.6250,       4.6250,       3.3125,       4.6250,       4.6250,       6.5625,       4.6875,       3.2500,       5.6875,       4.6250,       5.6250,       3.2500,       0.0000,       4.5625,       4.5625,       4.5625,       4.5625,       6.5000,       4.6250,       4.5625,       4.6250,       6.5000,       5.6875,       4.6250,       0.0000,       0.0000,       0.0000,       3.3125,       4.6875,       4.6250,       4.6875,       4.6250,       7.3125,       9.2500,       9.2500,       8.0000,       6.5000,       0.0000,       3.2500,       4.5625,       4.5625,       6.5000,       4.5625,       4.5625,       7.2500,      10.7500,      10.8125,      10.8125,      10.8750,       9.2500,       0.0000,       5.6875,       4.6875,       6.5625,       6.5625,       6.5625,       8.6875,      10.3750,      10.3750,      10.8750,      10.8125,       9.1875,       4.6250,       5.6250,       5.6250,       5.6250,       7.2500,       4.6250,       7.2500,       8.5625,       8.6250,       9.1875,       9.2500,       5.6875,       3.3125,       3.2500,       4.6250,       5.6875,       3.3125,       0.0000,       0.0000,       6.5625,       8.6875,       8.6250,       7.3125,       5.6250,       3.2500,       3.2500,       3.2500,       4.5625,       0.0000,       0.0000,       3.2500,       4.6250,       7.3125,       8.6250,       8.0000,       5.6875,       3.2500,       3.2500,       3.3125,       4.6250,       3.3125,       0.0000,       3.2500,       4.6250,       4.6250,       6.5625,       7.3125,       5.6250,       3.2500,       3.2500,       3.2500,       3.2500,       3.2500,       0.0000,       0.0000,       4.5625,       4.5625,       4.6250,       7.3125,       5.6250,       3.2500,       3.2500,       3.3125,       3.3125,       0.0000,       0.0000,       3.3125,       5.6875,       7.3750,       4.6250,       4.6250,       4.6250,       0.0000,       0.0000,       3.2500,       3.2500,       0.0000,       0.0000,       3.2500,       7.2500,       8.6250,       8.6250,       8.6250,       8.0000,       3.2500,       3.2500,       4.6250,       4.6250,       3.3125,       4.6875,
magnitudes:        4.6250,       8.0000,       7.3125,       9.2500,      10.3125,       8.0000,       6.5000,       6.5000,       7.2500,       7.2500,       7.2500,       5.6250,       4.5625,       4.5625,       6.5000,       7.2500,       7.3125,       6.5000,       6.5625,       7.3125,       6.5625,       8.0625,       5.7500,       4.6250,       3.2500,       3.2500,       5.6875,       6.5625,       7.3125,       6.5000,       4.6250,       6.5000,       6.5000,       8.5625,       4.6250,       4.5625,       3.2500,       3.2500,       3.2500,       3.2500,       4.6250,       4.6250,       3.2500,       3.3125,       4.6250,       6.5625,       4.6875,       3.3125,       5.6875,       5.6875,       5.6875,       3.2500,       3.2500,       3.2500,       3.2500,       4.6250,       4.6250,       6.5000,       4.6250,       4.5625,       5.6250,       6.5000,       5.6250,       3.2500,       0.0000,       0.0000,       0.0000,       4.6250,       4.6875,       4.6250,       4.6875,       3.3125,       7.3125,       9.3125,       9.2500,       8.0000,       6.5625,       0.0000,       3.2500,       4.6250,       6.5000,       6.5000,       4.6250,       4.5625,       8.5625,      10.7500,      10.7500,      10.8125,      10.8125,       9.2500,       0.0000,       5.6875,       6.5625,       6.5625,       6.6250,       6.5625,       8.7500,      10.4375,      10.3750,      10.9375,      10.8750,       9.2500,       4.6250,       5.6250,       5.6250,       5.6250,       7.2500,       4.6250,       7.2500,       8.5625,       9.1875,       9.1875,       7.3125,       5.6250,       3.2500,       3.2500,       4.6250,       5.6875,       3.3125,       0.0000,       0.0000,       6.5625,       8.6875,       8.6875,       7.3125,       5.6250,       3.2500,       3.2500,       3.2500,       4.6250,       0.0000,       0.0000,       0.0000,       4.6250,       7.3125,       7.2500,       7.3125,       5.6250,       3.2500,       3.2500,       3.3125,       4.6250,       3.3125,       0.0000,       3.3125,       4.6250,       4.6250,       6.5625,       7.3125,       5.6875,       4.6250,       3.2500,       3.2500,       3.2500,       3.2500,       0.0000,       0.0000,       4.5625,       4.6250,       3.2500,       7.3125,       5.6250,       3.2500,       3.2500,       3.3125,       3.3125,       0.0000,       0.0000,       3.3125,       5.6875,       7.3750,       4.6250,       4.6250,       4.6250,       3.2500,       3.2500,       0.0000,       3.2500,       0.0000,       0.0000,       3.2500,       7.3125,       8.6250,       8.6250,       8.6250,       8.0000,       3.2500,       3.2500,       4.6875,       4.6250,       3.3125,       3.3125,
magnitudes:        5.6875,       6.5625,       7.3125,       9.2500,       8.6250,       8.0000,       6.5000,       7.3125,       7.2500,       7.2500,       8.5625,       5.6250,       4.5625,       4.5625,       8.0000,       7.2500,       7.3125,       6.5625,       6.5625,       7.3125,       6.5625,       8.0625,       4.6875,       4.6250,       3.3125,       3.3125,       5.6875,       6.5625,       7.3125,       6.5000,       4.6250,       6.5000,       6.5000,       6.5000,       5.6250,       4.5625,       3.2500,       3.2500,       3.2500,       3.2500,       3.2500,       4.6250,       3.2500,       3.3125,       4.6875,       6.5625,       4.6875,       3.3125,       5.6875,       5.6875,       5.6875,       3.2500,       3.2500,       4.6250,       4.6250,       4.6250,       4.6250,       6.5000,       4.6250,       4.5625,       4.6250,       6.5000,       5.6250,       4.6250,       3.2500,       0.0000,       0.0000,       3.3125,       4.6875,       4.6875,       4.6875,       3.3125,       7.3125,       9.2500,       9.2500,       8.0000,       5.6875,       0.0000,       3.2500,       4.6250,       6.5000,       6.5000,       4.6250,       4.5625,       8.5625,      10.7500,      10.8125,      10.8125,      10.8750,       9.2500,       0.0000,       5.6875,       4.6875,       6.5625,       6.6250,       6.6250,       8.6875,      10.4375,      10.3750,      10.8750,      10.8125,       9.2500,       4.6250,       5.6250,       5.6250,       5.6250,       7.2500,       4.6250,       6.5000,       8.6250,       9.2500,       9.2500,       8.0000,       5.6875,       3.3125,       3.3125,       4.6875,       5.6875,       3.3125,       0.0000,       0.0000,       6.5625,       8.6875,       8.6250,       7.3125,       5.6250,       3.2500,       3.2500,       3.2500,       4.6250,       0.0000,       0.0000,       3.2500,       4.6250,       7.3125,       8.6250,       7.3125,       5.6875,       3.3125,       3.3125,       3.3125,       4.6875,       3.3125,       0.0000,       0.0000,       4.6250,       4.6250,       6.5625,       7.3125,       5.6250,       3.2500,       3.2500,       3.2500,       3.2500,       3.2500,       0.0000,       3.2500,       5.6250,       4.6250,       3.2500,       7.3125,       5.6875,       0.0000,       3.3125,       3.3125,       3.3125,       0.0000,       0.0000,       0.0000,       5.6875,       7.3125,       4.6250,       4.6250,       4.6250,       3.2500,       0.0000,       0.0000,       3.2500,       0.0000,       0.0000,       3.2500,       7.3125,       8.6875,       8.6875,       8.7500,       8.0625,       3.3125,       3.3125,       4.6875,       4.6875,       3.3125,       3.3125,
