Time,Tag,Flow
1618787953.7824454,,"42834244, -0.05, -0.02, 24.31, 24.83
"
1618787953.7824454,,"42837272, -0.02, 0.00, 24.31, 24.83
"
1618787953.7824454,,"42840268, -0.03, -0.02, 24.31, 24.83
"
1618787953.792446,,"42843292, -0.07, -0.03, 24.31, 24.86
"
1618787953.792446,,"42846320, -0.05, -0.02, 24.31, 24.86
"
1618787953.792446,,"42849344, -0.03, -0.03, 24.31, 24.82
"
1618787953.792446,,"42852372, -0.03, -0.02, 24.33, 24.82
"
1618787953.802446,,"42855388, -0.07, 0.02, 24.33, 24.82
"
1618787953.802446,,"42858408, -0.07, 0.00, 24.33, 24.83
"
1618787953.802446,,"42861396, -0.05, -0.02, 24.32, 24.83
"
1618787953.812446,,"42864420, -0.03, -0.05, 24.32, 24.83
"
1618787953.812446,,"42867444, -0.02, -0.02, 24.32, 24.81
"
1618787953.812446,,"42870472, -0.08, -0.02, 24.29, 24.81
"
1618787953.8224466,,"42873496, -0.05, -0.02, 24.29, 24.83
"
1618787953.8224466,,"42876520, -0.03, -0.03, 24.29, 24.83
"
1618787953.8224466,,"42879544, -0.02, 0.02, 24.32, 24.83
"
1618787953.8324509,,"42882564, -0.03, 0.00, 24.32, 24.84
"
1618787953.8324509,,"42885552, -0.05, -0.02, 24.32, 24.84
"
1618787953.8324509,,"42888576, -0.07, -0.03, 24.30, 24.84
"
1618787953.8324509,,"42891596, -0.08, 0.00, 24.30, 24.86
"
1618787953.8438797,,"42894580, -0.03, 0.02, 24.30, 24.86
"
1618787953.8438797,,"42897604, -0.03, 0.00, 24.29, 24.85
"
1618787953.8438797,,"42900592, -0.05, -0.02, 24.29, 24.85
"
1618787953.8438797,,"42903612, -0.02, -0.02, 24.29, 24.85
"
1618787953.8538804,,"42906636, -0.03, -0.02, 24.30, 24.84
"
1618787953.8538804,,"42909648, -0.05, 0.00, 24.30, 24.84
"
1618787953.8623996,,"42912632, -0.07, -0.03, 24.30, 24.82
"
1618787953.8623996,,"42915656, -0.07, -0.02, 24.33, 24.82
"
1618787953.8623996,,"42918684, -0.05, 0.00, 24.33, 24.82
"
1618787953.8623996,,"42921672, -0.02, -0.02, 24.33, 24.82
"
1618787953.8724031,,"42924696, -0.03, -0.02, 24.31, 24.82
"
1618787953.8724031,,"42927724, -0.03, -0.02, 24.31, 24.82
"
1618787953.8724031,,"42930748, -0.03, -0.02, 24.31, 24.84
"
1618787953.8824039,,"42933772, -0.05, -0.02, 24.29, 24.84
"
1618787953.8824039,,"42936792, -0.05, 0.02, 24.29, 24.86
"
1618787953.8824039,,"42939808, 0.00, 0.02, 24.29, 24.86
"
1618787953.8924036,,"42942784, -0.03, -0.02, 24.34, 24.86
"
1618787953.8924036,,"42945804, -0.05, -0.02, 24.34, 24.84
"
1618787953.8924036,,"42948820, -0.05, -0.07, 24.34, 24.84
"
1618787953.8924036,,"42951844, -0.07, 0.00, 24.29, 24.84
"
1618787953.9024036,,"42954828, -0.05, -0.02, 24.29, 24.80
"
1618787953.9024036,,"42957852, -0.03, 0.00, 24.29, 24.80
"
1618787953.9024036,,"42960828, -0.05, 0.00, 24.30, 24.85
"
1618787953.9124043,,"42963812, -0.03, 0.03, 24.30, 24.85
"
1618787953.9124043,,"42966832, -0.03, -0.03, 24.30, 24.85
"
1618787953.9124043,,"42969852, -0.02, 0.00, 24.32, 24.85
"
1618787953.922405,,"42972840, 0.00, -0.03, 24.32, 24.85
"
1618787953.922405,,"42975820, -0.02, -0.02, 24.32, 24.85
"
1618787953.922405,,"42978844, 0.00, -0.03, 24.28, 24.83
"
1618787953.922405,,"42981824, -0.05, 0.00, 24.28, 24.83
"
1618787953.932416,,"42984812, -0.03, -0.03, 24.28, 24.83
"
1618787953.932416,,"42987836, -0.08, -0.05, 24.29, 24.83
"
1618787953.932416,,"42990860, -0.02, 0.00, 24.29, 24.83
"
1618787953.9424045,,"42993852, -0.08, 0.00, 24.29, 24.82
"
1618787953.9424045,,"42996844, -0.03, -0.03, 24.30, 24.82
"
1618787953.9424045,,"42999868, -0.03, -0.02, 24.30, 24.82
"
1618787953.9524443,,"43002892, -0.02, -0.02, 24.30, 24.84
"
1618787953.9524443,,"43005904, -0.02, -0.03, 24.32, 24.84
"
1618787953.9524443,,"43008928, -0.03, 0.02, 24.32, 24.86
"
1618787953.9524443,,"43011944, -0.07, 0.00, 24.32, 24.86
"
1618787953.9624052,,"43014932, -0.07, 0.00, 24.31, 24.86
"
1618787953.9624052,,"43017920, -0.03, -0.02, 24.31, 24.86
"
1618787953.9624052,,"43020944, -0.05, 0.00, 24.31, 24.86
"
1618787953.9724438,,"43023932, -0.07, -0.05, 24.33, 24.86
"
1618787953.9724438,,"43026960, -0.05, -0.02, 24.33, 24.84
"
1618787953.9724438,,"43029980, -0.05, -0.05, 24.33, 24.84
"
1618787953.982416,,"43033004, -0.05, 0.00, 24.30, 24.83
"
1618787953.982416,,"43035992, -0.05, -0.02, 24.30, 24.83
"
1618787953.982416,,"43039016, -0.02, 0.00, 24.30, 24.83
"
1618787953.982416,,"43041992, -0.03, -0.02, 24.31, 24.84
"
1618787953.992405,,"43045016, -0.03, -0.02, 24.31, 24.84
"
1618787953.992405,,"43048044, -0.08, -0.03, 24.31, 24.84
"
1618787953.992405,,"43051068, -0.05, 0.02, 24.29, 24.86
"
1618787954.0024374,,"43054076, -0.03, -0.02, 24.29, 24.86
"
1618787954.0024374,,"43057100, -0.03, 0.00, 24.29, 24.84
"
1618787954.0024374,,"43060084, -0.07, 0.00, 24.30, 24.84
"
1618787954.012412,,"43063068, -0.05, 0.03, 24.30, 24.84
"
1618787954.012412,,"43066088, -0.08, -0.03, 24.30, 24.88
"
1618787954.012412,,"43069108, -0.08, 0.00, 24.30, 24.88
"
1618787954.012412,,"43072092, -0.03, 0.00, 24.30, 24.88
"
1618787954.0224156,,"43075076, -0.03, -0.03, 24.30, 24.84
"
1618787954.0224156,,"43078100, -0.05, 0.00, 24.28, 24.84
"
1618787954.0224156,,"43081084, -0.05, -0.07, 24.28, 24.84
"
1618787954.0324368,,"43084108, -0.03, 0.00, 24.28, 24.84
"
1618787954.0324368,,"43087092, -0.05, 0.00, 24.30, 24.84
"
1618787954.0324368,,"43090080, -0.05, -0.03, 24.30, 24.86
"
1618787954.0324368,,"43093104, -0.03, 0.02, 24.30, 24.86
"
1618787954.042406,,"43096120, -0.03, 0.02, 24.28, 24.86
"
1618787954.042406,,"43099128, -0.05, 0.00, 24.28, 24.87
"
1618787954.042406,,"43102116, -0.07, -0.02, 24.28, 24.87
"
1618787954.0524058,,"43105136, -0.03, 0.00, 24.28, 24.86
"
1618787954.0524058,,"43108120, -0.05, 0.02, 24.28, 24.86
"
1618787954.0524058,,"43111140, -0.02, 0.02, 24.28, 24.86
"
1618787954.062434,,"43114156, -0.02, -0.02, 24.29, 24.82
"
1618787954.062434,,"43117176, -0.05, -0.03, 24.29, 24.82
"
1618787954.062434,,"43120200, -0.05, -0.02, 24.29, 24.82
"
1618787954.062434,,"43123224, -0.03, 0.00, 24.31, 24.83
"
1618787954.0724142,,"43126216, -0.02, 0.02, 24.31, 24.83
"
1618787954.0724142,,"43129236, -0.02, -0.02, 24.31, 24.87
"
1618787954.0724142,,"43132260, -0.05, 0.05, 24.29, 24.87
"
1618787954.0824142,,"43135276, -0.05, 0.00, 24.29, 24.87
"
1618787954.0824142,,"43138256, -0.03, -0.02, 24.29, 24.85
"
1618787954.0824142,,"43141280, -0.05, 0.00, 24.29, 24.85
"
1618787954.092406,,"43144264, -0.07, -0.05, 24.29, 24.85
"
1618787954.092406,,"43147288, -0.03, -0.03, 24.29, 24.89
"
1618787954.092406,,"43150300, -0.05, -0.05, 24.27, 24.89
"
1618787954.102407,,"43153324, -0.05, -0.02, 24.27, 24.84
"
1618787954.102407,,"43156348, 0.00, -0.02, 24.27, 24.84
"
1618787954.102407,,"43159328, -0.03, 0.00, 24.30, 24.84
"
1618787954.102407,,"43162312, -0.05, -0.05, 24.30, 24.83
"
1618787954.1124082,,"43165336, -0.02, 0.02, 24.30, 24.83
"
1618787954.1124082,,"43168356, -0.05, -0.03, 24.32, 24.83
"
1618787954.1124082,,"43171380, -0.03, 0.00, 24.32, 24.83
"
1618787954.1224139,,"43174372, -0.05, -0.03, 24.32, 24.83
"
1618787954.1224139,,"43177396, -0.07, 0.02, 24.31, 24.81
"
1618787954.1224139,,"43180420, -0.07, -0.02, 24.31, 24.81
"
1618787954.1324077,,"43183448, -0.02, -0.02, 24.31, 24.81
"
1618787954.1324077,,"43186472, -0.07, -0.02, 24.26, 24.86
"
1618787954.1324077,,"43189496, -0.07, 0.02, 24.26, 24.86
"
1618787954.1324077,,"43192524, -0.02, -0.02, 24.26, 24.86
"
1618787954.1436205,,"43195548, -0.07, -0.02, 24.31, 24.86
"
1618787954.1436205,,"43198576, -0.03, -0.03, 24.31, 24.86
"
1618787954.1436205,,"43201600, -0.03, -0.07, 24.31, 24.81
"
1618787954.1536233,,"43204628, -0.03, -0.03, 24.31, 24.81
"
1618787954.1536233,,"43207644, -0.03, -0.02, 24.31, 24.81
"
1618787954.1536233,,"43210672, -0.02, 0.00, 24.31, 24.83
"
1618787954.1626298,,"43213664, -0.02, -0.02, 24.29, 24.83
"
1618787954.1626298,,"43216684, -0.02, -0.05, 24.29, 24.82
"
1618787954.1626298,,"43219704, -0.05, 0.00, 24.29, 24.82
"
1618787954.1626298,,"43222692, -0.03, -0.03, 24.33, 24.82
"
1618787954.1726332,,"43225716, -0.02, -0.03, 24.33, 24.86
"
1618787954.1726332,,"43228740, -0.05, -0.05, 24.33, 24.86
"
1618787954.1726332,,"43231764, -0.05, -0.02, 24.29, 24.86
"
1618787954.1826336,,"43234784, -0.03, -0.05, 24.29, 24.85
"
1618787954.1826336,,"43237808, -0.05, -0.02, 24.29, 24.85
"
1618787954.1826336,,"43240828, -0.03, 0.00, 24.29, 24.84
"
1618787954.1826336,,"43243816, -0.03, -0.03, 24.29, 24.84
"
1618787954.192635,,"43246836, -0.03, -0.03, 24.29, 24.84
"
1618787954.192635,,"43249864, -0.05, 0.00, 24.31, 24.84
"
1618787954.192635,,"43252856, -0.03, -0.03, 24.31, 24.84
"
1618787954.2026346,,"43255880, -0.05, 0.02, 24.31, 24.85
"
1618787954.2026346,,"43258900, -0.08, -0.02, 24.31, 24.85
"
1618787954.2026346,,"43261916, -0.02, -0.03, 24.31, 24.85
"
1618787954.212634,,"43264940, -0.02, -0.02, 24.31, 24.87
"
1618787954.212634,,"43267964, -0.03, -0.02, 24.31, 24.87
"
1618787954.212634,,"43270988, -0.02, -0.02, 24.31, 24.87
"
1618787954.2227335,,"43274012, -0.03, 0.00, 24.31, 24.84
"
1618787954.2257261,,"43277000, -0.07, 0.02, 24.34, 24.84
"
1618787954.2287173,,"43280016, -0.02, -0.03, 24.34, 24.85
"
1618787954.231723,,"43283036, -0.03, 0.02, 24.34, 24.85
"
1618787954.2347019,,"43286052, -0.05, -0.03, 24.31, 24.85
"
1618787954.2376935,,"43289076, -0.03, 0.00, 24.31, 24.85
"
1618787954.2378502,,"43292068, -0.05, 0.00, 24.31, 24.85
"
1618787954.2378502,,"43295056, -0.03, -0.02, 24.29, 24.85
"
1618787954.2378502,,"43298076, -0.05, 0.03, 24.29, 24.85
"
1618787954.2478507,,"43301092, -0.07, 0.00, 24.29, 24.85
"
1618787954.2478507,,"43304080, -0.03, -0.02, 24.31, 24.88
"
1618787954.2478507,,"43307108, -0.03, 0.00, 24.31, 24.88
"
1618787954.257851,,"43310096, 0.00, -0.02, 24.31, 24.88
"
1618787954.257851,,"43313068, -0.05, 0.02, 24.31, 24.82
"
1618787954.257851,,"43316088, -0.03, -0.03, 24.31, 24.82
"
1618787954.257851,,"43319112, -0.02, -0.03, 24.31, 24.82
"
1618787954.2678518,,"43322140, -0.05, 0.02, 24.28, 24.84
"
1618787954.2678518,,"43325156, -0.07, -0.02, 24.28, 24.84
"
1618787954.2678518,,"43328176, -0.07, -0.02, 24.28, 24.86
"
1618787954.2778506,,"43331196, -0.05, 0.00, 24.33, 24.86
"
1618787954.2778506,,"43334188, -0.05, -0.03, 24.33, 24.86
"
1618787954.2778506,,"43337212, -0.07, -0.02, 24.33, 24.86
"
1618787954.2878518,,"43340236, -0.07, 0.00, 24.30, 24.86
"
1618787954.2878518,,"43343224, -0.03, -0.02, 24.30, 24.83
"
1618787954.2878518,,"43346244, -0.05, -0.03, 24.30, 24.83
"
1618787954.2878518,,"43349268, -0.07, 0.00, 24.31, 24.83
"
1618787954.297856,,"43352264, -0.05, 0.00, 24.31, 24.84
"
1618787954.297856,,"43355256, -0.03, -0.03, 24.31, 24.84
"
1618787954.297856,,"43358280, -0.05, 0.00, 24.33, 24.84
"
1618787954.3078518,,"43361260, -0.05, -0.05, 24.33, 24.86
"
1618787954.3078518,,"43364284, -0.05, -0.03, 24.33, 24.86
"
1618787954.3078518,,"43367308, -0.03, -0.05, 24.29, 24.85
"
1618787954.317852,,"43370328, -0.05, 0.00, 24.29, 24.85
"
1618787954.317852,,"43373316, -0.05, -0.02, 24.29, 24.85
"
1618787954.317852,,"43376336, -0.05, -0.02, 24.33, 24.86
"
1618787954.317852,,"43379360, -0.03, 0.00, 24.33, 24.86
"
1618787954.3278527,,"43382348, -0.02, 0.00, 24.33, 24.86
"
1618787954.3278527,,"43385340, -0.03, 0.00, 24.29, 24.86
"
1618787954.3278527,,"43388324, -0.03, 0.00, 24.29, 24.86
"
1618787954.337853,,"43391312, -0.03, -0.02, 24.29, 24.82
"
1618787954.337853,,"43394336, -0.07, -0.05, 24.32, 24.82
"
1618787954.337853,,"43397364, -0.07, 0.00, 24.32, 24.82
"
1618787954.3478522,,"43400356, -0.02, 0.00, 24.32, 24.86
"
1618787954.3478522,,"43403344, -0.03, 0.02, 24.29, 24.86
"
1618787954.3478522,,"43406360, -0.07, -0.02, 24.29, 24.86
"
1618787954.3478522,,"43409376, -0.02, -0.03, 24.29, 24.82
"
1618787954.3578532,,"43412396, -0.02, -0.03, 24.27, 24.82
"
1618787954.3578532,,"43415424, -0.02, 0.00, 24.27, 24.87
"
1618787954.3578532,,"43418412, -0.03, 0.00, 24.27, 24.87
"
1618787954.3678596,,"43421400, -0.05, -0.03, 24.31, 24.87
"
1618787954.3678596,,"43424424, -0.07, -0.03, 24.31, 24.82
"
1618787954.3678596,,"43427448, -0.02, -0.02, 24.31, 24.82
"
1618787954.3785832,,"43430472, -0.02, -0.02, 24.25, 24.82
"
1618787954.381575,,"43433492, -0.05, -0.02, 24.25, 24.83
"
1618787954.384567,,"43436516, -0.03, -0.02, 24.25, 24.83
"
1618787954.3875587,,"43439536, -0.02, -0.03, 24.29, 24.89
"
1618787954.3905528,,"43442556, -0.03, 0.00, 24.29, 24.89
"
1618787954.3935447,,"43445544, -0.03, -0.02, 24.29, 24.89
"
1618787954.3965366,,"43448564, -0.05, -0.05, 24.33, 24.84
"
1618787954.3995287,,"43451592, -0.05, -0.02, 24.33, 24.84
"
1618787954.4025187,,"43454620, -0.03, 0.00, 24.33, 24.84
"
1618787954.4055114,,"43457608, -0.07, 0.00, 24.28, 24.84
"
1618787954.4085038,,"43460584, -0.05, -0.02, 24.28, 24.84
"
1618787954.4114952,,"43463604, -0.07, -0.03, 24.28, 24.84
"
1618787954.4144883,,"43466628, -0.03, -0.02, 24.32, 24.84
"
1618787954.4174802,,"43469652, -0.05, -0.03, 24.32, 24.84
"
1618787954.4204712,,"43472676, -0.03, 0.02, 24.32, 24.87
"
1618787954.4234643,,"43475692, -0.07, -0.03, 24.30, 24.87
"
1618787954.4264567,,"43478712, -0.02, -0.02, 24.30, 24.90
"
1618787954.4294496,,"43481736, -0.03, 0.00, 24.30, 24.90
"
1618787954.43244,,"43484720, -0.02, -0.03, 24.27, 24.90
"
1618787954.4354324,,"43487744, -0.02, -0.02, 24.27, 24.81
"
1618787954.4384255,,"43490768, -0.02, -0.03, 24.27, 24.81
"
1618787954.441417,,"43493792, -0.02, -0.03, 24.31, 24.81
"
1618787954.4444087,,"43496820, -0.03, -0.02, 24.31, 24.88
"
1618787954.4474013,,"43499844, -0.03, 0.00, 24.31, 24.88
"
1618787954.4503925,,"43502832, -0.02, 0.00, 24.30, 24.84
"
1618787954.453385,,"43505820, -0.02, 0.00, 24.30, 24.84
"
1618787954.4563775,,"43508804, -0.02, 0.02, 24.30, 24.84
"
1618787954.4593697,,"43511820, -0.03, -0.03, 24.31, 24.82
"
1618787954.4623606,,"43514840, -0.03, -0.02, 24.31, 24.82
"
1618787954.465353,,"43517868, -0.08, -0.05, 24.31, 24.82
"
1618787954.4683442,,"43520896, -0.05, -0.02, 24.30, 24.82
"
1618787954.4713361,,"43523916, -0.05, -0.02, 24.30, 24.82
"
1618787954.4743285,,"43526940, -0.05, -0.02, 24.30, 24.83
"
1618787954.4773204,,"43529960, -0.05, -0.02, 24.30, 24.83
"
1618787954.4803126,,"43532984, -0.05, 0.02, 24.30, 24.83
"
1618787954.4833045,,"43536000, -0.05, -0.02, 24.30, 24.83
"
1618787954.4862967,,"43539020, -0.03, 0.00, 24.29, 24.83
"
1618787954.4892883,,"43542008, -0.03, 0.02, 24.29, 24.85
"
