Time,Tag,Flow
1618887135.118663,,"59460008, 0.1500, 0.1000, 24.89, 24.94
"
1618887135.1236494,,"59465000, 0.1667, 0.1333, 24.89, 24.94
"
1618887135.128638,,"59470008, 0.1333, 0.1167, 24.88, 24.93
"
1618887135.133623,,"59475000, 0.1500, 0.1333, 24.85, 24.94
"
1618887135.1386092,,"59480000, 0.2000, 0.3000, 24.85, 24.94
"
1618887135.1435955,,"59485000, 0.3000, 0.4667, 24.90, 24.92
"
1618887135.148583,,"59490000, 0.5833, 0.9500, 24.86, 24.92
"
1618887135.1535695,,"59495000, 0.9833, 2.0667, 24.87, 24.91
"
1618887135.158556,,"59500000, 0.7667, 4.1000, 24.87, 24.91
"
1618887135.163543,,"59505000, -1.7500, 3.6000, 24.89, 24.94
"
1618887135.16853,,"59510004, 0.0833, -0.5667, 24.92, 24.90
"
1618887135.173517,,"59515000, 0.3833, -0.8167, 24.89, 24.90
"
1618887135.1785042,,"59520008, -0.5500, -1.0500, 24.89, 24.95
"
1618887135.1834922,,"59525004, 0.1500, -0.3667, 24.90, 24.95
"
1618887135.1884787,,"59530004, 0.4333, 0.1667, 24.90, 24.95
"
1618887135.1934645,,"59535000, 0.2000, 0.1167, 24.90, 24.95
"
1618887135.1984518,,"59540004, -0.0500, -0.0833, 24.89, 24.92
"
1618887135.203438,,"59545004, -0.0500, -0.0833, 24.88, 24.90
"
1618887135.2084243,,"59550000, 0.0833, -0.0833, 24.88, 24.90
"
1618887135.2134354,,"59555004, 0.1833, 0.0667, 24.88, 24.91
"
1618887135.2184277,,"59560000, 0.0500, 0.0667, 24.88, 24.96
"
1618887135.2233865,,"59565004, -0.0500, 0.0000, 24.88, 24.90
"
1618887135.228374,,"59570004, -0.0333, -0.0833, 24.88, 24.90
"
1618887135.2333593,,"59575000, 0.0500, 0.0167, 24.88, 24.95
"
1618887135.2383466,,"59580004, -0.0667, 0.0167, 24.89, 24.93
"
1618887135.2433527,,"59585000, -0.0167, -0.0167, 24.89, 24.93
"
1618887135.2483382,,"59590000, 0.0333, 0.0000, 24.89, 24.95
"
1618887135.2533255,,"59595004, 0.0000, 0.0167, 24.87, 24.95
"
1618887135.2583003,,"59600008, 0.0000, -0.0333, 24.87, 24.90
"
1618887135.263299,,"59605004, 0.0000, 0.0500, 24.88, 24.90
"
1618887135.268267,,"59610000, -0.0167, -0.0167, 24.88, 24.93
"
1618887135.2732544,,"59615000, -0.0333, -0.0833, 24.92, 24.97
"
1618887135.2782404,,"59620000, -0.0167, 0.0167, 24.89, 24.97
"
1618887135.2832272,,"59625008, -0.0167, 0.0500, 24.89, 24.92
"
1618887135.288214,,"59630004, 0.0167, -0.0333, 24.89, 24.91
"
1618887135.2932014,,"59635004, 0.0833, 0.0167, 24.87, 24.91
"
1618887135.2982109,,"59640004, 0.0000, 0.0333, 24.87, 24.93
"
1618887135.3031752,,"59645004, -0.0333, 0.0167, 24.87, 24.90
"
1618887135.3081622,,"59650008, -0.0167, 0.0500, 24.85, 24.94
"
1618887135.3131483,,"59655004, 0.0333, -0.0500, 24.89, 24.94
"
1618887135.3181348,,"59660004, -0.0333, -0.0333, 24.89, 24.94
"
1618887135.3231223,,"59665004, -0.0333, 0.0000, 24.89, 24.94
"
1618887135.3281093,,"59670004, -0.0167, 0.0167, 24.87, 24.94
"
1618887135.3330958,,"59675004, 0.0167, 0.0167, 24.88, 24.90
"
1618887135.3380823,,"59680004, 0.0000, -0.0500, 24.90, 24.96
"
1618887135.3430696,,"59685004, 0.0333, 0.0167, 24.90, 24.90
"
1618887135.3480558,,"59690000, 0.0167, -0.0500, 24.88, 24.90
"
1618887135.3530426,,"59695008, 0.0667, -0.0500, 24.85, 24.90
"
1618887135.35803,,"59700004, -0.0500, 0.0000, 24.85, 24.93
"
1618887135.3630502,,"59705004, -0.0167, -0.0167, 24.85, 24.93
"
1618887135.3680394,,"59710008, -0.0333, 0.0333, 24.90, 24.91
"
1618887135.3729925,,"59715000, 0.0167, -0.0500, 24.92, 24.92
"
1618887135.377979,,"59720008, -0.0667, -0.0333, 24.92, 24.92
"
1618887135.3829637,,"59725008, -0.0167, 0.0167, 24.88, 24.92
"
1618887135.3879738,,"59730008, 0.0000, 0.0167, 24.88, 24.90
"
1618887135.3929567,,"59735004, -0.0333, 0.0000, 24.88, 24.95
"
1618887135.3979437,,"59740008, -0.0333, -0.0167, 24.86, 24.95
"
1618887135.4029303,,"59745008, -0.0167, 0.0167, 24.88, 24.96
"
1618887135.4079227,,"59750004, 0.0167, 0.0000, 24.90, 24.92
"
1618887135.41291,,"59755000, 0.0000, -0.0667, 24.90, 24.95
"
1618887135.4178724,,"59760000, 0.0000, -0.0333, 24.87, 24.95
"
1618887135.4228592,,"59765004, -0.0833, -0.0500, 24.89, 24.96
"
1618887135.427846,,"59770000, -0.0333, 0.0000, 24.90, 24.92
"
1618887135.4328406,,"59775008, 0.0000, -0.0500, 24.90, 24.92
"
1618887135.43782,,"59780000, 0.0500, 0.0000, 24.88, 24.91
"
1618887135.4428065,,"59785004, -0.0333, -0.0167, 24.89, 24.90
"
1618887135.4478176,,"59790000, 0.0167, -0.0500, 24.89, 24.92
"
1618887135.4527805,,"59795000, 0.0000, -0.0333, 24.87, 24.92
"
1618887135.45779,,"59800008, -0.0333, 0.0833, 24.90, 24.92
"
1618887135.4627724,,"59805000, 0.0333, -0.0333, 24.90, 24.94
"
1618887135.4677656,,"59810008, -0.0167, -0.0500, 24.90, 24.94
"
1618887135.4727285,,"59815004, -0.0333, -0.0833, 24.88, 24.92
"
1618887135.477714,,"59820008, 0.1167, 0.0500, 24.88, 24.92
"
1618887135.482701,,"59825000, 0.0500, -0.0167, 24.90, 24.92
"
1618887135.4877179,,"59830008, -0.1500, -0.1667, 24.90, 24.94
"
1618887135.4926987,,"59835008, -0.0667, 0.0333, 24.87, 24.95
"
1618887135.4976854,,"59840008, 0.2500, 0.1833, 24.90, 24.97
"
1618887135.5026727,,"59845000, 0.0167, 0.0000, 24.90, 24.97
"
1618887135.507635,,"59850004, -0.4167, -0.4500, 24.90, 24.92
"
1618887135.5126219,,"59855016, -0.1000, 0.0333, 24.89, 24.92
"
1618887135.5176086,,"59860008, 0.4167, 0.4333, 24.88, 24.92
"
1618887135.5225961,,"59865000, 0.0833, 0.1333, 24.88, 24.94
"
1618887135.5275822,,"59870004, -0.6000, -0.6000, 24.88, 24.92
"
1618887135.5325692,,"59875000, -0.0167, -0.1500, 24.86, 24.92
"
1618887135.537557,,"59880008, 0.5500, 0.4667, 24.90, 24.92
"
1618887135.54256,,"59885000, 0.3500, 0.2500, 24.90, 24.93
"
1618887135.5475597,,"59890004, -0.8167, -0.7000, 24.90, 24.94
"
1618887135.5525265,,"59895000, -0.1000, -0.1333, 24.88, 24.94
"
1618887135.5575173,,"59900004, 0.7667, 0.5667, 24.88, 24.93
"
1618887135.5625067,,"59905004, 0.0500, 0.3500, 24.88, 24.91
"
1618887135.5674806,,"59910008, -1.0333, -0.9500, 24.88, 24.92
"
1618887135.5724635,,"59915000, -0.1167, -0.2667, 24.88, 24.92
"
1618887135.5774627,,"59920008, 0.9167, 0.8333, 24.88, 24.89
"
1618887135.582437,,"59925004, 0.0500, -0.2167, 24.88, 24.94
"
1618887135.5874245,,"59930004, -1.2500, -1.2000, 24.85, 24.94
"
1618887135.592415,,"59935004, 0.3667, 0.3000, 24.86, 24.92
"
1618887135.5974,,"59940012, 1.1333, 1.0000, 24.86, 24.93
"
1618887135.6023908,,"59945008, -0.1833, -0.3667, 24.88, 24.94
"
1618887135.6073735,,"59950004, -1.3167, -1.2000, 24.89, 24.94
"
1618887135.6113617,,"59955000, 0.5667, 0.5000, 24.89, 24.92
"
1618887135.6173458,,"59960004, 1.1500, 1.1000, 24.89, 24.94
"
1618887135.6213353,,"59965004, -1.0333, -0.6500, 24.90, 24.94
"
1618887135.6263213,,"59970008, -1.2833, -1.1333, 24.88, 24.92
"
1618887135.6313083,,"59975004, 0.6333, 0.5833, 24.88, 24.88
"
1618887135.6362953,,"59980000, 1.1167, 1.0833, 24.89, 24.90
"
1618887135.6422794,,"59985000, -1.0500, -0.7833, 24.88, 24.90
"
1618887135.6462688,,"59990000, -0.8000, -1.1167, 24.89, 24.95
"
1618887135.6522605,,"59995004, 0.6500, 0.6333, 24.89, 24.95
"
1618887135.6562428,,"60000004, 1.1500, 1.0667, 24.88, 24.95
"
1618887135.6612568,,"60005008, -1.0333, -0.7333, 24.87, 24.96
"
1618887135.6662166,,"60010008, -0.8500, -1.1000, 24.87, 24.93
"
1618887135.6712036,,"60015004, 0.9167, 0.5833, 24.85, 24.93
"
1618887135.6771886,,"60020008, 0.8167, 1.1333, 24.88, 24.93
"
1618887135.681178,,"60025000, -0.8833, -1.2667, 24.87, 24.92
"
1618887135.6861656,,"60030000, -0.9667, -0.6333, 24.87, 24.88
"
1618887135.6911528,,"60035008, 0.9000, 0.8667, 24.87, 24.88
"
1618887135.6961396,,"60040004, 0.9500, 0.8667, 24.87, 24.95
"
1618887135.7011259,,"60045000, -1.2000, -1.1333, 24.90, 24.93
"
1618887135.7061133,,"60050000, -0.6333, -0.7167, 24.90, 24.93
"
1618887135.7110996,,"60055004, 0.7333, 0.8333, 24.86, 24.95
"
1618887135.7160869,,"60060008, 1.0333, 0.8500, 24.88, 24.92
"
1618887135.721071,,"60065008, -1.0500, -1.0000, 24.88, 24.92
"
1618887135.7260866,,"60070000, -0.8000, -0.8833, 24.91, 24.92
"
1618887135.731045,,"60075004, 0.9167, 0.7000, 24.87, 24.94
"
1618887135.7360568,,"60080008, 1.1167, 0.9333, 24.87, 24.89
"
1618887135.7410388,,"60085004, -0.8333, -0.8500, 24.87, 24.89
"
1618887135.7460313,,"60090008, -0.9667, -0.9333, 24.88, 24.94
"
1618887135.7509935,,"60095004, 0.7667, 0.5167, 24.89, 24.89
"
1618887135.7559803,,"60100004, 0.9000, 0.9667, 24.87, 24.90
"
1618887135.7609932,,"60105000, -1.0167, -0.6167, 24.87, 24.90
"
1618887135.7659733,,"60110004, -1.0500, -1.0500, 24.88, 24.93
"
1618887135.7709394,,"60115008, 0.4667, 0.3500, 24.87, 24.92
"
1618887135.7759268,,"60120008, 0.9833, 0.8667, 24.87, 24.92
"
1618887135.7809134,,"60125000, -0.7833, -0.8667, 24.87, 24.87
"
1618887135.7859006,,"60130004, -0.7000, -0.6667, 24.88, 24.91
"
1618887135.7908874,,"60135004, 0.7000, 0.5667, 24.89, 24.92
"
1618887135.7958744,,"60140000, 0.9000, 0.6167, 24.89, 24.92
"
1618887135.8008611,,"60145008, -0.6500, -0.8000, 24.89, 24.92
"
1618887135.8058481,,"60150008, -0.7167, -0.6167, 24.87, 24.92
"
1618887135.8108346,,"60155000, 0.5833, 0.4833, 24.90, 24.92
"
1618887135.815822,,"60160008, 0.7333, 0.7333, 24.90, 24.95
"
1618887135.8208084,,"60165004, -0.4500, -0.6333, 24.88, 24.93
"
1618887135.8257954,,"60170000, -0.8333, -0.6833, 24.90, 24.90
"
1618887135.8307822,,"60175008, 0.4667, 0.4833, 24.90, 24.90
"
1618887135.8357692,,"60180008, 0.7333, 0.6667, 24.89, 24.93
"
1618887135.8407557,,"60185000, -0.7667, -0.5833, 24.90, 24.92
"
1618887135.8457444,,"60190008, -0.4167, -0.6500, 24.88, 24.92
"
1618887135.850731,,"60195004, 0.3333, 0.3167, 24.88, 24.89
"
1618887135.8557184,,"60200008, 0.6833, 0.6000, 24.90, 24.92
"
1618887135.8607032,,"60205008, -0.6000, -0.4333, 24.86, 24.88
"
1618887135.8657203,,"60210000, -0.3833, -0.5167, 24.89, 24.88
"
1618887135.8706782,,"60215004, 0.4500, 0.2500, 24.89, 24.90
"
1618887135.8756652,,"60220008, 0.3833, 0.5000, 24.88, 24.92
"
1618887135.880652,,"60225000, -0.5667, -0.6500, 24.92, 24.92
"
1618887135.885666,,"60230004, -0.4000, -0.2000, 24.92, 24.91
"
1618887135.8906243,,"60235000, 0.4333, 0.4667, 24.88, 24.93
"
1618887135.8956106,,"60240008, 0.3500, 0.2333, 24.88, 24.93
"
1618887135.9005976,,"60245008, -0.5833, -0.5833, 24.90, 24.93
"
1618887135.9055848,,"60250000, -0.1333, -0.1000, 24.90, 24.92
"
1618887135.910571,,"60255004, 0.3000, 0.3833, 24.90, 24.90
"
1618887135.9155579,,"60260000, 0.2667, 0.2000, 24.92, 24.90
"
1618887135.9205449,,"60265000, -0.5167, -0.5167, 24.90, 24.96
"
1618887135.9255319,,"60270004, -0.0500, -0.1500, 24.90, 24.91
"
1618887135.9305189,,"60275000, 0.3333, 0.3000, 24.86, 24.91
"
1618887135.9355054,,"60280008, 0.2167, 0.1000, 24.86, 24.90
"
1618887135.9404924,,"60285004, -0.3333, -0.3500, 24.86, 24.93
"
1618887135.9454794,,"60290000, -0.0833, -0.1000, 24.90, 24.90
"
1618887135.9504664,,"60295000, 0.2167, 0.1500, 24.90, 24.90
"
1618887135.9554532,,"60300000, 0.0833, 0.0667, 24.90, 24.95
"
1618887135.9604406,,"60305004, -0.2000, -0.0833, 24.90, 24.90
"
1618887135.965427,,"60310008, -0.0500, -0.0667, 24.89, 24.90
"
1618887135.9704137,,"60315004, 0.0167, -0.0167, 24.86, 24.93
"
1618887135.9754004,,"60320004, 0.1333, 0.0833, 24.84, 24.92
"
1618887135.9803867,,"60325008, -0.0333, -0.0333, 24.84, 24.92
"
1618887135.985376,,"60330008, -0.0333, 0.0000, 24.88, 24.92
"
1618887135.9903772,,"60335000, 0.0167, -0.0333, 24.89, 24.92
"
1618887135.9953492,,"60340004, -0.0333, 0.0667, 24.89, 24.92
"
1618887136.0003364,,"60345008, -0.0333, 0.0333, 24.89, 24.92
"
1618887136.005324,,"60350008, -0.0333, -0.0500, 24.90, 24.93
"
1618887136.0103104,,"60355004, 0.0000, -0.0333, 24.88, 24.90
"
1618887136.015297,,"60360004, -0.0167, -0.1000, 24.88, 24.95
"
1618887136.0202847,,"60365008, 0.0167, 0.0000, 24.90, 24.95
"
1618887136.0252702,,"60370008, -0.0167, -0.0667, 24.88, 24.89
"
1618887136.0302575,,"60375008, 0.0333, -0.0500, 24.86, 24.89
"
1618887136.0352652,,"60380008, 0.0500, -0.0500, 24.86, 24.89
"
1618887136.0402296,,"60385008, -0.0167, -0.0500, 24.89, 24.93
"
1618887136.0452168,,"60390000, 0.0000, 0.0167, 24.90, 24.92
"
1618887136.0498142,,"60395008, 0.0333, 0.0167, 24.90, 24.92
"
1618887136.0498142,,"60400000, -0.0333, 0.0000, 24.87, 24.92
"
1618887136.0598187,,"60405000, 0.0000, 0.0333, 24.88, 24.94
"
1618887136.0598187,,"60410004, 0.0500, -0.0333, 24.87, 24.90
"
1618887136.06984,,"60415008, -0.0333, -0.0333, 24.87, 24.90
"
1618887136.06984,,"60420000, 0.0167, -0.0167, 24.86, 24.90
"
1618887136.0798194,,"60425008, -0.0167, 0.0000, 24.91, 24.90
"
1618887136.0798194,,"60430004, -0.0167, 0.0167, 24.89, 24.92
"
1618887136.08982,,"60435000, -0.0167, 0.0333, 24.89, 24.92
"
1618887136.08982,,"60440000, 0.0333, -0.0167, 24.90, 24.90
"
1618887136.0998194,,"60445000, -0.0167, -0.0167, 24.88, 24.93
"
1618887136.0998194,,"60450000, 0.0333, 0.0000, 24.88, 24.93
"
1618887136.1098204,,"60455004, 0.0000, -0.0167, 24.85, 24.93
"
1618887136.1098204,,"60460000, -0.0167, -0.0333, 24.84, 24.92
"
1618887136.1198204,,"60465000, 0.0000, 0.0333, 24.87, 24.92
"
1618887136.1198204,,"60470000, -0.0167, 0.0000, 24.87, 24.95
"
1618887136.1298218,,"60475000, 0.0000, -0.0333, 24.90, 24.92
"
1618887136.1298218,,"60480000, -0.0167, 0.0167, 24.89, 24.92
"
1618887136.139823,,"60485004, -0.0167, 0.0000, 24.88, 24.92
"
1618887136.139823,,"60490004, 0.0000, 0.0000, 24.88, 24.92
"
1618887136.1498415,,"60495000, -0.0500, 0.0333, 24.85, 24.95
"
1618887136.1498415,,"60500000, -0.0167, 0.0333, 24.86, 24.95
"
