Time,Tag,Flow1,EIT,Flow2
1615865862.4194353,,"-0.05
",
1615865862.4194353,,"-0.07
",
1615865862.4194353,,"-0.05
",
1615865862.4194353,,"0.00
",
1615865862.4194353,,"-0.08
",
1615865862.4350557,,"0.00
",
1615865862.4350557,,"-0.05
",
1615865862.4350557,,"-0.03
",
1615865862.4350557,,"-0.05
",
1615865862.4350557,,"-0.05
",
1615865862.4350557,,"-0.07
",
1615865862.45068,,"-0.02
",
1615865862.45068,,"0.00
",
1615865862.45068,,"-0.05
",
1615865862.46019,,"0.02
",
1615865862.46019,,"-0.08
",
1615865862.46019,,"-0.02
",
1615865862.46019,,"-0.02
",
1615865862.46019,,"-0.03
",
1615865862.46019,,"0.02
",
1615865862.4758162,,"0.00
",
1615865862.4758162,,"-0.07
",
1615865862.4758162,,"0.07
",
1615865862.4758162,,"-0.05
",
1615865862.4758162,,"0.00
",
1615865862.4758162,,"-0.05
",
1615865862.4914384,,"0.00
",
1615865862.4914384,,"-0.02
",
1615865862.4914384,,"-0.05
",
1615865862.4914384,,"-0.03
",
1615865862.4914384,,"0.00
",
1615865862.4914384,,"-0.07
",
1615865862.507061,,"-0.02
",
1615865862.507061,,"0.00
",
1615865862.507061,,"-0.07
",
1615865862.507061,,"-0.02
",
1615865862.507061,,"-0.03
",
1615865862.5226827,,"-0.03
",
1615865862.5226827,,"-0.03
",
1615865862.5226827,,"-0.07
",
1615865862.5226827,,"-0.07
",
1615865862.5226827,,"-0.02
",
1615865862.5226827,,"-0.03
",
1615865862.5383072,,"-0.05
",
1615865862.5383072,,"-0.02
",
1615865862.5383072,,"0.00
",
1615865862.5383072,,"-0.05
",
1615865862.5383072,,"-0.03
",
1615865862.5383072,,"-0.08
",
1615865862.5539277,,"0.02
",
1615865862.5539277,,"0.00
",
1615865862.560433,,"0.00
",
1615865862.560433,,"-0.07
",
1615865862.560433,,"-0.03
",
1615865862.560433,,"0.00
",
1615865862.560433,,"-0.08
",
1615865862.560433,,"-0.05
",
1615865862.5760605,,"0.02
",
1615865862.5760605,,"0.02
",
1615865862.5760605,,"-0.03
",
1615865862.5760605,,"-0.05
",
1615865862.5760605,,"-0.02
",
1615865862.5760605,,"-0.02
",
1615865862.5916812,,"0.02
",
1615865862.5916812,,"-0.07
",
1615865862.5916812,,"-0.03
",
1615865862.5916812,,"-0.07
",
1615865862.5916812,,"-0.02
",
1615865862.5916812,,"0.03
",
1615865862.6073031,,"-0.05
",
1615865862.6073031,,"-0.02
",
1615865862.6073031,,"-0.02
",
1615865862.6073031,,"0.00
",
1615865862.6073031,,"-0.07
",
1615865862.622926,,"-0.03
",
1615865862.622926,,"0.03
",
1615865862.622926,,"-0.02
",
1615865862.622926,,"-0.02
",
1615865862.622926,,"-0.03
",
1615865862.622926,,"0.00
",
1615865862.638547,,"0.00
",
1615865862.638547,,"-0.03
",
1615865862.638547,,"0.00
",
1615865862.638547,,"0.02
",
1615865862.638547,,"-0.03
",
1615865862.638547,,"-0.03
",
1615865862.6541686,,"0.02
",
1615865862.6541686,,"-0.02
",
1615865862.6606743,,"-0.02
",
1615865862.6606743,,"0.02
",
1615865862.6606743,,"-0.05
",
1615865862.6606743,,"-0.07
",
1615865862.6606743,,"-0.07
",
1615865862.6606743,,"-0.12
",
1615865862.6762998,,"-0.02
",
1615865862.6762998,,"-0.02
",
1615865862.6762998,,"-0.03
",
1615865862.6762998,,"-0.08
",
1615865862.6762998,,"0.00
",
1615865862.6762998,,"-0.02
",
1615865862.691922,,"-0.08
",
1615865862.691922,,"-0.03
",
1615865862.691922,,"-0.02
",
1615865862.691922,,"-0.07
",
1615865862.691922,,"-0.02
",
1615865862.7075455,,"-0.02
",
1615865862.7075455,,"0.00
",
1615865862.7075455,,"0.00
",
1615865862.7075455,,"0.00
",
1615865862.7075455,,"-0.08
",
1615865862.7075455,,"-0.03
",
1615865862.723167,,"0.03
",
1615865862.723167,,"-0.02
",
1615865862.723167,,"-0.03
",
1615865862.723167,,"0.00
",
1615865862.723167,,"-0.08
",
1615865862.723167,,"-0.03
",
1615865862.738789,,"0.03
",
1615865862.738789,,"-0.07
",
1615865862.738789,,"0.00
",
1615865862.738789,,"-0.08
",
1615865862.738789,,"-0.05
",
1615865862.738789,,"-0.05
",
1615865862.754411,,"0.02
",
1615865862.754411,,"-0.07
",
1615865862.760918,,"0.00
",
1615865862.760918,,"-0.03
",
1615865862.760918,,"-0.02
",
1615865862.760918,,"-0.08
",
1615865862.760918,,"-0.03
",
1615865862.760918,,"-0.05
",
1615865862.7765443,,"-0.03
",
1615865862.7765443,,"-0.07
",
1615865862.7765443,,"-0.07
",
1615865862.7765443,,"0.05
",
1615865862.7765443,,"-0.02
",
1615865862.7765443,,"-0.02
",
1615865862.7921681,,"-0.02
",
1615865862.7921681,,"-0.07
",
1615865862.7921681,,"-0.03
",
1615865862.7921681,,"-0.02
",
1615865862.7921681,,"-0.03
",
1615865862.8077896,,"0.00
",
1615865862.8077896,,"0.02
",
1615865862.8077896,,"-0.02
",
1615865862.8077896,,"-0.10
",
1615865862.8077896,,"-0.02
",
1615865862.8077896,,"-0.03
",
1615865862.8245401,,"0.00
",
1615865862.8245401,,"-0.03
",
1615865862.8245401,,"-0.05
",
1615865862.8245401,,"0.02
",
1615865862.8245401,,"-0.02
",
1615865862.8245401,,"-0.02
",
1615865862.840166,,"-0.05
",
1615865862.840166,,"-0.03
",
1615865862.840166,,"-0.02
",
1615865862.840166,,"-0.02
",
1615865862.840166,,"0.00
",
1615865862.840166,,"-0.05
",
1615865862.855787,,"0.02
",
1615865862.855787,,"-0.08
",
1615865862.8608036,,"0.02
",
1615865862.8628142,,"0.00
",
1615865862.8628142,,"-0.05
",
1615865862.8708284,,"-0.05
",
1615865862.8728774,,"-0.03
",
1615865862.8728774,,"-0.08
",
1615865862.8728774,,"-0.05
",
1615865862.8809092,,"-0.10
",
1615865862.8829217,,"-0.07
",
1615865862.8829217,,"-0.02
",
1615865862.8829217,,"-0.02
",
1615865862.8909607,,"-0.03
",
1615865862.8929746,,"0.05
",
1615865862.8929746,,"-0.03
",
1615865862.8929746,,"-0.02
",
1615865862.9030092,,"-0.03
",
1615865862.9030092,,"-0.02
",
1615865862.9030092,,"-0.07
",
1615865862.9110518,,"0.03
",
1615865862.9130602,,"-0.03
",
1615865862.9130602,,"-0.05
",
1615865862.9130602,,"-0.03
",
1615865862.921071,,"0.02
",
1615865862.923079,,"-0.07
",
1615865862.923079,,"-0.05
",
1615865862.923079,,"-0.02
",
1615865862.9331439,,"-0.02
",
1615865862.9331439,,"-0.02
",
1615865862.9331439,,"-0.08
",
1615865862.9411561,,"0.00
",
1615865862.9431632,,"0.02
",
1615865862.9431632,,"-0.03
",
1615865862.9431632,,"-0.02
",
1615865862.9511936,,"-0.07
",
1615865862.9532237,,"0.02
",
1615865862.9532237,,"0.00
",
1615865862.9532237,,"0.03
",
1615865862.9632564,,"-0.05
",
1615865862.9632564,,"-0.03
",
1615865862.9632564,,"-0.02
",
1615865862.9713032,,"0.02
",
1615865862.973314,,"-0.02
",
1615865862.973314,,"-0.02
",
1615865862.973314,,"0.00
",
1615865862.981325,,"-0.05
",
1615865862.9833343,,"-0.03
",
1615865862.9833343,,"0.00
",
1615865862.9833343,,"0.03
",
1615865862.9934206,,"-0.03
",
1615865862.9934206,,"0.03
",
1615865862.9934206,,"-0.02
",
1615865863.0014348,,"-0.02
",
1615865863.0034466,,"0.03
",
1615865863.0034466,,"-0.05
",
1615865863.0034466,,"-0.02
",
1615865863.011497,,"-0.07
",
1615865863.0135117,,"-0.02
",
1615865863.0135117,,"-0.05
",
1615865863.0135117,,"-0.05
",
1615865863.0215347,,"-0.03
",
1615865863.0235484,,"-0.05
",
1615865863.0235484,,"-0.03
",
1615865863.031578,,"-0.02
",
1615865863.033597,,"-0.03
",
1615865863.033597,,"-0.02
",
1615865863.033597,,"-0.07
",
1615865863.041617,,"-0.03
",
1615865863.043633,,"0.03
",
1615865863.043633,,"0.02
",
1615865863.043633,,"-0.05
",
1615865863.0516741,,"-0.02
",
1615865863.053687,,"-0.02
",
1615865863.0617037,,"-0.02
",
1615865863.0617037,,"-0.03
",
1615865863.0637372,,"0.00
",
1615865863.0637372,,"0.03
",
1615865863.0637372,,"-0.03
",
1615865863.0717773,,"0.00
",
1615865863.0737894,,"-0.07
",
1615865863.0737894,,"-0.05
",
1615865863.0737894,,"-0.03
",
1615865863.0818071,,"-0.03
",
1615865863.0838203,,"-0.03
",
1615865863.0838203,,"0.02
",
1615865863.0838203,,"-0.02
",
1615865863.0938728,,"-0.07
",
1615865863.0938728,,"-0.02
",
1615865863.0938728,,"0.00
",
1615865863.1018894,,"0.03
",
1615865863.1039045,,"-0.08
",
1615865863.1039045,,"-0.02
",
1615865863.1039045,,"-0.05
",
1615865863.1119523,,"-0.05
",
1615865863.1139648,,"0.00
",
1615865863.1139648,,"-0.05
",
1615865863.1139648,,"-0.05
",
1615865863.1239893,,"-0.03
",
1615865863.1239893,,"-0.03
",
1615865863.1239893,,"-0.03
",
1615865863.1320355,,"-0.03
",
1615865863.1340435,,"-0.05
",
1615865863.1340435,,"0.00
",
1615865863.1340435,,"0.00
",
1615865863.1420548,,"-0.03
",
1615865863.1440635,,"-0.03
",
1615865863.1440635,,"0.00
",
1615865863.1440635,,"0.02
",
1615865863.1521165,,"-0.02
",
1615865863.154128,,"-0.03
",
1615865863.154128,,"-0.02
",
1615865863.154128,,"-0.02
",
1615865863.16415,,"-0.08
",
1615865863.16415,,"-0.07
",
1615865863.16415,,"-0.03
",
1615865863.1722052,,"-0.05
",
1615865863.174218,,"-0.03
",
1615865863.174218,,"-0.03
",
1615865863.174218,,"-0.10
",
1615865863.182232,,"-0.03
",
1615865863.1842413,,"-0.10
",
1615865863.1842413,,"-0.03
",
1615865863.1842413,,"-0.02
",
1615865863.194297,,"0.00
",
1615865863.194297,,"-0.05
",
1615865863.194297,,"-0.05
",
1615865863.202323,,"-0.08
",
1615865863.2043362,,"0.00
",
1615865863.2043362,,"-0.10
",
1615865863.2043362,,"-0.02
",
1615865863.2123895,,"0.02
",
1615865863.2144039,,"-0.03
",
1615865863.2144039,,"-0.03
",
1615865863.2144039,,"-0.05
",
1615865863.2244337,,"-0.05
",
1615865863.2244337,,"-0.05
",
1615865863.2244337,,"0.03
",
1615865863.2325077,,"0.00
",
1615865863.2345467,,"-0.05
",
1615865863.2345467,,"0.05
",
1615865863.2345467,,"0.02
",
1615865863.2425642,,"0.00
",
1615865863.2445772,,"-0.02
",
1615865863.2445772,,"-0.03
",
1615865863.2445772,,"-0.05
",
1615865863.2526214,,"0.02
",
1615865863.254639,,"-0.02
",
1615865863.254639,,"-0.02
",
1615865863.2626579,,"-0.10
",
1615865863.264671,,"-0.02
",
1615865863.264671,,"-0.05
",
1615865863.264671,,"-0.07
",
1615865863.272723,,"0.03
",
1615865863.2747495,,"-0.03
",
1615865863.2747495,,"-0.03
",
1615865863.2747495,,"-0.03
",
1615865863.282765,,"0.00
",
1615865863.2847798,,"-0.03
",
1615865863.2847798,,"-0.02
",
1615865863.2847798,,"-0.03
",
1615865863.2948606,,"-0.03
",
1615865863.2948606,,"-0.05
",
1615865863.2948606,,"-0.03
",
1615865863.3028867,,"0.02
",
1615865863.3048942,,"-0.02
",
1615865863.3048942,,"-0.02
",
1615865863.3048942,,"-0.08
",
1615865863.3129456,,"-0.02
",
1615865863.3149784,,"0.07
",
1615865863.3149784,,"0.03
",
1615865863.3149784,,"-0.07
",
1615865863.3250053,,"-0.02
",
1615865863.3250053,,"0.03
",
1615865863.3250053,,"-0.02
",
1615865863.333066,,"-0.02
",
1615865863.3350837,,"-0.03
",
1615865863.3350837,,"-0.02
",
1615865863.3350837,,"-0.05
",
1615865863.3431022,,"-0.03
",
1615865863.3451214,,"-0.02
",
1615865863.3451214,,"0.00
",
1615865863.3451214,,"0.00
",
1615865863.3552454,,"0.02
",
1615865863.3552454,,"-0.02
",
1615865863.3552454,,"-0.02
",
1615865863.363266,,"-0.08
",
1615865863.3652818,,"-0.03
",
1615865863.3652818,,"-0.08
",
1615865863.3652818,,"-0.05
",
1615865863.3733234,,"-0.05
",
1615865863.3753357,,"-0.12
",
1615865863.3753357,,"-0.02
",
1615865863.3753357,,"-0.03
",
1615865863.3833506,,"0.00
",
1615865863.3853621,,"-0.02
",
1615865863.3853621,,"0.02
",
1615865863.3933957,,"-0.10
",
1615865863.3954089,,"-0.05
",
1615865863.3954089,,"-0.07
",
1615865863.3954089,,"-0.02
",
1615865863.4034233,,"0.02
",
1615865863.405458,,"-0.08
",
1615865863.405458,,"0.03
",
1615865863.405458,,"-0.03
",
1615865863.413507,,"-0.03
",
1615865863.4155605,,"-0.05
",
1615865863.4155605,,"0.02
",
1615865863.4155605,,"-0.07
",
1615865863.425584,,"-0.02
",
1615865863.425584,,"0.00
",
1615865863.425584,,"-0.08
",
1615865863.4336605,,"-0.03
",
1615865863.4356973,,"0.03
",
1615865863.4356973,,"0.00
",
1615865863.4356973,,"-0.05
",
1615865863.4437115,,"-0.02
",
1615865863.4457242,,"-0.02
",
1615865863.4457242,,"-0.07
",
1615865863.4457242,,"-0.02
",
1615865863.4558084,,"-0.03
",
1615865863.4558084,,"-0.05
",
1615865863.4558084,,"-0.02
",
1615865863.4638236,,"-0.05
",
1615865863.465835,,"-0.08
",
1615865863.465835,,"-0.07
",
1615865863.465835,,"0.00
",
1615865863.4738731,,"-0.05
",
1615865863.4759321,,"0.00
",
1615865863.4759321,,"0.02
",
1615865863.4759321,,"-0.07
",
1615865863.4839668,,"-0.05
",
1615865863.4859807,,"0.00
",
1615865863.4859807,,"-0.07
",
1615865863.4940171,,"0.03
",
1615865863.4960594,,"-0.02
",
1615865863.4960594,,"0.00
",
1615865863.4960594,,"-0.05
",
1615865863.5040941,,"0.00
",
1615865863.5061066,,"0.00
",
1615865863.5061066,,"-0.05
",
1615865863.5061066,,"0.02
",
1615865863.5141404,,"0.00
",
1615865863.5161543,,"0.03
",
1615865863.5161543,,"-0.08
",
1615865863.5161543,,"-0.03
",
1615865863.526178,,"-0.02
",
1615865863.526178,,"0.03
",
1615865863.526178,,"0.00
",
1615865863.5344307,,"-0.05
",
1615865863.5365043,,"-0.02
",
1615865863.5365043,,"0.00
",
1615865863.5365043,,"0.00
",
1615865863.5445137,,"-0.03
",
1615865863.54652,,"-0.05
",
1615865863.54652,,"0.03
",
1615865863.54652,,"0.00
",
1615865863.5545776,,"0.05
",
1615865863.5566003,,"0.00
",
1615865863.561241,,"-0.02
",
1615865863.5642364,,"-0.05
",
1615865863.5672238,,"-0.05
",
1615865863.569219,,"-0.02
",
1615865863.572212,,"0.00
",
1615865863.575204,,"-0.05
",
1615865863.5781958,,"-0.07
",
1615865863.5801902,,"-0.08
",
1615865863.5831826,,"-0.02
",
1615865863.5861752,,"0.00
",
1615865863.588169,,"-0.02
",
1615865863.5911613,,"0.00
",
1615865863.5941544,,"-0.02
",
1615865863.5971458,,"0.03
",
1615865863.5991406,,"-0.02
",
1615865863.6021323,,"-0.07
",
1615865863.6051252,,"-0.08
",
1615865863.6071198,,"0.00
",
1615865863.6101117,,"0.02
",
1615865863.6131039,,"-0.03
",
1615865863.616096,,"-0.05
",
1615865863.6180916,,"-0.03
",
1615865863.621083,,"-0.05
",
1615865863.6240747,,"-0.07
",
1615865863.627067,,"-0.05
",
1615865863.6290622,,"0.00
",
1615865863.6320548,,"-0.02
",
1615865863.6350474,,"-0.10
",
1615865863.6370413,,"0.00
",
1615865863.6400332,,"-0.02
",
1615865863.6430256,,"-0.03
",
1615865863.6460178,,"-0.02
",
1615865863.6480129,,"0.00
",
1615865863.6510065,,"-0.02
",
1615865863.6539965,,"0.00
",
1615865863.6569886,,"-0.03
",
1615865863.6589835,,"-0.03
",
1615865863.6619759,,"0.02
",
1615865863.6649678,,"-0.07
",
1615865863.6679695,,"-0.03
",
1615865863.6699648,,"0.00
",
1615865863.672947,,"-0.02
",
1615865863.6759388,,"0.00
",
1615865863.6779332,,"0.02
",
1615865863.6809266,,"-0.02
",
1615865863.6839194,,"-0.05
",
1615865863.6859138,,"0.07
",
1615865863.6889057,,"-0.10
",
1615865863.691898,,"-0.07
",
1615865863.6949067,,"0.05
",
1615865863.6968844,,"-0.03
",
1615865863.6998768,,"0.05
",
1615865863.7028701,,"-0.02
",
1615865863.7058632,,"0.05
",
1615865863.707857,,"-0.03
",
1615865863.7108502,,"-0.03
",
1615865863.713842,,"0.00
",
1615865863.7158368,,"-0.07
",
1615865863.7188282,,"0.02
",
1615865863.7218206,,"-0.02
",
1615865863.7248113,,"-0.03
",
1615865863.7268076,,"0.00
",
1615865863.7298,,"-0.02
",
1615865863.732791,,"0.00
",
1615865863.7357829,,"-0.02
",
1615865863.737779,,"-0.03
",
1615865863.7407694,,"0.00
",
1615865863.7437606,,"-0.02
",
1615865863.745756,,"-0.05
",
1615865863.7487476,,"0.03
",
1615865863.7517397,,"0.00
",
1615865863.7547326,,"0.02
",
1615865863.7567275,,"0.00
",
1615865863.75972,,"-0.05
",
1615865863.762712,,"-0.05
",
1615865863.765704,,"0.00
",
1615865863.7677069,,"-0.03
",
1615865863.7706926,,"0.00
",
1615865863.7736938,,"-0.02
",
1615865863.775678,,"0.02
",
1615865863.7786703,,"-0.05
",
1615865863.781662,,"-0.03
",
1615865863.7846684,,"-0.02
",
1615865863.78665,,"-0.03
",
1615865863.789641,,"0.00
",
1615865863.7926326,,"0.05
",
1615865863.7956252,,"0.02
",
1615865863.7976205,,"-0.02
",
1615865863.800625,,"-0.07
",
1615865863.803606,,"0.02
",
1615865863.8056011,,"-0.03
",
1615865863.808594,,"-0.05
",
1615865863.8115876,,"-0.03
",
1615865863.8145764,,"-0.03
",
1615865863.8165715,,"-0.05
",
1615865863.819563,,"0.03
",
1615865863.8225586,,"-0.05
",
1615865863.8255475,,"-0.05
",
1615865863.8275561,,"0.00
",
1615865863.8305347,,"0.00
",
1615865863.8335266,,"0.00
",
1615865863.8355217,,"-0.05
",
1615865863.8385139,,"-0.08
",
1615865863.8415062,,"-0.02
",
1615865863.8444982,,"-0.02
",
1615865863.8464935,,"-0.02
",
1615865863.8494854,,"0.02
",
1615865863.852477,,"-0.02
",
1615865863.8554702,,"-0.07
",
1615865863.8574646,,"0.07
",
1615865863.8604565,,"0.03
",
1615865863.8634484,,"0.00
",
1615865863.8654432,,"-0.07
",
1615865863.8684354,,"0.00
",
1615865863.8714285,,"-0.05
",
1615865863.8744202,,"0.00
",
1615865863.8764155,,"0.02
",
1615865863.8794074,,"-0.05
",
1615865863.8823977,,"0.00
",
1615865863.8843954,,"-0.03
",
1615865863.8873866,,"-0.02
",
1615865863.8903787,,"0.00
",
1615865863.8931553,,"-0.03
",
1615865863.8947024,,"-0.02
",
1615865863.8967373,,"-0.03
",
1615865863.8967373,,"-0.03
",
1615865863.8967373,,"0.02
",
1615865863.9068065,,"0.02
",
1615865863.9068065,,"-0.02
",
1615865863.9068065,,"0.05
",
1615865863.914845,,"0.02
",
1615865863.9168587,,"-0.03
",
1615865863.9168587,,"-0.03
",
1615865863.9168587,,"-0.02
",
1615865863.924875,,"-0.02
",
1615865863.9268878,,"-0.07
",
1615865863.9268878,,"0.02
",
1615865863.9268878,,"-0.05
",
1615865863.936938,,"-0.03
",
1615865863.936938,,"-0.03
",
1615865863.936938,,"0.03
",
1615865863.9449522,,"-0.02
",
1615865863.9469619,,"-0.02
",
1615865863.9469619,,"-0.02
",
1615865863.9469619,,"-0.07
",
1615865863.9549904,,"0.02
",
1615865863.9570358,,"0.05
",
1615865863.9570358,,"-0.07
",
1615865863.9570358,,"-0.05
",
1615865863.9650557,,"0.00
",
1615865863.9670687,,"0.02
",
1615865863.9670687,,"0.00
",
1615865863.9751325,,"-0.08
",
1615865863.9771922,,"-0.03
",
1615865863.9771922,,"-0.05
",
1615865863.9771922,,"-0.05
",
1615865863.9852097,,"-0.02
",
1615865863.9872222,,"-0.03
",
1615865863.9872222,,"-0.02
",
1615865863.9872222,,"-0.03
",
1615865863.995288,,"-0.05
",
1615865863.9973326,,"-0.05
",
1615865863.9973326,,"-0.07
",
1615865863.9973326,,"-0.08
",
1615865864.0073743,,"-0.02
",
1615865864.0073743,,"0.03
",
1615865864.0073743,,"-0.07
",
1615865864.0154116,,"-0.05
",
1615865864.0174475,,"-0.02
",
1615865864.0174475,,"-0.03
",
1615865864.0174475,,"-0.03
",
1615865864.0254629,,"-0.10
",
1615865864.0274744,,"-0.02
",
1615865864.0274744,,"0.03
",
1615865864.0274744,,"-0.07
",
1615865864.0375187,,"-0.02
",
1615865864.0375187,,"-0.05
",
1615865864.0375187,,"0.05
",
1615865864.0455327,,"-0.05
",
1615865864.0475445,,"-0.03
",
1615865864.0475445,,"0.00
",
1615865864.0475445,,"-0.07
",
1615865864.055576,,"-0.02
",
1615865864.057586,,"-0.05
",
1615865864.057586,,"-0.05
",
1615865864.057586,,"0.02
",
1615865864.0676098,,"-0.08
",
1615865864.0676098,,"-0.02
",
1615865864.0676098,,"-0.02
",
1615865864.075644,,"0.02
",
1615865864.0776563,,"0.02
",
1615865864.0776563,,"-0.05
",
1615865864.0776563,,"0.00
",
1615865864.0856686,,"0.02
",
1615865864.087678,,"0.00
",
1615865864.087678,,"-0.03
",
1615865864.087678,,"0.00
",
1615865864.0957224,,"-0.07
",
1615865864.0977547,,"-0.07
",
1615865864.0977547,,"0.05
",
1615865864.0977547,,"-0.05
",
1615865864.1078277,,"-0.05
",
1615865864.1078277,,"-0.02
",
1615865864.1078277,,"0.00
",
1615865864.1158812,,"-0.03
",
1615865864.117891,,"-0.02
",
1615865864.117891,,"0.05
",
1615865864.117891,,"0.05
",
1615865864.1259098,,"-0.02
",
1615865864.1279185,,"0.02
",
1615865864.1279185,,"-0.05
",
