Time,Tag,Flow
1618535923.2882793,,"61895232, 0.00, -0.02, 24.69, 25.00
"
1618535923.2882793,,"61898204, -0.05, 0.03, 24.72, 25.00
"
1618535923.2982793,,"61901216, -0.05, -0.02, 24.72, 25.00
"
1618535923.2982793,,"61904232, 0.02, -0.03, 24.72, 25.00
"
1618535923.2982793,,"61907236, -0.03, -0.05, 24.71, 25.00
"
1618535923.2982793,,"61910260, 0.00, -0.03, 24.71, 25.00
"
1618535923.3082795,,"61913236, -0.03, 0.00, 24.71, 25.00
"
1618535923.3082795,,"61916220, -0.02, 0.00, 24.72, 25.01
"
1618535923.3082795,,"61919200, -0.02, 0.02, 24.72, 25.01
"
1618535923.3182802,,"61922216, -0.02, 0.02, 24.72, 25.02
"
1618535923.3182802,,"61925228, 0.00, 0.02, 24.70, 25.02
"
1618535923.3182802,,"61928200, -0.02, 0.00, 24.70, 25.02
"
1618535923.3288414,,"61931184, -0.03, -0.02, 24.70, 24.97
"
1618535923.33097,,"61934208, -0.02, -0.02, 24.71, 24.97
"
1618535923.33097,,"61937232, -0.03, -0.03, 24.71, 24.97
"
1618535923.33097,,"61940260, 0.02, -0.03, 24.71, 24.98
"
1618535923.33097,,"61943272, -0.05, -0.03, 24.69, 24.98
"
1618535923.340985,,"61946292, -0.02, -0.02, 24.69, 25.02
"
1618535923.340985,,"61949312, 0.00, -0.02, 24.69, 25.02
"
1618535923.340985,,"61952288, -0.05, -0.02, 24.70, 25.02
"
1618535923.3509712,,"61955308, -0.03, -0.03, 24.70, 25.06
"
1618535923.3509712,,"61958328, -0.02, -0.02, 24.70, 25.06
"
1618535923.3509712,,"61961348, -0.05, -0.02, 24.69, 25.06
"
1618535923.3609715,,"61964364, 0.00, 0.00, 24.69, 25.00
"
1618535923.3609715,,"61967292, -0.02, 0.00, 24.69, 25.00
"
1618535923.3609715,,"61970276, -0.03, -0.02, 24.71, 25.00
"
1618535923.3609715,,"61973280, 0.00, -0.02, 24.71, 25.00
"
1618535923.370971,,"61976240, 0.00, 0.00, 24.71, 25.00
"
1618535923.370971,,"61979168, 0.00, 0.05, 24.71, 25.00
"
1618535923.370971,,"61982128, -0.03, -0.03, 24.71, 25.00
"
1618535923.3809712,,"61985132, -0.03, -0.02, 24.71, 25.00
"
1618535923.3809712,,"61988140, -0.03, -0.05, 24.70, 24.98
"
1618535923.388479,,"61991164, 0.02, -0.02, 24.70, 24.98
"
1618535923.388479,,"61994176, 0.00, -0.03, 24.70, 24.98
"
1618535923.388479,,"61997156, -0.02, -0.03, 24.70, 24.98
"
1618535923.388479,,"62000176, 0.00, 0.00, 24.70, 24.98
"
1618535923.398482,,"62003112, -0.03, 0.00, 24.70, 24.99
"
1618535923.398482,,"62006100, -0.03, 0.02, 24.71, 24.99
"
1618535923.398482,,"62009116, 0.02, -0.03, 24.71, 24.99
"
1618535923.408482,,"62012128, 0.00, -0.05, 24.71, 24.98
"
1618535923.408482,,"62015112, -0.03, 0.00, 24.72, 24.98
"
1618535923.408482,,"62018100, 0.00, 0.02, 24.72, 24.98
"
1618535923.4184816,,"62021076, -0.03, -0.02, 24.72, 24.98
"
1618535923.4212022,,"62024100, -0.02, -0.05, 24.70, 24.98
"
1618535923.4241934,,"62027120, -0.05, -0.02, 24.70, 25.01
"
1618535923.4271846,,"62030140, -0.02, 0.02, 24.70, 25.01
"
1618535923.4301767,,"62033156, -0.02, -0.03, 24.71, 24.98
"
1618535923.4331684,,"62036184, -0.02, -0.02, 24.71, 24.98
"
1618535923.4361508,,"62039212, 0.00, -0.03, 24.71, 24.98
"
1618535923.4391336,,"62042192, -0.03, -0.02, 24.71, 25.00
"
1618535923.4421258,,"62045212, -0.03, -0.02, 24.71, 25.00
"
1618535923.4451172,,"62048224, -0.02, 0.00, 24.71, 25.00
"
1618535923.44811,,"62051204, 0.00, -0.02, 24.70, 25.00
"
1618535923.4511874,,"62054180, -0.02, -0.02, 24.70, 25.00
"
1618535923.4537258,,"62057196, -0.02, -0.02, 24.70, 25.00
"
1618535923.4567175,,"62060212, -0.02, -0.02, 24.73, 25.03
"
1618535923.4597092,,"62063232, -0.05, 0.00, 24.73, 25.03
"
1618535923.4627292,,"62066220, -0.02, 0.00, 24.73, 24.97
"
1618535923.4657238,,"62069208, -0.02, -0.02, 24.75, 24.97
"
1618535923.4689963,,"62072228, -0.03, -0.03, 24.75, 24.97
"
1618535923.4719899,,"62075256, 0.00, -0.02, 24.75, 24.98
"
1618535923.47498,,"62078236, 0.00, 0.00, 24.72, 24.98
"
1618535923.4779718,,"62081180, 0.00, -0.02, 24.72, 24.98
"
1618535923.4809635,,"62084160, 0.00, -0.02, 24.72, 24.98
"
1618535923.4839563,,"62087132, -0.03, -0.02, 24.71, 24.98
"
1618535923.4850018,,"62090156, -0.02, -0.03, 24.71, 24.94
"
1618535923.488508,,"62093180, -0.02, -0.02, 24.71, 24.94
"
1618535923.488508,,"62096204, -0.02, -0.02, 24.71, 24.94
"
1618535923.488508,,"62099228, -0.03, -0.03, 24.71, 25.01
"
1618535923.49851,,"62102248, 0.00, -0.02, 24.71, 25.01
"
1618535923.49851,,"62105228, 0.00, -0.02, 24.71, 25.01
"
1618535923.49851,,"62108208, 0.00, 0.00, 24.71, 25.02
"
1618535923.49851,,"62111148, -0.02, -0.02, 24.71, 25.02
"
1618535923.5085115,,"62114168, -0.03, -0.02, 24.72, 25.02
"
1618535923.5085115,,"62117188, -0.02, -0.02, 24.72, 25.01
"
1618535923.5085115,,"62120212, -0.02, -0.02, 24.72, 25.01
"
1618535923.5185208,,"62123224, -0.03, -0.02, 24.70, 24.98
"
1618535923.5185208,,"62126244, -0.02, -0.02, 24.70, 24.98
"
1618535923.5185208,,"62129268, -0.03, 0.02, 24.70, 24.98
"
1618535923.5287278,,"62132284, -0.03, 0.00, 24.71, 25.00
"
1618535923.53172,,"62135260, 0.02, 0.00, 24.71, 25.00
"
1618535923.5347128,,"62138232, -0.03, 0.02, 24.71, 24.98
"
1618535923.5377042,,"62141252, -0.07, 0.02, 24.74, 24.98
"
1618535923.5406966,,"62144272, 0.00, -0.02, 24.74, 24.98
"
1618535923.5436876,,"62147252, -0.02, -0.02, 24.74, 25.01
"
1618535923.5466797,,"62150272, -0.02, 0.02, 24.70, 25.01
"
1618535923.549672,,"62153288, -0.02, 0.00, 24.70, 25.01
"
1618535923.5526638,,"62156272, 0.00, 0.00, 24.70, 25.00
"
1618535923.5556564,,"62159212, -0.02, -0.02, 24.70, 25.00
"
1618535923.5586479,,"62162228, 0.00, 0.00, 24.70, 25.00
"
1618535923.56164,,"62165172, 0.00, -0.02, 24.70, 25.01
"
1618535923.5646322,,"62168148, -0.05, -0.03, 24.71, 25.01
"
1618535923.5676243,,"62171172, -0.07, -0.02, 24.71, 24.99
"
1618535923.5690992,,"62174188, -0.02, -0.02, 24.71, 24.99
"
1618535923.5690992,,"62177212, -0.02, 0.00, 24.73, 24.99
"
1618535923.5690992,,"62180200, -0.03, -0.03, 24.73, 25.00
"
1618535923.5791001,,"62183208, 0.00, -0.02, 24.73, 25.00
"
1618535923.5791001,,"62186168, -0.02, -0.02, 24.71, 25.00
"
1618535923.5791001,,"62189172, -0.02, -0.05, 24.71, 25.00
"
1618535923.588607,,"62192192, -0.02, -0.03, 24.71, 25.00
"
1618535923.588607,,"62195212, -0.02, -0.03, 24.67, 25.00
"
1618535923.588607,,"62198228, -0.02, -0.02, 24.67, 24.97
"
1618535923.588607,,"62201252, -0.03, -0.02, 24.67, 24.97
"
1618535923.5986156,,"62204276, -0.05, 0.02, 24.72, 25.01
"
1618535923.5986156,,"62207292, 0.00, 0.00, 24.72, 25.01
"
1618535923.5986156,,"62210228, 0.00, 0.00, 24.72, 25.01
"
1618535923.6086109,,"62213172, -0.03, -0.05, 24.69, 25.00
"
1618535923.6086109,,"62216180, -0.05, -0.03, 24.69, 25.00
"
1618535923.6086109,,"62219200, -0.02, -0.02, 24.69, 25.00
"
1618535923.618611,,"62222216, -0.03, 0.00, 24.71, 24.99
"
1618535923.618611,,"62225204, -0.03, 0.00, 24.71, 24.99
"
1618535923.618611,,"62228192, 0.02, -0.03, 24.71, 25.00
"
1618535923.618611,,"62231200, -0.03, -0.05, 24.72, 25.00
"
1618535923.6286108,,"62234220, -0.03, 0.00, 24.72, 25.00
"
1618535923.6286108,,"62237204, -0.02, -0.02, 24.72, 24.99
"
1618535923.6286108,,"62240224, -0.03, -0.02, 24.69, 24.99
"
1618535923.6386108,,"62243248, -0.02, -0.03, 24.69, 24.99
"
1618535923.6386108,,"62246268, 0.00, 0.02, 24.69, 24.97
"
1618535923.6386108,,"62249244, -0.02, -0.02, 24.70, 24.97
"
1618535923.6486156,,"62252268, -0.02, 0.00, 24.70, 24.98
"
1618535923.6486156,,"62255256, -0.02, 0.00, 24.70, 24.98
"
1618535923.6486156,,"62258244, -0.02, 0.00, 24.67, 24.98
"
1618535923.6486156,,"62261224, -0.02, -0.02, 24.67, 25.01
"
1618535923.6586113,,"62264244, 0.00, 0.02, 24.67, 25.01
"
1618535923.6586113,,"62267212, 0.00, 0.03, 24.72, 25.01
"
1618535923.6586113,,"62270184, -0.03, -0.05, 24.72, 24.97
"
1618535923.6686132,,"62273212, 0.02, 0.02, 24.72, 24.97
"
1618535923.6686132,,"62276216, -0.02, 0.03, 24.71, 24.97
"
1618535923.6686132,,"62279236, -0.03, -0.03, 24.71, 24.98
"
1618535923.6786118,,"62282260, -0.02, -0.02, 24.71, 24.98
"
1618535923.6786118,,"62285280, -0.02, -0.03, 24.69, 25.00
"
1618535923.6786118,,"62288284, -0.03, 0.00, 24.69, 25.00
"
1618535923.6786118,,"62291248, -0.05, -0.02, 24.69, 25.00
"
1618535923.6886115,,"62294252, -0.02, 0.00, 24.73, 25.02
"
1618535923.6886115,,"62297240, 0.02, -0.02, 24.73, 25.02
"
1618535923.6886115,,"62300248, -0.02, -0.02, 24.73, 25.02
"
1618535923.6986115,,"62303268, -0.05, -0.03, 24.71, 24.98
"
1618535923.6986115,,"62306284, -0.02, -0.03, 24.71, 24.98
"
1618535923.6986115,,"62309308, -0.02, 0.02, 24.71, 25.02
"
1618535923.6986115,,"62312324, 0.00, -0.02, 24.69, 25.02
"
1618535923.7086127,,"62315296, 0.00, 0.00, 24.69, 25.02
"
1618535923.7086127,,"62318236, -0.03, -0.02, 24.69, 25.00
"
1618535923.7086127,,"62321240, 0.02, -0.03, 24.71, 25.00
"
1618535923.720213,,"62324236, -0.02, -0.03, 24.71, 25.00
"
1618535923.7232046,,"62327240, 0.02, -0.02, 24.71, 24.98
"
1618535923.7261965,,"62330252, -0.02, 0.03, 24.71, 24.98
"
1618535923.7291882,,"62333272, 0.00, -0.05, 24.71, 25.00
"
1618535923.7321808,,"62336236, -0.02, 0.00, 24.71, 25.00
"
1618535923.7352142,,"62339204, 0.02, 0.00, 24.69, 25.00
"
1618535923.7382052,,"62342160, 0.00, -0.03, 24.69, 25.02
"
1618535923.741197,,"62345128, 0.00, -0.03, 24.69, 25.02
"
1618535923.7441893,,"62348104, 0.00, 0.00, 24.71, 25.00
"
1618535923.7471802,,"62351044, -0.02, -0.02, 24.71, 25.00
"
1618535923.750173,,"62354064, -0.03, -0.02, 24.71, 25.00
"
1618535923.7527232,,"62357080, -0.02, -0.02, 24.68, 25.00
"
1618535923.7557135,,"62360084, -0.03, -0.03, 24.68, 25.00
"
1618535923.7587059,,"62363088, 0.00, -0.03, 24.68, 25.00
"
1618535923.7616978,,"62366048, -0.05, -0.03, 24.71, 24.97
"
1618535923.76469,,"62369076, -0.02, 0.00, 24.71, 24.97
"
1618535923.7677262,,"62372064, -0.02, -0.02, 24.71, 25.00
"
1618535923.7704134,,"62375072, 0.00, -0.02, 24.70, 25.00
"
1618535923.773405,,"62378032, 0.00, 0.03, 24.70, 25.00
"
1618535923.776397,,"62380980, -0.02, 0.00, 24.70, 25.00
"
1618535923.779389,,"62383964, -0.05, -0.02, 24.69, 25.00
"
1618535923.7823806,,"62386980, -0.03, 0.00, 24.69, 25.00
"
1618535923.7844079,,"62389948, -0.03, -0.03, 24.69, 25.00
"
1618535923.7889113,,"62392956, -0.03, -0.02, 24.74, 25.00
"
1618535923.7889113,,"62395960, -0.02, 0.02, 24.74, 24.97
"
1618535923.7889113,,"62398980, -0.02, -0.02, 24.74, 24.97
"
1618535923.7889113,,"62402004, -0.03, 0.03, 24.68, 24.97
"
1618535923.7989242,,"62405020, 0.00, 0.00, 24.68, 25.01
"
1618535923.7989242,,"62407960, 0.00, -0.05, 24.68, 25.01
"
1618535923.7989242,,"62410940, -0.02, 0.03, 24.69, 25.01
"
1618535923.8089142,,"62413956, -0.02, -0.02, 24.69, 25.01
"
1618535923.8089142,,"62416976, 0.00, 0.00, 24.69, 25.01
"
1618535923.8089142,,"62419908, -0.02, -0.02, 24.70, 25.00
"
1618535923.8089142,,"62422912, -0.03, 0.02, 24.70, 25.00
"
1618535923.821528,,"62425912, -0.05, 0.00, 24.70, 25.00
"
1618535923.821528,,"62428880, -0.03, -0.02, 24.70, 25.00
"
1618535923.821528,,"62431896, 0.00, 0.00, 24.70, 25.00
"
1618535923.821528,,"62434832, -0.02, 0.00, 24.70, 25.00
"
1618535923.8315284,,"62437812, -0.03, -0.03, 24.73, 25.00
"
1618535923.8361716,,"62440820, -0.02, 0.00, 24.73, 25.00
"
1618535923.8391623,,"62443788, 0.00, -0.02, 24.73, 24.96
"
1618535923.8421543,,"62446772, -0.02, -0.05, 24.72, 24.96
"
1618535923.8451462,,"62449800, 0.02, -0.03, 24.72, 24.96
"
1618535923.8485045,,"62452812, 0.00, -0.02, 24.72, 24.98
"
1618535923.8505483,,"62455780, 0.00, -0.03, 24.70, 24.98
"
1618535923.8505483,,"62458760, -0.03, 0.02, 24.70, 24.98
"
1618535923.8505483,,"62461776, -0.02, -0.02, 24.70, 25.00
"
1618535923.8505483,,"62464780, -0.03, 0.02, 24.70, 25.00
"
1618535923.8605509,,"62467780, -0.02, 0.02, 24.70, 25.00
"
1618535923.8605509,,"62470776, 0.00, 0.00, 24.70, 25.01
"
1618535923.8605509,,"62473716, -0.02, 0.00, 24.75, 25.01
"
1618535923.8705516,,"62476700, -0.03, 0.00, 24.75, 24.99
"
1618535923.8705516,,"62479688, -0.03, 0.00, 24.75, 24.99
"
1618535923.8705516,,"62482672, 0.00, 0.02, 24.71, 24.99
"
1618535923.88055,,"62485648, -0.05, -0.03, 24.71, 25.00
"
1618535923.88055,,"62488656, 0.02, -0.02, 24.71, 25.00
"
1618535923.88055,,"62491640, 0.00, 0.00, 24.71, 24.99
"
1618535923.8890553,,"62494584, -0.02, 0.03, 24.71, 24.99
"
1618535923.8890553,,"62497604, 0.03, 0.00, 24.71, 24.99
"
1618535923.8890553,,"62500580, -0.02, 0.00, 24.71, 24.96
"
1618535923.8990595,,"62503568, -0.02, -0.02, 24.71, 24.96
"
1618535923.8990595,,"62506592, -0.02, -0.02, 24.71, 24.96
"
1618535923.8990595,,"62509616, -0.02, 0.00, 24.72, 25.01
"
1618535923.8990595,,"62512604, 0.02, -0.02, 24.72, 25.01
"
1618535923.9090595,,"62515612, -0.02, 0.02, 24.72, 24.98
"
1618535923.9090595,,"62518628, -0.03, 0.00, 24.71, 24.98
"
1618535923.9090595,,"62521616, 0.00, -0.03, 24.71, 24.98
"
1618535923.919081,,"62524600, 0.00, -0.03, 24.71, 24.98
"
1618535923.919081,,"62527584, 0.00, -0.02, 24.69, 24.98
"
1618535923.919081,,"62530552, 0.00, -0.02, 24.69, 24.98
"
1618535923.9290605,,"62533532, -0.02, -0.03, 24.69, 24.96
"
1618535923.9290605,,"62536556, -0.02, 0.00, 24.74, 24.96
"
1618535923.9290605,,"62539540, -0.02, -0.02, 24.74, 24.96
"
1618535923.9290605,,"62542564, 0.00, -0.02, 24.74, 24.98
"
1618535923.939061,,"62545544, -0.02, 0.00, 24.73, 24.98
"
1618535923.939061,,"62548532, -0.02, -0.03, 24.73, 24.98
"
1618535923.939061,,"62551556, -0.03, -0.03, 24.73, 24.98
"
1618535923.9490833,,"62554580, -0.02, -0.03, 24.70, 24.98
"
1618535923.9490833,,"62557604, -0.02, -0.02, 24.70, 25.02
"
1618535923.9490833,,"62560620, 0.00, -0.05, 24.70, 25.02
"
1618535923.9490833,,"62563596, -0.02, -0.05, 24.69, 25.02
"
1618535923.9590595,,"62566608, 0.00, -0.02, 24.69, 24.98
"
1618535923.9590595,,"62569584, 0.02, -0.02, 24.69, 24.98
"
1618535923.9590595,,"62572592, -0.03, -0.03, 24.73, 25.00
"
1618535923.9690611,,"62575600, -0.03, 0.00, 24.73, 25.00
"
1618535923.9690611,,"62578584, -0.02, 0.02, 24.73, 25.00
"
1618535923.9690611,,"62581596, -0.02, -0.03, 24.72, 24.97
"
1618535923.9790714,,"62584624, -0.03, -0.02, 24.72, 24.97
"
1618535923.9790714,,"62587648, 0.00, 0.02, 24.72, 24.97
"
1618535923.9790714,,"62590620, -0.02, -0.03, 24.70, 24.98
"
1618535923.9790714,,"62593644, -0.02, -0.02, 24.70, 24.98
"
1618535923.98906,,"62596664, -0.02, -0.03, 24.70, 24.98
"
1618535923.98906,,"62599688, -0.02, 0.00, 24.73, 24.98
"
1618535923.98906,,"62602672, -0.03, -0.03, 24.73, 24.98
"
1618535923.9990597,,"62605696, 0.00, -0.03, 24.73, 24.99
"
1618535923.9990597,,"62608676, -0.02, 0.02, 24.72, 24.99
"
1618535923.9990597,,"62611696, 0.00, -0.02, 24.72, 24.99
"
1618535924.00906,,"62614672, -0.02, -0.03, 24.72, 24.98
"
1618535924.00906,,"62617700, -0.07, -0.03, 24.73, 24.98
"
1618535924.00906,,"62620724, -0.03, 0.02, 24.73, 25.00
"
1618535924.00906,,"62623716, -0.02, -0.02, 24.73, 25.00
"
1618535924.020395,,"62626720, -0.02, 0.00, 24.68, 25.00
"
1618535924.020395,,"62629688, -0.02, -0.03, 24.68, 24.98
"
1618535924.020395,,"62632712, 0.02, -0.03, 24.68, 24.98
"
1618535924.0303986,,"62635720, -0.02, -0.03, 24.70, 24.98
"
1618535924.0303986,,"62638744, 0.00, 0.00, 24.70, 24.98
"
1618535924.035998,,"62641688, -0.02, 0.02, 24.70, 24.98
"
1618535924.0389898,,"62644704, -0.03, 0.00, 24.70, 24.98
"
1618535924.0419817,,"62647692, -0.02, -0.02, 24.70, 25.04
"
1618535924.0449739,,"62650708, 0.02, 0.02, 24.70, 25.04
"
1618535924.0479667,,"62653708, -0.02, 0.02, 24.69, 25.00
"
1618535924.0509582,,"62656712, 0.00, -0.02, 24.69, 25.00
"
1618535924.0539503,,"62659684, -0.03, 0.02, 24.69, 25.00
"
1618535924.0569417,,"62662696, -0.02, 0.02, 24.72, 25.02
"
1618535924.0599337,,"62665704, -0.02, 0.00, 24.72, 25.02
"
1618535924.062926,,"62668688, 0.00, -0.03, 24.72, 25.02
"
1618535924.065918,,"62671668, -0.03, -0.02, 24.73, 25.01
"
1618535924.06891,,"62674688, -0.03, -0.03, 24.73, 25.01
"
1618535924.0719028,,"62677708, 0.00, 0.00, 24.73, 25.03
"
1618535924.074917,,"62680652, -0.05, -0.02, 24.72, 25.03
"
1618535924.0779085,,"62683672, -0.03, -0.02, 24.72, 25.03
"
1618535924.0808773,,"62686696, -0.02, -0.02, 24.72, 25.00
"
1618535924.083901,,"62689712, -0.05, -0.03, 24.71, 25.00
"
1618535924.086872,,"62692732, 0.00, -0.03, 24.71, 25.00
"
1618535924.0898545,,"62695708, 0.03, -0.02, 24.71, 25.00
"
1618535924.0928519,,"62698716, -0.03, 0.00, 24.71, 25.00
"
1618535924.0958614,,"62701700, 0.02, 0.00, 24.71, 25.00
"
1618535924.0988307,,"62704672, -0.02, 0.00, 24.71, 25.00
"
1618535924.1018236,,"62707648, 0.02, 0.00, 24.71, 25.00
"
1618535924.1028407,,"62710616, -0.02, 0.00, 24.71, 24.99
"
1618535924.1028407,,"62713608, -0.02, -0.03, 24.71, 24.99
"
1618535924.1028407,,"62716632, -0.03, -0.02, 24.71, 24.96
"
1618535924.1128435,,"62719656, -0.02, -0.02, 24.71, 24.96
"
1618535924.1128435,,"62722684, 0.02, -0.03, 24.71, 24.96
"
1618535924.1128435,,"62725696, -0.03, -0.03, 24.71, 24.98
"
1618535924.1228693,,"62728720, 0.03, -0.03, 24.71, 24.98
"
1618535924.1228693,,"62731732, -0.02, 0.02, 24.71, 24.96
"
1618535924.1228693,,"62734752, -0.03, 0.02, 24.71, 24.96
"
1618535924.1228693,,"62737772, 0.00, 0.00, 24.71, 24.96
"
1618535924.1328428,,"62740716, -0.02, -0.03, 24.71, 24.98
"
1618535924.1328428,,"62743744, -0.02, 0.03, 24.69, 24.98
"
1618535924.1328428,,"62746764, -0.03, -0.02, 24.69, 24.98
"
1618535924.1428428,,"62749784, -0.02, 0.05, 24.69, 24.99
"
1618535924.1428428,,"62752800, -0.05, 0.02, 24.72, 24.99
"
1618535924.1428428,,"62755812, 0.02, 0.00, 24.72, 25.01
"
1618535924.1528425,,"62758784, -0.02, -0.03, 24.72, 25.01
"
1618535924.1528425,,"62761804, -0.03, 0.02, 24.73, 25.01
"
1618535924.1528425,,"62764824, 0.00, -0.02, 24.73, 24.97
"
1618535924.1528425,,"62767804, -0.03, -0.02, 24.73, 24.97
"
1618535924.162844,,"62770828, 0.02, 0.00, 24.70, 24.97
"
1618535924.162844,,"62773804, 0.00, -0.02, 24.70, 25.00
"
1618535924.162844,,"62776776, -0.02, 0.00, 24.70, 25.00
"
1618535924.174176,,"62779756, -0.03, 0.02, 24.71, 25.00
"
1618535924.174176,,"62782772, 0.00, 0.02, 24.71, 25.01
"
1618535924.174176,,"62785744, 0.00, -0.03, 24.71, 25.01
"
1618535924.174176,,"62788724, 0.00, 0.02, 24.73, 25.01
"
1618535924.1841776,,"62791696, -0.03, -0.02, 24.73, 25.01
"
1618535924.1841776,,"62794712, 0.02, 0.00, 24.73, 25.01
"
1618535924.1841776,,"62797684, 0.00, 0.02, 24.71, 25.00
"
1618535924.1941779,,"62800656, -0.02, 0.02, 24.71, 25.00
"
1618535924.1941779,,"62803668, -0.02, 0.00, 24.71, 25.00
"
1618535924.1941779,,"62806652, -0.07, -0.02, 24.70, 25.01
"
1618535924.2041776,,"62809672, -0.03, -0.03, 24.70, 25.01
"
1618535924.2041776,,"62812692, -0.02, 0.00, 24.70, 25.01
"
1618535924.2041776,,"62815676, -0.02, 0.00, 24.71, 24.99
"
1618535924.2041776,,"62818664, -0.05, -0.02, 24.71, 24.99
"
1618535924.2141771,,"62821688, -0.03, -0.02, 24.71, 25.02
"
1618535924.2141771,,"62824712, -0.05, -0.03, 24.70, 25.02
"
1618535924.2141771,,"62827724, -0.02, -0.02, 24.70, 25.02
"
1618535924.2242477,,"62830744, -0.03, -0.03, 24.70, 24.98
"
1618535924.2252662,,"62833768, 0.00, -0.02, 24.69, 24.98
"
1618535924.2252662,,"62836744, -0.05, 0.00, 24.69, 24.98
"
1618535924.2252662,,"62839724, -0.02, -0.02, 24.69, 25.00
"
1618535924.235269,,"62842740, -0.05, -0.05, 24.67, 25.00
"
1618535924.235269,,"62845760, -0.03, 0.02, 24.67, 24.95
"
1618535924.235269,,"62848776, -0.02, 0.02, 24.67, 24.95
"
1618535924.2453015,,"62851796, -0.03, -0.02, 24.71, 24.95
"
1618535924.2453015,,"62854820, 0.03, 0.00, 24.71, 25.00
"
1618535924.2453015,,"62857792, -0.05, 0.03, 24.71, 25.00
"
1618535924.2453015,,"62860808, -0.07, 0.00, 24.70, 25.00
"
1618535924.2552805,,"62863788, -0.03, -0.02, 24.70, 25.00
"
1618535924.2552805,,"62866808, -0.07, -0.02, 24.70, 25.00
"
1618535924.2552805,,"62869824, -0.05, -0.02, 24.71, 25.01
"
1618535924.2653022,,"62872848, -0.02, -0.02, 24.71, 25.01
"
1618535924.2653022,,"62875860, -0.07, 0.00, 24.71, 25.01
"
1618535924.2653022,,"62878848, 0.00, -0.05, 24.71, 24.98
"
1618535924.2753005,,"62881832, 0.00, -0.02, 24.71, 24.98
"
1618535924.2753005,,"62884804, -0.02, -0.02, 24.71, 24.98
"
1618535924.2753005,,"62887824, -0.02, -0.03, 24.72, 25.01
"
1618535924.2753005,,"62890848, -0.03, 0.02, 24.72, 25.01
"
1618535924.2852783,,"62893864, 0.02, 0.00, 24.72, 25.00
"
1618535924.2852783,,"62896832, 0.00, 0.00, 24.67, 25.00
"
1618535924.2852783,,"62899772, -0.02, 0.00, 24.67, 25.00
"
1618535924.2942858,,"62902752, 0.00, 0.02, 24.67, 25.00
"
1618535924.2942858,,"62905720, -0.02, 0.00, 24.70, 25.00
"
1618535924.2942858,,"62908704, 0.00, -0.02, 24.70, 25.00
"
1618535924.3043118,,"62911684, -0.02, -0.02, 24.70, 24.99
"
1618535924.3043118,,"62914708, -0.03, -0.02, 24.70, 24.99
"
1618535924.3043118,,"62917728, 0.03, 0.00, 24.70, 24.99
"
1618535924.3143232,,"62920696, -0.02, -0.07, 24.70, 25.00
"
1618535924.3143232,,"62923708, -0.02, -0.03, 24.69, 25.00
"
1618535924.3143232,,"62926724, -0.02, -0.02, 24.69, 24.98
"
1618535924.3143232,,"62929744, -0.02, -0.02, 24.69, 24.98
"
1618535924.3267725,,"62932764, 0.00, -0.02, 24.71, 24.98
"
1618535924.3278394,,"62935744, -0.02, -0.02, 24.71, 25.00
"
1618535924.3278394,,"62938748, -0.02, 0.00, 24.71, 25.00
"
1618535924.3278394,,"62941720, -0.03, 0.02, 24.70, 25.00
"
1618535924.3378403,,"62944720, -0.02, -0.03, 24.70, 25.00
"
1618535924.3378403,,"62947720, 0.02, -0.02, 24.70, 25.00
"
1618535924.3378403,,"62950712, -0.03, -0.02, 24.68, 25.00
"
1618535924.3378403,,"62953716, -0.05, -0.03, 24.68, 24.99
"
1618535924.3478646,,"62956744, -0.07, -0.02, 24.68, 24.99
"
1618535924.3478646,,"62959768, -0.03, 0.00, 24.72, 24.99
"
1618535924.3478646,,"62962756, -0.07, 0.00, 24.72, 24.99
"
1618535924.3578744,,"62965736, 0.00, 0.02, 24.72, 24.99
"
1618535924.3578744,,"62968712, -0.05, -0.02, 24.71, 24.98
"
1618535924.3578744,,"62971736, -0.02, 0.00, 24.71, 24.98
"
1618535924.367873,,"62974724, -0.03, 0.00, 24.71, 24.98
"
1618535924.367873,,"62977712, 0.00, -0.02, 24.70, 25.00
"
1618535924.367873,,"62980684, -0.03, -0.02, 24.70, 25.00
"
1618535924.367873,,"62983700, -0.03, -0.02, 24.70, 25.02
"
1618535924.3778408,,"62986716, -0.02, -0.02, 24.71, 25.02
"
1618535924.3778408,,"62989736, -0.02, -0.02, 24.71, 25.02
"
1618535924.3778408,,"62992756, -0.02, -0.02, 24.71, 24.98
"
1618535924.3878732,,"62995780, -0.03, -0.02, 24.74, 24.98
"
1618535924.3878732,,"62998804, -0.02, -0.02, 24.74, 24.98
"
1618535924.3944094,,"63001816, 0.00, 0.00, 24.74, 24.98
"
1618535924.3944094,,"63004756, -0.02, 0.00, 24.72, 24.98
"
1618535924.3944094,,"63007736, 0.00, -0.07, 24.72, 25.01
"
1618535924.4044466,,"63010716, 0.03, -0.03, 24.72, 25.01
"
1618535924.4044466,,"63013724, -0.05, 0.00, 24.73, 25.01
"
1618535924.4044466,,"63016712, 0.00, -0.02, 24.73, 25.02
"
1618535924.4044466,,"63019688, -0.05, -0.02, 24.73, 25.02
"
1618535924.414414,,"63022708, -0.07, 0.00, 24.69, 25.02
"
1618535924.414414,,"63025692, -0.02, -0.02, 24.69, 24.99
"
1618535924.414414,,"63028712, -0.03, -0.02, 24.69, 24.99
"
1618535924.4244416,,"63031736, -0.02, -0.02, 24.70, 24.99
"
