Time,Tag,Flow
1618788095.0215814,,"184492140, -8.13, 47.28, 24.79, 25.07
"
1618788095.0215814,,"184495276, -8.85, 46.73, 24.79, 25.07
"
1618788095.0215814,,"184498416, -9.63, 48.43, 24.76, 25.06
"
1618788095.031576,,"184501544, -8.60, 46.43, 24.76, 25.06
"
1618788095.031576,,"184504680, -11.25, 44.25, 24.76, 25.06
"
1618788095.031576,,"184507860, -10.02, 43.27, 24.78, 25.06
"
1618788095.031576,,"184511032, -9.15, 44.40, 24.78, 25.06
"
1618788095.0415637,,"184514168, -8.23, 46.73, 24.78, 25.03
"
1618788095.0415637,,"184517312, -10.67, 46.58, 24.79, 25.03
"
1618788095.0415637,,"184520492, -9.33, 44.23, 24.79, 25.03
"
1618788095.051556,,"184523632, -11.72, 44.07, 24.79, 25.03
"
1618788095.051556,,"184526808, -14.75, 44.27, 24.80, 25.03
"
1618788095.051556,,"184529992, -13.45, 41.23, 24.80, 25.05
"
1618788095.0615568,,"184533168, -11.08, 41.68, 24.80, 25.05
"
1618788095.0615568,,"184536340, -8.80, 44.03, 24.77, 25.05
"
1618788095.0615568,,"184539472, -10.67, 47.03, 24.77, 25.08
"
1618788095.071557,,"184542644, -9.78, 48.35, 24.77, 25.08
"
1618788095.071557,,"184545780, -10.13, 49.12, 24.75, 25.03
"
1618788095.071557,,"184548964, -9.30, 49.08, 24.75, 25.03
"
1618788095.081557,,"184552096, -9.73, 46.23, 24.75, 25.03
"
1618788095.081557,,"184555236, -9.45, 44.07, 24.78, 25.03
"
1618788095.081557,,"184558368, -9.28, 44.63, 24.78, 25.03
"
1618788095.091557,,"184561504, -9.35, 44.08, 24.78, 25.07
"
1618788095.091557,,"184564636, -10.08, 46.97, 24.78, 25.07
"
1618788095.091557,,"184567820, -12.10, 45.72, 24.78, 25.07
"
1618788095.091557,,"184571000, -12.52, 45.02, 24.78, 25.06
"
1618788095.101557,,"184574176, -11.18, 44.38, 24.77, 25.06
"
1618788095.101557,,"184577348, -8.97, 44.22, 24.77, 25.03
"
1618788095.101557,,"184580488, -7.50, 45.17, 24.77, 25.03
"
1618788095.1115577,,"184583624, -7.68, 44.93, 24.81, 25.03
"
1618788095.1115577,,"184586764, -7.83, 43.78, 24.81, 25.02
"
1618788095.1115577,,"184589900, -9.12, 43.55, 24.81, 25.02
"
1618788095.121557,,"184593044, -9.68, 40.90, 24.84, 25.06
"
1618788095.121557,,"184596176, -9.02, 44.40, 24.84, 25.06
"
1618788095.121557,,"184599304, -10.15, 47.50, 24.84, 25.06
"
1618788095.1315818,,"184602484, -10.12, 44.27, 24.79, 25.05
"
1618788095.1315818,,"184605664, -9.90, 44.23, 24.79, 25.05
"
1618788095.1315818,,"184608808, -10.20, 42.75, 24.79, 25.03
"
1618788095.1415575,,"184611988, -12.07, 42.82, 24.78, 25.03
"
1618788095.1415575,,"184615160, -12.37, 42.37, 24.78, 25.03
"
1618788095.1415575,,"184618344, -13.68, 44.42, 24.78, 25.02
"
1618788095.1415575,,"184621524, -10.80, 46.77, 24.75, 25.02
"
1618788095.1527731,,"184624704, -10.82, 45.97, 24.75, 25.00
"
1618788095.1527731,,"184627864, -12.30, 44.25, 24.75, 25.00
"
1618788095.1527731,,"184631028, -12.28, 43.63, 24.75, 25.05
"
1618788095.1627746,,"184634208, -10.88, 43.30, 24.75, 25.05
"
1618788095.1627746,,"184637380, -8.37, 45.13, 24.75, 25.05
"
1618788095.1627746,,"184640532, -7.85, 46.27, 24.78, 25.04
"
1618788095.1727743,,"184643668, -10.62, 46.17, 24.78, 25.04
"
1618788095.1727743,,"184646848, -11.17, 45.87, 24.78, 25.04
"
1618788095.1727743,,"184650032, -10.05, 43.33, 24.78, 25.04
"
1618788095.1827743,,"184653204, -10.05, 44.13, 24.78, 25.04
"
1618788095.1827743,,"184656380, -8.65, 41.43, 24.78, 25.06
"
1618788095.1827743,,"184659516, -9.80, 41.43, 24.77, 25.06
"
1618788095.1827743,,"184662656, -13.12, 41.17, 24.77, 25.08
"
1618788095.192775,,"184665840, -11.82, 42.07, 24.77, 25.08
"
1618788095.192775,,"184669012, -8.68, 40.57, 24.75, 25.08
"
1618788095.192775,,"184672144, -7.58, 42.13, 24.75, 25.06
"
1618788095.2027748,,"184675284, -8.73, 40.92, 24.75, 25.06
"
1618788095.2027748,,"184678428, -13.45, 40.48, 24.77, 25.04
"
1618788095.2027748,,"184681608, -13.58, 42.42, 24.77, 25.04
"
1618788095.212774,,"184684788, -12.77, 43.38, 24.77, 25.04
"
1618788095.212774,,"184687968, -10.07, 43.43, 24.76, 25.08
"
1618788095.212774,,"184691144, -9.10, 42.93, 24.76, 25.08
"
1618788095.2227752,,"184694280, -9.45, 42.80, 24.76, 25.05
"
1618788095.2227752,,"184697416, -11.18, 41.27, 24.77, 25.05
"
1618788095.2227752,,"184700600, -10.97, 39.50, 24.77, 25.05
"
1618788095.231781,,"184703776, -9.65, 40.02, 24.77, 25.05
"
1618788095.231781,,"184706912, -10.78, 42.03, 24.75, 25.05
"
1618788095.231781,,"184710084, -10.55, 43.60, 24.75, 25.08
"
1618788095.2417853,,"184713268, -10.85, 41.13, 24.75, 25.08
"
1618788095.2417853,,"184716452, -11.25, 41.72, 24.76, 25.08
"
1618788095.2417853,,"184719632, -8.88, 42.35, 24.76, 25.05
"
1618788095.2518175,,"184722768, -9.57, 42.68, 24.76, 25.05
"
1618788095.2518175,,"184725904, -10.27, 41.75, 24.75, 25.04
"
1618788095.2518175,,"184729080, -11.42, 41.20, 24.75, 25.04
"
1618788095.261814,,"184732264, -8.93, 39.37, 24.75, 25.04
"
1618788095.261814,,"184735400, -9.15, 38.63, 24.75, 25.04
"
1618788095.261814,,"184738540, -10.07, 40.67, 24.75, 25.04
"
1618788095.261814,,"184741712, -8.82, 41.30, 24.75, 25.06
"
1618788095.2717857,,"184744848, -6.48, 41.52, 24.78, 25.06
"
1618788095.2717857,,"184747984, -6.78, 41.25, 24.78, 25.06
"
1618788095.2717857,,"184751128, -7.12, 40.12, 24.78, 25.02
"
1618788095.281785,,"184754272, -9.32, 38.97, 24.77, 25.02
"
1618788095.281785,,"184757412, -9.02, 40.20, 24.77, 25.06
"
1618788095.281785,,"184760544, -10.97, 39.95, 24.77, 25.06
"
1618788095.2917857,,"184763728, -9.40, 37.68, 24.76, 25.06
"
1618788095.2917857,,"184766864, -9.22, 37.95, 24.76, 25.04
"
1618788095.2917857,,"184770004, -9.60, 40.80, 24.76, 25.04
"
1618788095.301786,,"184773140, -10.63, 41.73, 24.77, 25.04
"
1618788095.301786,,"184776324, -10.25, 39.20, 24.77, 25.04
"
1618788095.301786,,"184779500, -9.85, 38.70, 24.77, 25.04
"
1618788095.3117862,,"184782636, -10.30, 38.90, 24.80, 25.03
"
1618788095.3117862,,"184785816, -10.13, 38.53, 24.80, 25.03
"
1618788095.3117862,,"184789004, -7.30, 39.53, 24.80, 25.06
"
1618788095.3117862,,"184792144, -6.68, 39.37, 24.77, 25.06
"
1618788095.3217878,,"184795284, -7.12, 39.43, 24.77, 25.06
"
1618788095.3217878,,"184798424, -8.97, 39.40, 24.77, 25.04
"
1618788095.3217878,,"184801568, -8.42, 38.50, 24.77, 25.04
"
1618788095.3317857,,"184804704, -8.20, 36.27, 24.77, 25.05
"
1618788095.3317857,,"184807844, -7.20, 36.22, 24.77, 25.05
"
1618788095.3317857,,"184810984, -8.23, 37.72, 24.77, 25.05
"
1618788095.3417878,,"184814124, -8.72, 38.92, 24.77, 25.04
"
1618788095.3417878,,"184817264, -10.42, 37.87, 24.77, 25.04
"
1618788095.3417878,,"184820444, -10.63, 36.75, 24.80, 25.05
"
1618788095.351787,,"184823620, -7.72, 37.65, 24.80, 25.05
"
1618788095.351787,,"184826760, -7.62, 40.77, 24.80, 25.05
"
1618788095.351787,,"184829896, -8.62, 38.78, 24.76, 25.10
"
1618788095.3618069,,"184833048, -8.65, 36.38, 24.76, 25.10
"
1618788095.3618069,,"184836188, -9.48, 36.32, 24.76, 25.06
"
1618788095.3618069,,"184839324, -10.63, 35.57, 24.77, 25.06
"
1618788095.3618069,,"184842504, -8.97, 36.23, 24.77, 25.06
"
1618788095.371787,,"184845640, -8.12, 36.22, 24.77, 25.04
"
1618788095.371787,,"184848784, -6.98, 37.27, 24.78, 25.04
"
1618788095.371787,,"184851916, -5.60, 36.33, 24.78, 25.05
"
1618788095.3817868,,"184855056, -5.55, 36.92, 24.78, 25.05
"
1618788095.3817868,,"184858188, -6.83, 35.13, 24.77, 25.05
"
1618788095.3817868,,"184861328, -7.42, 34.87, 24.77, 25.05
"
1618788095.3917868,,"184864464, -7.62, 32.48, 24.77, 25.05
"
1618788095.3917868,,"184867604, -7.50, 32.47, 24.81, 25.05
"
1618788095.3917868,,"184870740, -7.12, 33.97, 24.81, 25.05
"
1618788095.401787,,"184873884, -6.05, 33.30, 24.81, 25.05
"
1618788095.401787,,"184877016, -7.25, 34.25, 24.77, 25.04
"
1618788095.401787,,"184880160, -6.43, 34.92, 24.77, 25.04
"
1618788095.4117877,,"184883296, -6.68, 32.33, 24.77, 25.04
"
1618788095.4117877,,"184886436, -5.07, 33.22, 24.80, 25.04
"
1618788095.4117877,,"184889568, -5.05, 30.92, 24.80, 25.04
"
1618788095.4217925,,"184892688, -4.27, 30.67, 24.80, 25.05
"
1618788095.4217925,,"184895824, -4.20, 30.98, 24.80, 25.05
"
1618788095.4217925,,"184898956, -5.22, 30.67, 24.80, 25.03
"
1618788095.4217925,,"184902096, -5.15, 29.37, 24.80, 25.03
"
1618788095.4317865,,"184905236, -5.43, 30.40, 24.75, 25.03
"
1618788095.4317865,,"184908376, -4.68, 29.98, 24.75, 25.09
"
1618788095.4317865,,"184911512, -3.72, 28.15, 24.75, 25.09
"
1618788095.4417882,,"184914648, -4.18, 29.05, 24.75, 25.03
"
1618788095.4417882,,"184917780, -5.90, 30.03, 24.75, 25.03
"
1618788095.4417882,,"184920912, -5.48, 30.18, 24.75, 25.03
"
1618788095.451788,,"184924052, -3.97, 28.37, 24.77, 25.06
"
1618788095.451788,,"184927188, -3.83, 29.18, 24.77, 25.06
"
1618788095.451788,,"184930336, -4.40, 28.22, 24.77, 25.05
"
1618788095.4618309,,"184933472, -3.98, 27.48, 24.78, 25.05
"
1618788095.4618309,,"184936608, -3.25, 28.25, 24.78, 25.05
"
1618788095.4618309,,"184939740, -3.58, 27.22, 24.78, 25.04
"
1618788095.4718769,,"184942880, -4.22, 26.92, 24.77, 25.04
"
1618788095.4718769,,"184946016, -5.00, 26.23, 24.77, 25.02
"
1618788095.4718769,,"184949148, -4.05, 25.45, 24.77, 25.02
"
1618788095.4718769,,"184952276, -3.78, 25.97, 24.79, 25.02
"
1618788095.481788,,"184955412, -5.00, 26.32, 24.79, 25.04
"
1618788095.481788,,"184958540, -6.65, 26.42, 24.79, 25.04
"
1618788095.481788,,"184961680, -4.43, 24.73, 24.78, 25.04
"
1618788095.4917884,,"184964816, -3.23, 24.87, 24.78, 25.04
"
1618788095.4917884,,"184967952, -3.82, 25.60, 24.78, 25.04
"
1618788095.4917884,,"184971084, -3.98, 26.43, 24.79, 25.09
"
1618788095.5017886,,"184974220, -5.22, 25.83, 24.79, 25.09
"
1618788095.5017886,,"184977360, -5.48, 26.42, 24.79, 25.06
"
1618788095.5017886,,"184980504, -5.25, 25.02, 24.78, 25.06
"
1618788095.5117893,,"184983632, -4.77, 25.02, 24.78, 25.06
"
1618788095.5117893,,"184986760, -5.13, 26.02, 24.78, 25.08
"
1618788095.5117893,,"184989892, -3.27, 24.93, 24.78, 25.08
"
1618788095.5217907,,"184993024, -3.48, 25.48, 24.78, 25.05
"
1618788095.5217907,,"184996156, -4.30, 24.97, 24.78, 25.05
"
1618788095.5217907,,"184999292, -4.10, 25.18, 24.79, 25.05
"
1618788095.5217907,,"185002428, -3.80, 25.23, 24.79, 25.04
"
1618788095.5318007,,"185005560, -3.75, 23.15, 24.79, 25.04
"
1618788095.5318007,,"185008696, -3.65, 23.13, 24.75, 25.06
"
1618788095.5318007,,"185011832, -3.75, 22.77, 24.75, 25.06
"
1618788095.5417902,,"185014964, -3.68, 23.12, 24.75, 25.06
"
1618788095.5417902,,"185018100, -4.08, 21.47, 24.78, 25.03
"
1618788095.5417902,,"185021232, -4.15, 20.35, 24.78, 25.03
"
1618788095.5517898,,"185024368, -4.62, 20.80, 24.78, 25.06
"
1618788095.5517898,,"185027504, -3.30, 20.87, 24.77, 25.06
"
1618788095.5517898,,"185030640, -3.45, 20.97, 24.77, 25.06
"
1618788095.561815,,"185033780, -4.30, 20.88, 24.77, 25.05
"
1618788095.561815,,"185036916, -3.15, 21.08, 24.77, 25.05
"
1618788095.561815,,"185040044, -2.32, 19.97, 24.77, 25.07
"
1618788095.5717897,,"185043180, -2.95, 19.43, 24.77, 25.07
"
1618788095.5717897,,"185046304, -3.08, 19.77, 24.78, 25.07
"
1618788095.5717897,,"185049432, -2.73, 19.03, 24.78, 25.04
"
1618788095.5717897,,"185052564, -3.52, 18.38, 24.78, 25.04
"
1618788095.581789,,"185055696, -3.77, 18.48, 24.77, 25.02
"
1618788095.581789,,"185058832, -3.32, 18.77, 24.77, 25.02
"
1618788095.581789,,"185061968, -3.03, 19.77, 24.77, 25.02
"
1618788095.5917892,,"185065096, -3.25, 18.92, 24.75, 25.07
"
1618788095.5917892,,"185068232, -3.75, 18.58, 24.75, 25.07
"
1618788095.5917892,,"185071364, -3.15, 19.32, 24.75, 25.04
"
1618788095.6017904,,"185074500, -3.15, 19.18, 24.77, 25.04
"
1618788095.6017904,,"185077640, -3.45, 20.08, 24.77, 25.04
"
1618788095.6017904,,"185080768, -2.82, 19.78, 24.77, 25.06
"
1618788095.6118243,,"185083900, -2.87, 18.05, 24.77, 25.06
"
1618788095.6118243,,"185087040, -2.97, 17.90, 24.77, 25.06
"
1618788095.6118243,,"185090172, -3.22, 18.23, 24.77, 25.06
"
1618788095.6217937,,"185093312, -2.93, 17.00, 24.78, 25.06
"
1618788095.6217937,,"185096444, -2.53, 16.17, 24.78, 25.08
"
1618788095.6217937,,"185099576, -2.25, 16.35, 24.78, 25.08
"
1618788095.6217937,,"185102708, -1.95, 16.73, 24.77, 25.02
"
1618788095.63179,,"185105848, -1.88, 17.12, 24.77, 25.02
"
1618788095.63179,,"185108980, -1.67, 16.78, 24.77, 25.02
"
1618788095.63179,,"185112116, -1.40, 17.28, 24.80, 25.04
"
1618788095.6417897,,"185115244, -2.17, 16.67, 24.80, 25.04
"
1618788095.6417897,,"185118380, -2.82, 15.82, 24.80, 25.07
"
1618788095.6417897,,"185121512, -2.23, 16.28, 24.77, 25.07
"
1618788095.651791,,"185124652, -2.13, 15.52, 24.77, 25.07
"
1618788095.651791,,"185127788, -2.58, 15.00, 24.77, 25.05
"
1618788095.651791,,"185130916, -3.13, 14.65, 24.78, 25.05
"
1618788095.6617913,,"185134052, -2.85, 15.53, 24.78, 25.00
"
1618788095.6617913,,"185137180, -1.93, 14.78, 24.78, 25.00
"
1618788095.6617913,,"185140300, -2.15, 13.75, 24.75, 25.00
"
1618788095.6617913,,"185143420, -1.28, 14.30, 24.75, 25.03
"
1618788095.6717906,,"185146552, -1.60, 15.13, 24.75, 25.03
"
1618788095.6717906,,"185149688, -1.82, 15.00, 24.77, 25.06
"
1618788095.6717906,,"185152816, -1.97, 15.27, 24.77, 25.06
"
1618788095.681791,,"185155948, -2.27, 14.77, 24.77, 25.06
"
1618788095.681791,,"185159080, -2.05, 14.03, 24.77, 25.05
"
1618788095.681791,,"185162208, -2.47, 13.57, 24.77, 25.05
"
1618788095.6917915,,"185165340, -2.53, 14.18, 24.77, 25.02
"
1618788095.6917915,,"185168476, -2.12, 13.62, 24.79, 25.02
"
1618788095.6917915,,"185171616, -2.03, 13.80, 24.79, 25.02
"
1618788095.701814,,"185174744, -2.02, 14.47, 24.79, 25.05
"
1618788095.701814,,"185177876, -2.25, 14.08, 24.78, 25.05
"
1618788095.701814,,"185181000, -1.87, 13.63, 24.78, 25.04
"
1618788095.7118163,,"185184136, -1.48, 13.32, 24.78, 25.04
"
1618788095.7118163,,"185187268, -1.80, 14.17, 24.79, 25.04
"
1618788095.7118163,,"185190412, -1.67, 13.92, 24.79, 25.02
"
1618788095.7118163,,"185193544, -2.00, 13.75, 24.79, 25.02
"
1618788095.7217922,,"185196668, -1.48, 13.98, 24.78, 25.08
"
1618788095.7217922,,"185199804, -1.55, 14.10, 24.78, 25.08
"
1618788095.7217922,,"185202936, -1.95, 14.77, 24.78, 25.08
"
1618788095.731792,,"185206068, -1.42, 15.77, 24.78, 25.02
"
1618788095.731792,,"185209200, -2.25, 16.03, 24.78, 25.02
"
1618788095.731792,,"185212328, -1.97, 16.20, 24.78, 25.10
"
1618788095.7417915,,"185215468, -2.02, 16.78, 24.80, 25.10
"
1618788095.7417915,,"185218604, -2.30, 17.30, 24.80, 25.10
"
1618788095.7417915,,"185221740, -1.55, 18.52, 24.80, 25.06
"
1618788095.7518213,,"185224872, -1.87, 17.77, 24.75, 25.06
"
1618788095.7518213,,"185228004, -2.62, 18.25, 24.75, 25.04
"
1618788095.7518213,,"185231140, -2.60, 18.92, 24.75, 25.04
"
1618788095.761815,,"185234272, -2.83, 18.50, 24.79, 25.04
"
1618788095.761815,,"185237404, -3.57, 19.35, 24.79, 25.05
"
1618788095.761815,,"185240540, -5.23, 21.42, 24.79, 25.05
"
1618788095.761815,,"185243688, -3.27, 20.80, 24.75, 25.06
"
1618788095.771793,,"185246820, -3.73, 20.00, 24.75, 25.06
"
1618788095.771793,,"185249948, -3.57, 21.22, 24.75, 25.06
"
1618788095.771793,,"185253084, -3.30, 22.25, 24.76, 25.07
"
1618788095.781793,,"185256224, -3.87, 22.38, 24.76, 25.07
"
1618788095.781793,,"185259356, -2.45, 23.10, 24.76, 25.04
"
1618788095.781793,,"185262492, -3.13, 22.42, 24.77, 25.04
"
1618788095.7917924,,"185265632, -3.38, 23.45, 24.77, 25.04
"
1618788095.7917924,,"185268764, -3.23, 22.53, 24.77, 25.07
"
1618788095.7917924,,"185271904, -2.65, 21.87, 24.79, 25.07
"
1618788095.8017936,,"185275040, -2.48, 22.35, 24.79, 25.05
"
1618788095.8017936,,"185278176, -2.18, 22.45, 24.79, 25.05
"
1618788095.8017936,,"185281308, -2.87, 22.13, 24.75, 25.05
"
1618788095.811799,,"185284444, -4.05, 23.35, 24.75, 25.05
"
1618788095.811799,,"185287576, -4.12, 22.12, 24.75, 25.05
"
1618788095.811799,,"185290716, -4.32, 22.03, 24.77, 25.07
"
1618788095.821802,,"185293860, -3.73, 22.22, 24.77, 25.07
"
1618788095.821802,,"185297000, -4.08, 21.33, 24.77, 25.07
"
1618788095.821802,,"185300128, -3.55, 22.55, 24.80, 25.07
"
1618788095.821802,,"185303264, -2.83, 22.47, 24.80, 25.07
"
1618788095.831793,,"185306404, -2.72, 22.10, 24.80, 25.05
"
1618788095.831793,,"185309540, -2.40, 22.07, 24.78, 25.05
"
1618788095.831793,,"185312664, -3.18, 22.67, 24.78, 25.05
"
1618788095.8431914,,"185315800, -4.82, 23.20, 24.78, 25.04
"
1618788095.8431914,,"185318936, -3.92, 24.17, 24.78, 25.04
"
1618788095.8431914,,"185322072, -4.38, 24.68, 24.78, 25.04
"
1618788095.8431914,,"185325208, -4.45, 23.98, 24.78, 25.04
"
1618788095.8531933,,"185328344, -3.07, 24.18, 24.79, 25.04
"
1618788095.8531933,,"185331472, -2.82, 24.13, 24.79, 25.05
"
1618788095.8531933,,"185334604, -4.18, 24.32, 24.79, 25.05
"
1618788095.8631926,,"185337740, -4.37, 23.35, 24.75, 25.05
"
1618788095.8631926,,"185340880, -4.32, 23.37, 24.75, 25.05
"
1618788095.8631926,,"185344028, -3.93, 22.93, 24.75, 25.05
"
1618788095.8731925,,"185347164, -3.50, 23.70, 24.75, 25.02
"
1618788095.8731925,,"185350296, -3.02, 23.45, 24.75, 25.02
"
1618788095.8731925,,"185353424, -2.58, 23.65, 24.75, 25.06
"
1618788095.8832169,,"185356560, -2.90, 25.62, 24.78, 25.06
"
1618788095.8832169,,"185359696, -3.60, 25.78, 24.78, 25.06
"
1618788095.8832169,,"185362824, -3.43, 24.83, 24.78, 25.05
"
1618788095.8931925,,"185365960, -3.07, 25.22, 24.77, 25.05
"
1618788095.8931925,,"185369092, -3.25, 24.75, 24.77, 25.08
"
1618788095.8931925,,"185372224, -4.28, 24.35, 24.77, 25.08
"
1618788095.8931925,,"185375356, -4.85, 24.72, 24.79, 25.08
"
1618788095.9031923,,"185378496, -5.80, 25.73, 24.79, 25.02
"
1618788095.9031923,,"185381632, -5.28, 25.48, 24.79, 25.02
"
1618788095.9031923,,"185384768, -4.27, 26.67, 24.81, 25.07
"
1618788095.9131942,,"185387908, -5.78, 28.18, 24.81, 25.07
"
1618788095.9131942,,"185391044, -4.35, 29.90, 24.81, 25.07
"
1618788095.9131942,,"185394192, -2.67, 28.82, 24.79, 25.08
"
1618788095.9231925,,"185397324, -4.83, 30.52, 24.79, 25.08
"
1618788095.9231925,,"185400460, -4.57, 31.43, 24.79, 25.04
"
1618788095.9231925,,"185403600, -4.92, 28.55, 24.76, 25.04
"
1618788095.9316993,,"185406740, -4.75, 27.55, 24.76, 25.04
"
1618788095.9316993,,"185409876, -4.37, 27.07, 24.76, 25.05
"
1618788095.9316993,,"185413012, -4.25, 28.42, 24.77, 25.05
"
1618788095.9417026,,"185416144, -5.10, 26.77, 24.77, 25.06
"
1618788095.9417026,,"185419284, -5.30, 26.02, 24.77, 25.06
"
1618788095.9417026,,"185422416, -4.28, 24.07, 24.79, 25.06
"
1618788095.9517028,,"185425544, -3.30, 21.22, 24.79, 25.06
"
1618788095.9517028,,"185428680, -2.50, 21.20, 24.79, 25.06
"
1618788095.9517028,,"185431812, -2.48, 22.40, 24.78, 25.08
"
1618788095.9617224,,"185434944, -2.00, 21.68, 24.78, 25.08
"
1618788095.9617224,,"185438068, -1.83, 20.42, 24.78, 25.08
"
1618788095.9617224,,"185441204, -3.07, 20.38, 24.79, 25.01
"
1618788095.9717033,,"185444332, -1.92, 20.70, 24.79, 25.01
"
1618788095.9717033,,"185447476, -2.92, 19.98, 24.79, 25.06
"
1618788095.9717033,,"185450608, -3.28, 18.72, 24.78, 25.06
"
1618788095.9717033,,"185453744, -2.87, 18.85, 24.78, 25.06
"
1618788095.9817023,,"185456876, -3.62, 19.28, 24.78, 25.06
"
1618788095.9817023,,"185460000, -3.18, 20.20, 24.77, 25.06
"
1618788095.9817023,,"185463140, -2.53, 19.00, 24.77, 25.04
"
1618788095.9928942,,"185466268, -2.77, 19.53, 24.77, 25.04
"
1618788095.9928942,,"185469400, -2.98, 19.53, 24.77, 25.04
"
1618788095.9928942,,"185472536, -2.00, 18.32, 24.77, 25.07
"
1618788096.002898,,"185475664, -1.48, 16.77, 24.77, 25.07
"
1618788096.002898,,"185478800, -1.82, 15.28, 24.77, 25.04
"
1618788096.002898,,"185481932, -1.83, 14.83, 24.77, 25.04
"
1618788096.002898,,"185485064, -2.05, 13.28, 24.77, 25.04
"
1618788096.012898,,"185488196, -1.85, 12.33, 24.78, 25.05
"
1618788096.012898,,"185491328, -1.73, 10.73, 24.78, 25.05
"
1618788096.012898,,"185494468, -1.48, 8.90, 24.78, 25.07
"
1618788096.022898,,"185497556, -1.82, 7.50, 24.81, 25.07
"
1618788096.022898,,"185500648, -1.78, 6.77, 24.81, 25.07
"
1618788096.022898,,"185503740, -1.35, 6.52, 24.81, 25.02
"
1618788096.0319042,,"185506844, -1.25, 5.87, 24.77, 25.02
"
1618788096.0319042,,"185509936, -1.03, 5.23, 24.77, 25.03
"
1618788096.0319042,,"185513028, -2.45, 2.63, 24.77, 25.03
"
1618788096.0419085,,"185516116, -5.93, -3.45, 24.77, 25.03
"
1618788096.0419085,,"185519220, 2.38, 2.10, 24.77, 25.09
"
1618788096.0419085,,"185522296, 3.60, 2.50, 24.77, 25.09
"
1618788096.0519273,,"185525368, 0.23, -0.23, 24.77, 25.09
"
1618788096.0519273,,"185528440, -1.88, -2.50, 24.77, 25.06
"
1618788096.0519273,,"185531528, -1.07, -1.72, 24.77, 25.06
"
1618788096.0519273,,"185534620, 1.00, 0.48, 24.77, 25.05
"
1618788096.0619078,,"185537684, 1.92, 1.45, 24.77, 25.05
"
1618788096.0619078,,"185540760, 0.78, 0.23, 24.77, 25.05
"
1618788096.0619078,,"185543832, -0.98, -1.25, 24.77, 25.08
"
1618788096.0719087,,"185546920, -1.23, -1.27, 24.77, 25.08
"
1618788096.0719087,,"185550016, -0.12, 0.18, 24.77, 25.08
"
1618788096.0719087,,"185553096, 0.90, 0.98, 24.79, 25.08
"
1618788096.0819085,,"185556164, 0.65, 0.60, 24.79, 25.08
"
1618788096.0819085,,"185559228, -0.37, -0.42, 24.79, 25.02
"
1618788096.0819085,,"185562316, -0.90, -0.82, 24.80, 25.02
"
1618788096.091908,,"185565404, -0.47, -0.18, 24.80, 25.05
"
1618788096.091908,,"185568492, 0.33, 0.50, 24.80, 25.05
"
1618788096.091908,,"185571548, 0.48, 0.57, 24.79, 25.05
"
1618788096.091908,,"185574616, -0.08, -0.12, 24.79, 25.08
"
1618788096.1019092,,"185577700, -0.57, -0.52, 24.79, 25.08
"
1618788096.1019092,,"185580776, -0.47, -0.33, 24.79, 25.05
"
1618788096.1019092,,"185583852, 0.05, 0.20, 24.79, 25.05
"
1618788096.1119092,,"185586904, 0.32, 0.40, 24.79, 25.05
"
1618788096.1119092,,"185589972, 0.15, 0.13, 24.78, 25.02
"
1618788096.1119092,,"185593048, -0.20, -0.25, 24.78, 25.02
"
1618788096.1219091,,"185596136, -0.40, -0.27, 24.78, 25.05
"
1618788096.1219091,,"185599208, -0.15, 0.05, 24.82, 25.05
"
1618788096.1219091,,"185602276, 0.18, 0.25, 24.82, 25.05
"
1618788096.131909,,"185605332, 0.13, 0.17, 24.82, 25.08
"
1618788096.131909,,"185608400, -0.10, -0.12, 24.78, 25.08
"
1618788096.131909,,"185611488, -0.25, -0.25, 24.78, 25.08
"
1618788096.131909,,"185614576, -0.13, -0.10, 24.78, 25.08
"
1618788096.1419084,,"185617648, 0.03, 0.10, 24.78, 25.08
"
1618788096.1419084,,"185620692, 0.12, 0.17, 24.78, 25.05
"
1618788096.1419084,,"185623764, 0.05, 0.00, 24.78, 25.05
"
1618788096.1530554,,"185626784, -0.15, -0.10, 24.78, 25.03
"
1618788096.1530554,,"185629868, -0.15, -0.12, 24.78, 25.03
"
1618788096.1530554,,"185632956, -0.02, 0.05, 24.78, 25.03
"
1618788096.1530554,,"185636024, 0.05, 0.12, 24.78, 25.04
"
1618788096.1630578,,"185639084, 0.03, 0.07, 24.78, 25.04
"
1618788096.1630578,,"185642132, -0.05, -0.07, 24.78, 25.04
"
1618788096.1630578,,"185645204, -0.12, -0.05, 24.80, 25.08
"
1618788096.173056,,"185648280, -0.10, -0.03, 24.80, 25.08
"
1618788096.173056,,"185651352, 0.02, 0.07, 24.80, 25.08
"
1618788096.173056,,"185654400, 0.05, 0.00, 24.78, 25.08
"
1618788096.1830568,,"185657420, 0.02, 0.00, 24.78, 25.08
"
1618788096.1830568,,"185660436, -0.07, -0.07, 24.78, 25.07
"
1618788096.1830568,,"185663508, -0.05, -0.03, 24.76, 25.07
"
1618788096.1931098,,"185666576, -0.02, 0.03, 24.76, 25.07
"
1618788096.1941197,,"185669640, 0.00, 0.05, 24.76, 25.07
"
1618788096.1941197,,"185672656, -0.02, 0.02, 24.78, 25.07
"
1618788096.1941197,,"185675716, -0.05, -0.05, 24.78, 25.03
"
1618788096.2041247,,"185678788, -0.05, -0.02, 24.78, 25.03
"
1618788096.2041247,,"185681856, -0.05, -0.03, 24.79, 25.05
"
