Time,Tag,Flow
1618529593.7508235,,"48766360, -0.03, 0.02, 25.43, 25.46
"
1618529593.753816,,"48769380, -0.07, -0.02, 25.43, 25.46
"
1618529593.7568073,,"48772404, -0.07, 0.00, 25.43, 25.42
"
1618529593.7597997,,"48775396, -0.03, -0.03, 25.48, 25.42
"
1618529593.7627919,,"48778424, -0.02, -0.02, 25.48, 25.42
"
1618529593.7657833,,"48781448, -0.02, -0.02, 25.48, 25.43
"
1618529593.7687755,,"48784472, -0.03, -0.03, 25.50, 25.43
"
1618529593.769447,,"48787492, -0.03, 0.00, 25.50, 25.43
"
1618529593.769447,,"48790472, -0.05, -0.02, 25.50, 25.43
"
1618529593.769447,,"48793496, -0.03, 0.02, 25.46, 25.43
"
1618529593.779447,,"48796516, -0.05, -0.02, 25.46, 25.45
"
1618529593.779447,,"48799540, -0.05, 0.00, 25.46, 25.45
"
1618529593.779447,,"48802528, -0.03, -0.03, 25.48, 25.43
"
1618529593.789448,,"48805552, -0.07, -0.02, 25.48, 25.43
"
1618529593.789448,,"48808576, -0.03, 0.02, 25.48, 25.43
"
1618529593.789448,,"48811596, -0.03, -0.02, 25.48, 25.42
"
1618529593.789448,,"48814620, -0.05, -0.02, 25.48, 25.42
"
1618529593.7994473,,"48817644, -0.05, -0.03, 25.48, 25.42
"
1618529593.7994473,,"48820668, -0.03, -0.02, 25.48, 25.44
"
1618529593.7994473,,"48823688, -0.03, -0.02, 25.48, 25.44
"
1618529593.8094482,,"48826712, -0.05, 0.02, 25.48, 25.42
"
1618529593.8094482,,"48829728, -0.05, 0.02, 25.48, 25.42
"
1618529593.8094482,,"48832748, -0.05, 0.02, 25.48, 25.42
"
1618529593.8194482,,"48835768, -0.05, -0.02, 25.48, 25.44
"
1618529593.8194482,,"48838792, -0.05, -0.02, 25.44, 25.44
"
1618529593.8194482,,"48841816, -0.03, -0.02, 25.44, 25.44
"
1618529593.8194482,,"48844840, -0.02, 0.03, 25.44, 25.47
"
1618529593.8294482,,"48847848, -0.08, -0.02, 25.46, 25.47
"
1618529593.8294482,,"48850872, -0.02, 0.00, 25.46, 25.43
"
1618529593.8294482,,"48853860, -0.03, 0.03, 25.46, 25.43
"
1618529593.839448,,"48856880, -0.05, -0.02, 25.44, 25.43
"
1618529593.839448,,"48859904, -0.05, -0.02, 25.44, 25.40
"
1618529593.839448,,"48862928, -0.05, -0.02, 25.44, 25.40
"
1618529593.8494487,,"48865948, -0.07, 0.00, 25.48, 25.43
"
1618529593.8494487,,"48868936, -0.07, 0.02, 25.48, 25.43
"
1618529593.8494487,,"48871956, -0.05, 0.03, 25.48, 25.43
"
1618529593.8494487,,"48874976, -0.05, -0.02, 25.46, 25.42
"
1618529593.8605325,,"48878000, -0.07, 0.00, 25.46, 25.42
"
1618529593.8605325,,"48880988, -0.08, 0.00, 25.46, 25.42
"
1618529593.8605325,,"48883976, -0.02, -0.02, 25.48, 25.42
"
1618529593.8705356,,"48886992, -0.05, 0.00, 25.48, 25.42
"
1618529593.8705356,,"48889980, -0.07, -0.03, 25.48, 25.42
"
1618529593.8705356,,"48893004, -0.08, -0.02, 25.48, 25.44
"
1618529593.8705356,,"48896028, -0.05, -0.02, 25.48, 25.44
"
1618529593.880536,,"48899040, -0.07, -0.03, 25.48, 25.42
"
1618529593.880536,,"48902064, -0.05, -0.03, 25.48, 25.42
"
1618529593.888381,,"48905088, -0.05, 0.00, 25.48, 25.42
"
1618529593.8913722,,"48908076, -0.03, 0.00, 25.48, 25.43
"
1618529593.8943644,,"48911064, -0.03, 0.02, 25.49, 25.43
"
1618529593.897358,,"48914084, -0.02, -0.02, 25.49, 25.43
"
1618529593.9003484,,"48917104, -0.03, 0.00, 25.49, 25.46
"
1618529593.9033403,,"48920092, -0.07, -0.02, 25.46, 25.46
"
1618529593.9063325,,"48923116, -0.05, 0.00, 25.46, 25.42
"
1618529593.909324,,"48926108, -0.03, -0.03, 25.46, 25.42
"
1618529593.9123163,,"48929132, -0.05, -0.02, 25.46, 25.42
"
1618529593.9153087,,"48932156, -0.02, -0.02, 25.46, 25.41
"
1618529593.9183002,,"48935184, -0.03, 0.02, 25.46, 25.41
"
1618529593.9212925,,"48938192, -0.07, 0.00, 25.45, 25.43
"
1618529593.9242845,,"48941188, -0.08, -0.02, 25.45, 25.43
"
1618529593.9272768,,"48944212, -0.07, 0.00, 25.45, 25.43
"
1618529593.930269,,"48947196, -0.05, -0.03, 25.46, 25.46
"
1618529593.9332614,,"48950224, -0.03, 0.00, 25.46, 25.46
"
1618529593.936254,,"48953212, -0.03, -0.03, 25.46, 25.46
"
1618529593.9392462,,"48956236, -0.07, -0.02, 25.48, 25.39
"
1618529593.9422379,,"48959260, -0.05, 0.02, 25.48, 25.39
"
1618529593.9452302,,"48962280, -0.05, 0.02, 25.48, 25.45
"
1618529593.9482212,,"48965296, -0.05, -0.02, 25.45, 25.45
"
1618529593.9522111,,"48968320, -0.07, -0.02, 25.45, 25.45
"
1618529593.9542053,,"48971344, -0.05, -0.02, 25.45, 25.45
"
1618529593.9581947,,"48974368, -0.02, 0.00, 25.46, 25.45
"
1618529593.9611907,,"48977356, -0.07, -0.03, 25.46, 25.45
"
1618529593.96418,,"48980380, -0.07, -0.03, 25.46, 25.43
"
1618529593.9671726,,"48983408, -0.05, 0.00, 25.45, 25.43
"
1618529593.9701736,,"48986396, -0.02, -0.02, 25.45, 25.42
"
1618529593.9731555,,"48989424, -0.02, 0.00, 25.45, 25.42
"
1618529593.9761474,,"48992412, -0.03, -0.02, 25.48, 25.42
"
1618529593.9791625,,"48995436, -0.07, 0.00, 25.48, 25.44
"
1618529593.982157,,"48998424, -0.05, -0.02, 25.48, 25.44
"
1618529593.9851274,,"49001440, -0.02, 0.00, 25.47, 25.44
"
1618529593.9881206,,"49004428, -0.03, 0.00, 25.47, 25.45
"
1618529593.9911268,,"49007416, -0.03, -0.05, 25.47, 25.45
"
1618529593.9941018,,"49010440, -0.05, 0.00, 25.44, 25.41
"
1618529593.9971159,,"49013432, -0.07, -0.02, 25.44, 25.41
"
1618529594.0000858,,"49016456, -0.03, -0.03, 25.44, 25.41
"
1618529594.0030773,,"49019484, -0.10, 0.00, 25.49, 25.42
"
1618529594.006069,,"49022480, -0.05, 0.00, 25.49, 25.42
"
1618529594.0090606,,"49025468, -0.05, -0.02, 25.49, 25.42
"
1618529594.0120678,,"49028492, -0.07, -0.02, 25.48, 25.43
"
1618529594.0150456,,"49031516, -0.05, 0.02, 25.48, 25.43
"
1618529594.0180364,,"49034536, -0.03, -0.02, 25.48, 25.46
"
1618529594.0210292,,"49037560, -0.05, -0.03, 25.46, 25.46
"
1618529594.0240211,,"49040592, -0.08, -0.02, 25.46, 25.46
"
1618529594.0270128,,"49043616, -0.07, -0.02, 25.46, 25.43
"
1618529594.030005,,"49046644, -0.05, 0.02, 25.43, 25.43
"
1618529594.0329971,,"49049664, -0.05, 0.00, 25.43, 25.43
"
1618529594.0359888,,"49052648, -0.05, 0.02, 25.43, 25.43
"
1618529594.03898,,"49055668, -0.05, -0.03, 25.47, 25.43
"
1618529594.0419946,,"49058692, -0.05, -0.02, 25.47, 25.44
"
1618529594.0449824,,"49061716, -0.05, -0.03, 25.47, 25.44
"
1618529594.047977,,"49064744, -0.08, 0.00, 25.46, 25.44
"
1618529594.0509477,,"49067732, -0.07, -0.02, 25.46, 25.43
"
1618529594.0539403,,"49070760, -0.03, -0.02, 25.46, 25.43
"
1618529594.0569317,,"49073784, -0.02, -0.03, 25.49, 25.44
"
1618529594.059924,,"49076808, -0.03, 0.02, 25.49, 25.44
"
1618529594.0629163,,"49079824, -0.03, 0.02, 25.49, 25.44
"
1618529594.0659087,,"49082844, -0.03, -0.02, 25.47, 25.41
"
1618529594.0689003,,"49085872, -0.07, 0.02, 25.47, 25.41
"
1618529594.0718923,,"49088892, -0.07, 0.02, 25.47, 25.41
"
1618529594.0748844,,"49091912, -0.03, 0.00, 25.50, 25.43
"
1618529594.0778766,,"49094904, -0.07, -0.02, 25.50, 25.43
"
1618529594.0808687,,"49097932, -0.07, -0.03, 25.50, 25.46
"
1618529594.0838604,,"49100960, -0.03, 0.00, 25.44, 25.46
"
1618529594.0868528,,"49103948, -0.05, -0.02, 25.44, 25.46
"
1618529594.0898445,,"49106972, -0.03, -0.02, 25.44, 25.45
"
1618529594.0928366,,"49109988, -0.07, -0.02, 25.46, 25.45
"
1618529594.0958288,,"49113016, -0.03, -0.02, 25.46, 25.45
"
1618529594.0988207,,"49116040, -0.07, -0.02, 25.46, 25.42
"
1618529594.101813,,"49119068, -0.03, 0.00, 25.44, 25.42
"
1618529594.1048048,,"49122060, -0.07, 0.02, 25.44, 25.43
"
1618529594.1077967,,"49125080, -0.05, -0.05, 25.44, 25.43
"
1618529594.1107888,,"49128108, -0.10, 0.00, 25.46, 25.43
"
1618529594.113781,,"49131104, -0.05, -0.03, 25.46, 25.43
"
1618529594.1167731,,"49134132, -0.08, -0.03, 25.46, 25.43
"
1618529594.1197653,,"49137160, -0.07, -0.03, 25.44, 25.44
"
1618529594.122757,,"49140184, -0.03, 0.00, 25.44, 25.44
"
1618529594.125749,,"49143172, -0.03, -0.02, 25.44, 25.44
"
1618529594.1287408,,"49146200, -0.08, -0.02, 25.43, 25.45
"
1618529594.1317327,,"49149224, -0.08, -0.03, 25.43, 25.45
"
1618529594.134725,,"49152256, -0.05, -0.03, 25.43, 25.45
"
1618529594.13775,,"49155284, -0.07, 0.00, 25.47, 25.43
"
1618529594.140741,,"49158272, -0.05, -0.02, 25.47, 25.43
"
1618529594.143701,,"49161296, -0.05, 0.00, 25.47, 25.43
"
1618529594.1466928,,"49164276, -0.02, 0.00, 25.43, 25.43
"
1618529594.1497188,,"49167264, -0.07, -0.03, 25.43, 25.43
"
1618529594.1527102,,"49170288, -0.05, 0.00, 25.43, 25.45
"
1618529594.155702,,"49173276, -0.03, -0.03, 25.47, 25.45
"
1618529594.158694,,"49176300, -0.07, -0.02, 25.47, 25.45
"
1618529594.1616886,,"49179324, -0.02, -0.03, 25.47, 25.43
"
1618529594.1646788,,"49182348, -0.07, 0.00, 25.48, 25.43
"
1618529594.1676662,,"49185336, -0.07, -0.03, 25.48, 25.46
"
1618529594.1706598,,"49188356, -0.03, 0.00, 25.48, 25.46
"
1618529594.173651,,"49191344, -0.05, -0.03, 25.45, 25.46
"
1618529594.1766446,,"49194368, -0.03, -0.02, 25.45, 25.41
"
1618529594.179635,,"49197392, -0.03, -0.03, 25.45, 25.41
"
1618529594.1826165,,"49200420, -0.07, 0.00, 25.47, 25.41
"
1618529594.1856081,,"49203412, -0.05, 0.00, 25.47, 25.43
"
1618529594.1886022,,"49206404, -0.07, -0.05, 25.47, 25.43
"
1618529594.1915927,,"49209428, -0.05, -0.02, 25.47, 25.44
"
1618529594.1945844,,"49212448, -0.03, 0.00, 25.47, 25.44
"
1618529594.1975596,,"49215428, 0.00, 0.03, 25.47, 25.44
"
1618529594.2005515,,"49218404, -0.05, -0.02, 25.47, 25.43
"
1618529594.2035432,,"49221428, -0.05, -0.03, 25.47, 25.43
"
1618529594.2065341,,"49224452, -0.03, 0.00, 25.47, 25.43
"
1618529594.209525,,"49227440, -0.07, -0.05, 25.44, 25.43
"
1618529594.2125306,,"49230464, -0.07, 0.00, 25.44, 25.43
"
1618529594.2155106,,"49233452, -0.02, -0.03, 25.44, 25.44
"
1618529594.218502,,"49236476, -0.02, -0.02, 25.45, 25.44
"
1618529594.2214942,,"49239500, -0.02, 0.02, 25.45, 25.44
"
1618529594.224486,,"49242516, -0.05, 0.00, 25.45, 25.41
"
1618529594.2274785,,"49245508, -0.03, 0.00, 25.46, 25.41
"
1618529594.2304704,,"49248496, -0.03, 0.00, 25.46, 25.41
"
1618529594.2334626,,"49251488, -0.05, -0.02, 25.46, 25.42
"
1618529594.236455,,"49254516, -0.07, 0.02, 25.46, 25.42
"
1618529594.2394457,,"49257532, -0.07, -0.05, 25.46, 25.42
"
1618529594.2434356,,"49260556, 0.00, -0.03, 25.46, 25.42
"
1618529594.2454543,,"49263532, -0.05, -0.02, 25.46, 25.42
"
1618529594.249422,,"49266556, -0.05, -0.02, 25.46, 25.45
"
1618529594.2514331,,"49269580, -0.02, 0.03, 25.46, 25.45
"
1618529594.2554033,,"49272600, -0.03, 0.00, 25.46, 25.45
"
1618529594.258395,,"49275588, -0.07, -0.05, 25.46, 25.42
"
1618529594.2613883,,"49278612, -0.05, -0.05, 25.46, 25.42
"
1618529594.2643805,,"49281640, -0.05, 0.00, 25.48, 25.43
"
1618529594.2673724,,"49284624, -0.07, 0.02, 25.48, 25.43
"
1618529594.2703645,,"49287644, -0.03, -0.02, 25.48, 25.43
"
1618529594.2733552,,"49290664, -0.02, -0.03, 25.44, 25.46
"
1618529594.276348,,"49293688, -0.05, 0.00, 25.44, 25.46
"
1618529594.2770703,,"49296672, -0.02, -0.02, 25.44, 25.46
"
1618529594.2770703,,"49299696, -0.03, -0.03, 25.52, 25.46
"
1618529594.2836611,,"49302720, -0.05, -0.02, 25.52, 25.46
"
1618529594.2836611,,"49305748, -0.05, -0.03, 25.52, 25.42
"
1618529594.2836611,,"49308772, -0.05, 0.00, 25.44, 25.42
"
1618529594.2936645,,"49311764, -0.08, 0.00, 25.44, 25.42
"
1618529594.2936645,,"49314744, -0.07, -0.05, 25.44, 25.46
"
1618529594.2936645,,"49317768, -0.03, -0.03, 25.47, 25.46
"
1618529594.2936645,,"49320792, -0.03, -0.02, 25.47, 25.46
"
1618529594.303666,,"49323812, -0.03, -0.02, 25.47, 25.43
"
1618529594.303666,,"49326836, -0.03, 0.00, 25.47, 25.43
"
1618529594.303666,,"49329824, -0.05, 0.02, 25.47, 25.45
"
1618529594.3136644,,"49332844, -0.02, -0.02, 25.47, 25.45
"
1618529594.3136644,,"49335864, -0.07, 0.00, 25.46, 25.45
"
1618529594.3136644,,"49338856, -0.03, -0.03, 25.46, 25.45
"
1618529594.3236642,,"49341880, -0.02, -0.02, 25.46, 25.45
"
1618529594.3236642,,"49344904, -0.05, -0.05, 25.45, 25.45
"
1618529594.3236642,,"49347928, -0.02, -0.03, 25.45, 25.43
"
1618529594.3236642,,"49350952, 0.00, 0.00, 25.45, 25.43
"
1618529594.3336644,,"49353900, -0.03, -0.05, 25.47, 25.42
"
1618529594.3336644,,"49356928, -0.05, -0.02, 25.47, 25.42
"
1618529594.3336644,,"49359952, -0.03, 0.02, 25.47, 25.42
"
1618529594.3426712,,"49362972, -0.05, -0.02, 25.45, 25.45
"
1618529594.3426712,,"49365984, -0.05, 0.00, 25.45, 25.45
"
1618529594.3426712,,"49368976, -0.05, -0.02, 25.45, 25.45
"
1618529594.3526747,,"49372000, -0.03, -0.02, 25.47, 25.43
"
1618529594.3526747,,"49375024, -0.02, 0.00, 25.47, 25.43
"
1618529594.3526747,,"49378012, -0.03, -0.03, 25.47, 25.47
"
1618529594.362698,,"49381036, -0.05, -0.05, 25.48, 25.47
"
1618529594.362698,,"49384060, 0.00, -0.05, 25.48, 25.47
"
1618529594.362698,,"49387036, 0.02, 0.00, 25.48, 25.42
"
1618529594.362698,,"49390012, -0.03, -0.03, 25.48, 25.42
"
1618529594.3726754,,"49393036, -0.08, -0.02, 25.48, 25.42
"
1618529594.3726754,,"49396060, -0.05, -0.02, 25.48, 25.43
"
1618529594.3726754,,"49399084, -0.05, -0.03, 25.47, 25.43
"
1618529594.3826888,,"49402112, -0.03, -0.05, 25.47, 25.43
"
1618529594.3826888,,"49405144, -0.02, 0.00, 25.47, 25.43
"
1618529594.3826888,,"49408132, -0.02, 0.02, 25.46, 25.43
"
1618529594.3926752,,"49411152, -0.03, -0.03, 25.46, 25.42
"
1618529594.3926752,,"49414176, -0.03, 0.02, 25.46, 25.42
"
1618529594.3926752,,"49417188, -0.05, -0.05, 25.45, 25.41
"
1618529594.3926752,,"49420212, -0.03, -0.03, 25.45, 25.41
"
1618529594.4026752,,"49423240, -0.05, -0.03, 25.45, 25.41
"
1618529594.4026752,,"49426264, -0.03, 0.00, 25.50, 25.43
"
1618529594.4026752,,"49429248, -0.05, -0.02, 25.50, 25.43
"
1618529594.4126763,,"49432264, -0.05, -0.03, 25.50, 25.43
"
1618529594.4126763,,"49435280, -0.07, -0.03, 25.44, 25.44
"
1618529594.4126763,,"49438304, -0.03, -0.02, 25.44, 25.44
"
1618529594.4226897,,"49441328, -0.07, -0.02, 25.44, 25.44
"
1618529594.4226897,,"49444352, -0.03, 0.00, 25.46, 25.44
"
1618529594.4226897,,"49447340, -0.03, -0.02, 25.46, 25.44
"
1618529594.4226897,,"49450360, 0.00, 0.00, 25.46, 25.42
"
1618529594.4352646,,"49453308, -0.02, -0.05, 25.47, 25.42
"
1618529594.4382572,,"49456336, -0.05, 0.00, 25.47, 25.42
"
1618529594.4412496,,"49459328, -0.05, -0.02, 25.47, 25.44
"
1618529594.4442425,,"49462352, -0.03, 0.02, 25.44, 25.44
"
1618529594.447233,,"49465368, -0.03, 0.02, 25.44, 25.43
"
1618529594.4502249,,"49468380, -0.03, 0.00, 25.44, 25.43
"
1618529594.4532175,,"49471368, -0.05, 0.00, 25.48, 25.43
"
1618529594.4562228,,"49474360, -0.05, 0.00, 25.48, 25.48
"
1618529594.4592009,,"49477344, 0.00, 0.02, 25.48, 25.48
"
1618529594.462194,,"49480320, -0.07, 0.00, 25.45, 25.48
"
1618529594.464608,,"49483304, -0.05, -0.02, 25.45, 25.43
"
1618529594.464608,,"49486328, -0.02, -0.02, 25.45, 25.43
"
1618529594.464608,,"49489352, -0.08, -0.03, 25.45, 25.43
"
1618529594.464608,,"49492380, -0.02, 0.02, 25.45, 25.44
"
1618529594.4746087,,"49495396, -0.05, -0.03, 25.45, 25.44
"
1618529594.4746087,,"49498420, -0.02, 0.02, 25.47, 25.44
"
1618529594.4746087,,"49501436, -0.03, 0.00, 25.47, 25.44
"
1618529594.485689,,"49504428, -0.05, -0.02, 25.47, 25.44
"
1618529594.485689,,"49507456, -0.03, -0.02, 25.46, 25.43
"
1618529594.485689,,"49510480, -0.05, 0.02, 25.46, 25.43
"
1618529594.485689,,"49513496, -0.02, 0.02, 25.46, 25.45
"
1618529594.4956918,,"49516508, -0.05, -0.03, 25.47, 25.45
"
1618529594.4956918,,"49519532, -0.05, 0.02, 25.47, 25.45
"
1618529594.4956918,,"49522552, -0.02, 0.00, 25.47, 25.42
"
1618529594.5057032,,"49525544, -0.05, 0.00, 25.47, 25.42
"
1618529594.5057032,,"49528532, -0.05, -0.02, 25.47, 25.42
"
1618529594.5057032,,"49531560, -0.02, -0.02, 25.47, 25.41
"
1618529594.515692,,"49534584, -0.05, -0.03, 25.44, 25.41
"
1618529594.515692,,"49537612, -0.05, 0.00, 25.44, 25.43
"
1618529594.515692,,"49540600, -0.03, 0.02, 25.44, 25.43
"
1618529594.515692,,"49543620, -0.07, -0.02, 25.44, 25.43
"
1618529594.525707,,"49546644, -0.02, 0.02, 25.44, 25.45
"
1618529594.525707,,"49549664, -0.03, 0.02, 25.44, 25.45
"
1618529594.525707,,"49552680, -0.05, 0.02, 25.47, 25.45
"
1618529594.5356917,,"49555700, -0.05, -0.02, 25.47, 25.43
"
1618529594.5356917,,"49558732, -0.07, -0.02, 25.47, 25.43
"
1618529594.5432143,,"49561760, -0.05, 0.00, 25.49, 25.40
"
1618529594.5432143,,"49564744, -0.07, 0.00, 25.49, 25.40
"
1618529594.5432143,,"49567724, -0.03, 0.00, 25.49, 25.40
"
1618529594.5432143,,"49570708, -0.03, -0.03, 25.46, 25.42
"
1618529594.5532184,,"49573736, -0.07, -0.05, 25.46, 25.42
"
1618529594.5532184,,"49576760, -0.08, 0.00, 25.46, 25.42
"
1618529594.5532184,,"49579752, -0.08, 0.00, 25.48, 25.44
"
1618529594.5636604,,"49582740, -0.07, -0.03, 25.48, 25.44
"
1618529594.5646656,,"49585760, -0.10, -0.07, 25.48, 25.45
"
1618529594.5646656,,"49588792, -0.07, 0.02, 25.48, 25.45
"
1618529594.5646656,,"49591808, -0.03, -0.02, 25.48, 25.45
"
1618529594.5746703,,"49594832, -0.02, -0.03, 25.48, 25.43
"
1618529594.5746703,,"49597856, -0.03, 0.00, 25.45, 25.43
"
1618529594.5746703,,"49600848, -0.05, -0.03, 25.45, 25.43
"
1618529594.584669,,"49603872, -0.03, 0.00, 25.45, 25.43
"
1618529594.584669,,"49606864, -0.07, -0.02, 25.46, 25.43
"
1618529594.584669,,"49609892, -0.07, 0.00, 25.46, 25.42
"
1618529594.584669,,"49612880, -0.05, 0.00, 25.46, 25.42
"
1618529594.5946693,,"49615860, -0.05, 0.00, 25.46, 25.42
"
1618529594.5946693,,"49618848, -0.03, -0.03, 25.46, 25.44
"
1618529594.5946693,,"49621872, -0.03, -0.03, 25.46, 25.44
"
1618529594.6046734,,"49624896, -0.05, -0.03, 25.50, 25.44
"
1618529594.6046734,,"49627912, -0.05, -0.02, 25.50, 25.47
"
1618529594.6046734,,"49630928, -0.03, -0.02, 25.50, 25.47
"
1618529594.6146696,,"49633940, -0.07, -0.05, 25.50, 25.44
"
1618529594.6146696,,"49636956, -0.05, -0.05, 25.50, 25.44
"
1618529594.6146696,,"49639972, -0.03, -0.03, 25.50, 25.44
"
1618529594.6146696,,"49642992, -0.03, 0.03, 25.50, 25.44
"
1618529594.6246696,,"49646000, -0.05, -0.02, 25.50, 25.44
"
1618529594.6246696,,"49649016, -0.03, -0.02, 25.50, 25.44
"
1618529594.6246696,,"49652032, -0.05, -0.03, 25.46, 25.43
"
1618529594.634669,,"49655056, -0.02, -0.03, 25.46, 25.43
"
1618529594.634669,,"49658072, -0.03, 0.02, 25.46, 25.45
"
1618529594.634669,,"49661092, -0.07, 0.02, 25.49, 25.45
"
1618529594.643181,,"49664112, -0.07, 0.02, 25.49, 25.45
"
1618529594.643181,,"49667128, -0.03, -0.03, 25.49, 25.41
"
1618529594.643181,,"49670152, -0.03, -0.05, 25.46, 25.41
"
1618529594.6531858,,"49673172, -0.03, -0.05, 25.46, 25.42
"
1618529594.6531858,,"49676196, -0.07, 0.02, 25.46, 25.42
"
1618529594.6531858,,"49679216, -0.07, -0.02, 25.44, 25.42
"
1618529594.6632154,,"49682240, -0.05, 0.00, 25.44, 25.43
"
1618529594.6632154,,"49685228, 0.00, 0.00, 25.44, 25.43
"
1618529594.6632154,,"49688172, -0.05, -0.03, 25.46, 25.43
"
1618529594.6632154,,"49691196, -0.03, -0.03, 25.46, 25.43
"
1618529594.673185,,"49694220, -0.03, -0.02, 25.46, 25.43
"
1618529594.673185,,"49697244, -0.03, 0.02, 25.45, 25.45
"
1618529594.673185,,"49700264, -0.02, -0.02, 25.45, 25.45
"
1618529594.6831858,,"49703288, -0.05, -0.02, 25.45, 25.45
"
1618529594.6831858,,"49706312, -0.03, -0.02, 25.46, 25.43
"
1618529594.6831858,,"49709336, -0.05, 0.00, 25.46, 25.43
"
1618529594.693186,,"49712332, -0.03, 0.00, 25.46, 25.43
"
1618529594.693186,,"49715324, -0.05, -0.02, 25.48, 25.40
"
1618529594.693186,,"49718344, -0.07, 0.00, 25.48, 25.40
"
1618529594.693186,,"49721324, -0.03, -0.03, 25.48, 25.44
"
1618529594.7031865,,"49724348, -0.03, -0.03, 25.47, 25.44
"
1618529594.7031865,,"49727372, -0.03, 0.00, 25.47, 25.44
"
1618529594.7031865,,"49730360, -0.03, -0.02, 25.47, 25.40
"
1618529594.7131867,,"49733384, -0.05, -0.03, 25.46, 25.40
"
1618529594.7131867,,"49736408, -0.03, -0.05, 25.46, 25.40
"
1618529594.7131867,,"49739432, -0.03, -0.07, 25.46, 25.42
"
1618529594.7231863,,"49742456, -0.02, 0.02, 25.45, 25.42
"
1618529594.7231863,,"49745476, -0.03, -0.03, 25.45, 25.44
"
1618529594.7231863,,"49748500, -0.03, 0.00, 25.45, 25.44
"
1618529594.7231863,,"49751488, -0.08, 0.00, 25.47, 25.44
"
1618529594.7331858,,"49754480, -0.05, -0.02, 25.47, 25.41
"
1618529594.7331858,,"49757504, -0.03, -0.03, 25.47, 25.41
"
1618529594.7331858,,"49760532, -0.05, -0.02, 25.46, 25.41
"
1618529594.7431893,,"49763548, -0.03, -0.02, 25.46, 25.40
"
1618529594.7431893,,"49766572, -0.02, -0.03, 25.46, 25.40
"
1618529594.7431893,,"49769596, -0.05, 0.00, 25.44, 25.47
"
1618529594.7531886,,"49772584, -0.05, 0.02, 25.44, 25.47
"
1618529594.7531886,,"49775596, -0.07, -0.02, 25.44, 25.47
"
1618529594.7531886,,"49778620, -0.05, -0.05, 25.46, 25.41
"
1618529594.7531886,,"49781648, -0.05, 0.02, 25.46, 25.41
"
1618529594.7631881,,"49784668, -0.05, -0.05, 25.46, 25.45
"
1618529594.7631881,,"49787692, -0.07, 0.02, 25.50, 25.45
"
1618529594.7631881,,"49790708, -0.03, 0.02, 25.50, 25.45
"
1618529594.7742355,,"49793728, -0.05, -0.03, 25.50, 25.41
"
1618529594.7742355,,"49796752, -0.02, 0.02, 25.44, 25.41
"
1618529594.7742355,,"49799772, -0.07, -0.02, 25.44, 25.41
"
1618529594.7742355,,"49802796, -0.05, 0.00, 25.44, 25.43
"
1618529594.7842448,,"49805788, -0.03, 0.00, 25.46, 25.43
"
1618529594.7842448,,"49808776, -0.05, -0.02, 25.46, 25.43
"
1618529594.7842448,,"49811800, -0.03, -0.02, 25.46, 25.43
"
