Time,Tag,Flow
1618788005.5002995,,"94700628, -0.03, 0.00, 24.42, 24.93
"
1618788005.5032907,,"94703612, -0.03, 0.00, 24.42, 24.93
"
1618788005.5062826,,"94706600, -0.03, -0.07, 24.42, 24.90
"
1618788005.5092747,,"94709628, -0.03, 0.00, 24.42, 24.90
"
1618788005.5122664,,"94712616, -0.03, 0.00, 24.43, 24.90
"
1618788005.5152583,,"94715604, -0.02, -0.03, 24.43, 24.93
"
1618788005.5182505,,"94718632, -0.02, 0.02, 24.43, 24.93
"
1618788005.5214436,,"94721652, -0.05, -0.02, 24.44, 24.89
"
1618788005.5244365,,"94724672, -0.05, 0.00, 24.44, 24.89
"
1618788005.527428,,"94727660, -0.03, -0.03, 24.44, 24.89
"
1618788005.5304203,,"94730680, -0.05, -0.03, 24.42, 24.90
"
1618788005.5334117,,"94733704, -0.05, 0.02, 24.42, 24.90
"
1618788005.5364041,,"94736724, -0.08, -0.02, 24.42, 24.90
"
1618788005.5393958,,"94739744, -0.08, 0.00, 24.44, 24.96
"
1618788005.5423882,,"94742724, -0.05, 0.03, 24.44, 24.96
"
1618788005.5453935,,"94745744, -0.03, -0.02, 24.44, 24.92
"
1618788005.5483725,,"94748768, -0.05, 0.00, 24.48, 24.92
"
1618788005.5513642,,"94751756, 0.00, -0.03, 24.48, 24.92
"
1618788005.5543566,,"94754728, -0.03, 0.00, 24.48, 24.91
"
1618788005.5573509,,"94757716, -0.03, -0.02, 24.44, 24.91
"
1618788005.5603404,,"94760740, -0.02, 0.00, 24.44, 24.91
"
1618788005.5633557,,"94763728, -0.05, -0.05, 24.44, 24.91
"
1618788005.5663476,,"94766756, -0.05, 0.00, 24.45, 24.91
"
1618788005.5693407,,"94769744, -0.03, -0.05, 24.45, 24.90
"
1618788005.5723088,,"94772768, -0.03, -0.02, 24.45, 24.90
"
1618788005.5753012,,"94775792, -0.03, -0.02, 24.45, 24.90
"
1618788005.578294,,"94778812, -0.03, -0.03, 24.45, 24.91
"
1618788005.5812852,,"94781840, -0.02, 0.00, 24.45, 24.91
"
1618788005.584277,,"94784828, -0.02, 0.00, 24.41, 24.91
"
1618788005.5872688,,"94787820, -0.02, -0.02, 24.41, 24.92
"
1618788005.590261,,"94790848, -0.02, -0.05, 24.41, 24.92
"
1618788005.5932531,,"94793876, -0.05, 0.00, 24.43, 24.90
"
1618788005.596245,,"94796864, -0.05, -0.02, 24.43, 24.90
"
1618788005.5992374,,"94799888, -0.02, 0.02, 24.43, 24.90
"
1618788005.6022294,,"94802896, -0.05, -0.05, 24.44, 24.93
"
1618788005.6052213,,"94805920, -0.05, -0.03, 24.44, 24.93
"
1618788005.6082137,,"94808944, -0.02, -0.02, 24.44, 24.93
"
1618788005.6112068,,"94811968, -0.03, -0.02, 24.44, 24.93
"
1618788005.6141987,,"94814992, -0.03, 0.00, 24.44, 24.93
"
1618788005.6171887,,"94817984, -0.02, -0.05, 24.44, 24.87
"
1618788005.6201816,,"94821004, -0.05, -0.02, 24.44, 24.87
"
1618788005.6231833,,"94824028, -0.02, 0.02, 24.44, 24.87
"
1618788005.6261654,,"94827040, -0.03, -0.02, 24.44, 24.90
"
1618788005.629157,,"94830064, -0.05, -0.02, 24.45, 24.90
"
1618788005.6321487,,"94833084, -0.03, -0.03, 24.45, 24.87
"
1618788005.6351411,,"94836108, -0.03, 0.02, 24.45, 24.87
"
1618788005.6381333,,"94839124, -0.03, -0.05, 24.43, 24.87
"
1618788005.6411264,,"94842148, -0.03, -0.02, 24.43, 24.94
"
1618788005.6441174,,"94845172, -0.03, 0.00, 24.43, 24.94
"
1618788005.64711,,"94848164, -0.07, -0.03, 24.45, 24.94
"
1618788005.6501014,,"94851188, -0.05, -0.03, 24.45, 24.88
"
1618788005.6530936,,"94854212, -0.05, -0.02, 24.45, 24.88
"
1618788005.6560855,,"94857232, -0.07, -0.02, 24.43, 24.92
"
1618788005.6590774,,"94860252, -0.03, 0.00, 24.43, 24.92
"
1618788005.6620698,,"94863240, -0.03, 0.00, 24.43, 24.92
"
1618788005.6650612,,"94866232, -0.03, -0.03, 24.43, 24.93
"
1618788005.6680534,,"94869260, -0.03, -0.05, 24.43, 24.93
"
1618788005.6710458,,"94872284, 0.00, 0.02, 24.43, 24.93
"
1618788005.6740377,,"94875260, -0.05, 0.02, 24.41, 24.93
"
1618788005.6770298,,"94878280, -0.05, 0.00, 24.41, 24.93
"
1618788005.680022,,"94881272, -0.03, -0.03, 24.41, 24.92
"
1618788005.6830142,,"94884300, -0.05, 0.00, 24.42, 24.92
"
1618788005.6860058,,"94887288, -0.03, -0.02, 24.42, 24.92
"
1618788005.6889985,,"94890316, -0.02, -0.02, 24.42, 24.93
"
1618788005.6919913,,"94893340, -0.03, -0.03, 24.45, 24.93
"
1618788005.6949835,,"94896364, -0.03, 0.03, 24.45, 24.93
"
1618788005.6979759,,"94899388, -0.03, -0.03, 24.45, 24.93
"
1618788005.700968,,"94902412, -0.05, -0.02, 24.44, 24.93
"
1618788005.703961,,"94905440, -0.02, 0.00, 24.44, 24.90
"
1618788005.7069519,,"94908424, 0.00, -0.03, 24.44, 24.90
"
1618788005.7099438,,"94911396, -0.05, 0.00, 24.42, 24.90
"
1618788005.7129357,,"94914384, -0.08, 0.00, 24.42, 24.90
"
1618788005.7159283,,"94917376, -0.03, -0.03, 24.42, 24.90
"
1618788005.7189202,,"94920400, -0.05, -0.03, 24.44, 24.90
"
1618788005.7219121,,"94923424, -0.07, -0.03, 24.44, 24.90
"
1618788005.7249043,,"94926448, -0.03, -0.02, 24.44, 24.90
"
1618788005.7278962,,"94929468, -0.05, 0.00, 24.44, 24.92
"
1618788005.7308881,,"94932456, -0.05, -0.02, 24.44, 24.92
"
1618788005.7338805,,"94935480, -0.07, 0.00, 24.44, 24.92
"
1618788005.7368703,,"94938472, -0.05, -0.02, 24.42, 24.91
"
1618788005.74086,,"94941496, -0.02, -0.03, 24.42, 24.91
"
1618788005.7438524,,"94944524, -0.02, 0.00, 24.42, 24.90
"
1618788005.7458467,,"94947516, -0.02, 0.03, 24.47, 24.90
"
1618788005.749836,,"94950536, -0.03, 0.00, 24.47, 24.90
"
1618788005.7528453,,"94953524, -0.02, -0.05, 24.47, 24.95
"
1618788005.7558212,,"94956540, -0.03, -0.03, 24.46, 24.95
"
1618788005.7588365,,"94959564, -0.02, -0.02, 24.46, 24.95
"
1618788005.7618053,,"94962588, -0.05, 0.02, 24.46, 24.90
"
1618788005.7647965,,"94965608, -0.07, -0.02, 24.42, 24.90
"
1618788005.76779,,"94968632, -0.05, -0.02, 24.42, 24.89
"
1618788005.770783,,"94971656, -0.05, -0.03, 24.42, 24.89
"
1618788005.7737725,,"94974680, -0.03, -0.02, 24.43, 24.89
"
1618788005.776765,,"94977704, -0.05, -0.02, 24.43, 24.89
"
1618788005.7797568,,"94980728, -0.02, -0.05, 24.43, 24.89
"
1618788005.7827494,,"94983752, -0.03, 0.00, 24.43, 24.89
"
1618788005.785741,,"94986740, -0.03, 0.02, 24.43, 24.89
"
1618788005.7887464,,"94989756, -0.03, 0.00, 24.43, 24.89
"
1618788005.7917254,,"94992748, -0.05, -0.05, 24.44, 24.93
"
1618788005.794717,,"94995772, -0.07, -0.03, 24.44, 24.93
"
1618788005.79771,,"94998796, -0.05, -0.02, 24.44, 24.93
"
1618788005.8007014,,"95001812, -0.05, 0.00, 24.43, 24.92
"
1618788005.8036935,,"95004804, -0.03, -0.02, 24.43, 24.92
"
1618788005.8066857,,"95007832, -0.03, -0.03, 24.43, 24.90
"
1618788005.8096776,,"95010856, -0.05, 0.00, 24.42, 24.90
"
1618788005.81267,,"95013840, -0.03, -0.02, 24.42, 24.90
"
1618788005.815661,,"95016864, -0.02, 0.00, 24.42, 24.92
"
1618788005.8185244,,"95019856, -0.03, 0.00, 24.43, 24.92
"
1618788005.8185244,,"95022844, -0.05, 0.00, 24.43, 24.92
"
1618788005.8185244,,"95025836, -0.02, 0.00, 24.43, 24.93
"
1618788005.8185244,,"95028828, -0.03, 0.00, 24.43, 24.93
"
1618788005.8285253,,"95031816, -0.07, 0.00, 24.43, 24.93
"
1618788005.8285253,,"95034808, -0.03, 0.00, 24.43, 24.93
"
1618788005.8285253,,"95037796, -0.05, -0.02, 24.45, 24.93
"
1618788005.8397696,,"95040820, -0.05, -0.02, 24.45, 24.92
"
1618788005.840886,,"95043844, -0.02, 0.02, 24.45, 24.92
"
1618788005.840886,,"95046868, -0.07, -0.02, 24.44, 24.92
"
1618788005.8478918,,"95049892, -0.03, 0.02, 24.44, 24.89
"
1618788005.8478918,,"95052912, -0.07, -0.02, 24.44, 24.89
"
1618788005.8478918,,"95055932, -0.08, 0.00, 24.43, 24.90
"
1618788005.8579004,,"95058912, -0.05, -0.02, 24.43, 24.90
"
1618788005.8579004,,"95061936, 0.00, -0.02, 24.43, 24.90
"
1618788005.8579004,,"95064916, -0.05, -0.02, 24.43, 24.90
"
1618788005.8579004,,"95067940, -0.07, -0.05, 24.43, 24.90
"
1618788005.8678944,,"95070964, -0.05, 0.00, 24.43, 24.90
"
1618788005.8678944,,"95073952, -0.05, -0.02, 24.42, 24.93
"
1618788005.8678944,,"95076976, -0.05, 0.02, 24.42, 24.93
"
1618788005.8778975,,"95079996, -0.07, -0.05, 24.42, 24.94
"
1618788005.8778975,,"95083020, -0.02, -0.03, 24.44, 24.94
"
1618788005.8778975,,"95086044, -0.02, -0.02, 24.44, 24.94
"
1618788005.8878956,,"95089064, -0.03, 0.00, 24.44, 24.94
"
1618788005.8878956,,"95092052, -0.02, 0.00, 24.45, 24.94
"
1618788005.8878956,,"95095040, -0.07, 0.03, 24.45, 24.94
"
1618788005.8878956,,"95098064, -0.02, -0.03, 24.45, 24.91
"
1618788005.8978956,,"95101092, -0.03, 0.00, 24.41, 24.91
"
1618788005.8978956,,"95104084, -0.05, -0.02, 24.41, 24.91
"
1618788005.8978956,,"95107112, -0.05, 0.00, 24.41, 24.91
"
1618788005.907896,,"95110096, -0.02, -0.02, 24.46, 24.91
"
1618788005.907896,,"95113120, -0.05, -0.02, 24.46, 24.91
"
1618788005.907896,,"95116144, -0.03, 0.02, 24.46, 24.91
"
1618788005.917898,,"95119164, -0.03, -0.02, 24.44, 24.91
"
1618788005.917898,,"95122192, -0.05, -0.02, 24.44, 24.97
"
1618788005.917898,,"95125216, -0.03, -0.02, 24.44, 24.97
"
1618788005.917898,,"95128240, -0.03, 0.00, 24.39, 24.94
"
1618788005.927898,,"95131228, -0.05, -0.02, 24.39, 24.94
"
1618788005.927898,,"95134248, -0.03, 0.00, 24.39, 24.94
"
1618788005.927898,,"95137236, -0.05, 0.03, 24.45, 24.93
"
1618788005.9378965,,"95140260, -0.07, -0.02, 24.45, 24.93
"
1618788005.9378965,,"95143284, -0.02, 0.00, 24.45, 24.94
"
1618788005.9378965,,"95146272, -0.05, 0.03, 24.41, 24.94
"
1618788005.9478974,,"95149292, -0.03, -0.03, 24.41, 24.94
"
1618788005.9478974,,"95152320, -0.03, 0.02, 24.41, 24.88
"
1618788005.9478974,,"95155340, -0.03, 0.00, 24.45, 24.88
"
1618788005.9478974,,"95158328, -0.02, 0.00, 24.45, 24.88
"
1618788005.9578962,,"95161308, -0.03, -0.02, 24.45, 24.92
"
1618788005.9578962,,"95164332, -0.05, -0.05, 24.44, 24.92
"
1618788005.9578962,,"95167360, -0.05, -0.03, 24.44, 24.94
"
1618788005.967898,,"95170384, -0.03, -0.02, 24.44, 24.94
"
1618788005.967898,,"95173408, -0.08, -0.02, 24.45, 24.94
"
1618788005.967898,,"95176432, -0.07, -0.02, 24.45, 24.92
"
1618788005.977898,,"95179456, -0.05, -0.05, 24.45, 24.92
"
1618788005.977898,,"95182484, -0.05, -0.05, 24.45, 24.92
"
1618788005.977898,,"95185508, -0.07, -0.02, 24.45, 24.88
"
1618788005.977898,,"95188532, -0.02, 0.02, 24.45, 24.88
"
1618788005.9878972,,"95191548, -0.03, 0.00, 24.44, 24.92
"
1618788005.9878972,,"95194540, 0.00, 0.00, 24.44, 24.92
"
1618788005.9878972,,"95197484, -0.05, -0.02, 24.44, 24.92
"
1618788005.9978993,,"95200508, -0.07, -0.02, 24.42, 24.89
"
1618788005.9978993,,"95203536, -0.02, 0.00, 24.42, 24.89
"
1618788005.9978993,,"95206524, -0.07, 0.00, 24.42, 24.89
"
1618788006.007898,,"95209512, -0.08, -0.02, 24.43, 24.92
"
1618788006.007898,,"95212532, -0.02, -0.05, 24.43, 24.92
"
1618788006.007898,,"95215556, -0.03, -0.02, 24.43, 24.91
"
1618788006.007898,,"95218584, -0.08, -0.02, 24.43, 24.91
"
1618788006.0192544,,"95221608, -0.07, 0.00, 24.43, 24.91
"
1618788006.0192544,,"95224600, -0.05, -0.02, 24.43, 24.89
"
1618788006.0192544,,"95227624, -0.05, -0.02, 24.43, 24.89
"
1618788006.0192544,,"95230648, -0.02, -0.05, 24.43, 24.94
"
1618788006.029258,,"95233676, -0.02, -0.03, 24.43, 24.94
"
1618788006.029258,,"95236696, -0.02, 0.00, 24.42, 24.94
"
1618788006.029258,,"95239684, -0.05, 0.02, 24.42, 24.92
"
1618788006.0392578,,"95242704, -0.05, -0.03, 24.42, 24.92
"
1618788006.0392578,,"95245728, -0.05, 0.02, 24.45, 24.92
"
1618788006.0392578,,"95248748, -0.02, -0.02, 24.45, 24.92
"
1618788006.0482757,,"95251772, -0.05, -0.02, 24.45, 24.92
"
1618788006.0482757,,"95254796, -0.03, -0.03, 24.42, 24.92
"
1618788006.0482757,,"95257812, 0.00, 0.02, 24.42, 24.92
"
1618788006.0582788,,"95260788, -0.03, 0.00, 24.42, 24.92
"
1618788006.0582788,,"95263776, -0.05, -0.02, 24.45, 24.92
"
1618788006.0582788,,"95266792, -0.02, -0.03, 24.45, 24.92
"
1618788006.0582788,,"95269816, -0.05, -0.02, 24.45, 24.92
"
1618788006.0682817,,"95272844, -0.02, -0.07, 24.42, 24.92
"
1618788006.0682817,,"95275868, -0.03, -0.02, 24.42, 24.92
"
1618788006.0682817,,"95278892, -0.02, -0.03, 24.42, 24.93
"
1618788006.078281,,"95281920, -0.08, 0.02, 24.45, 24.93
"
1618788006.078281,,"95284936, -0.05, -0.02, 24.45, 24.93
"
1618788006.078281,,"95287960, -0.03, -0.02, 24.45, 24.92
"
1618788006.08828,,"95290988, -0.05, 0.00, 24.45, 24.92
"
1618788006.08828,,"95293976, -0.03, 0.02, 24.45, 24.91
"
1618788006.08828,,"95296996, -0.03, -0.03, 24.45, 24.91
"
1618788006.0982816,,"95300020, -0.03, 0.05, 24.43, 24.91
"
1618788006.0982816,,"95303044, -0.03, -0.02, 24.43, 24.92
"
1618788006.0982816,,"95306068, -0.03, -0.02, 24.43, 24.92
"
1618788006.0982816,,"95309092, -0.03, -0.02, 24.44, 24.92
"
1618788006.1082807,,"95312116, -0.05, -0.03, 24.44, 24.90
"
1618788006.1082807,,"95315144, -0.05, -0.02, 24.44, 24.90
"
1618788006.1082807,,"95318172, -0.03, -0.02, 24.43, 24.92
"
1618788006.1182806,,"95321200, -0.05, -0.02, 24.43, 24.92
"
1618788006.1182806,,"95324224, -0.03, 0.02, 24.43, 24.92
"
1618788006.1182806,,"95327248, -0.02, -0.03, 24.42, 24.92
"
1618788006.128281,,"95330264, -0.05, 0.02, 24.42, 24.92
"
1618788006.128281,,"95333284, -0.05, -0.02, 24.42, 24.92
"
1618788006.128281,,"95336312, -0.03, -0.03, 24.44, 24.92
"
1618788006.128281,,"95339336, -0.03, -0.02, 24.44, 24.92
"
1618788006.138281,,"95342360, -0.02, -0.02, 24.44, 24.90
"
1618788006.138281,,"95345384, -0.02, 0.02, 24.42, 24.90
"
1618788006.138281,,"95348404, -0.03, 0.02, 24.42, 24.90
"
1618788006.1493998,,"95351424, -0.02, -0.02, 24.42, 24.92
"
1618788006.1523914,,"95354448, -0.02, 0.00, 24.47, 24.92
"
1618788006.1553836,,"95357440, -0.02, -0.02, 24.47, 24.92
"
1618788006.1583755,,"95360464, -0.05, -0.02, 24.47, 24.92
"
1618788006.161368,,"95363484, -0.05, -0.02, 24.42, 24.92
"
1618788006.1643586,,"95366508, -0.05, -0.03, 24.42, 24.88
"
1618788006.1673512,,"95369532, -0.03, 0.02, 24.42, 24.88
"
1618788006.1703434,,"95372548, -0.03, -0.02, 24.42, 24.88
"
1618788006.1733348,,"95375564, 0.00, 0.00, 24.42, 24.88
"
1618788006.1763449,,"95378508, -0.02, 0.02, 24.42, 24.88
"
1618788006.1793187,,"95381524, -0.02, -0.05, 24.44, 24.95
"
1618788006.1823108,,"95384540, -0.03, -0.02, 24.44, 24.95
"
1618788006.1853032,,"95387564, -0.07, -0.02, 24.44, 24.95
"
1618788006.1883264,,"95390588, -0.03, 0.03, 24.43, 24.89
"
1618788006.191288,,"95393604, -0.05, -0.02, 24.43, 24.89
"
1618788006.19428,,"95396628, -0.03, 0.00, 24.43, 24.91
"
1618788006.1972713,,"95399620, -0.05, 0.00, 24.42, 24.91
"
1618788006.200264,,"95402612, -0.03, -0.07, 24.42, 24.91
"
1618788006.2033055,,"95405636, -0.03, -0.02, 24.42, 24.92
"
1618788006.2033055,,"95408664, -0.02, -0.03, 24.47, 24.92
"
1618788006.2033055,,"95411684, -0.03, -0.02, 24.47, 24.92
"
1618788006.2033055,,"95414708, -0.02, -0.02, 24.47, 24.92
"
1618788006.2155206,,"95417732, -0.02, 0.00, 24.42, 24.92
"
1618788006.2157815,,"95420724, -0.02, 0.02, 24.42, 24.90
"
1618788006.2157815,,"95423740, -0.07, 0.02, 24.42, 24.90
"
1618788006.2157815,,"95426768, -0.10, 0.00, 24.44, 24.90
"
1618788006.2268572,,"95429764, -0.07, -0.02, 24.44, 24.92
"
1618788006.2268572,,"95432788, -0.03, -0.02, 24.44, 24.92
"
1618788006.23206,,"95435812, -0.03, 0.00, 24.45, 24.90
"
1618788006.23206,,"95438792, -0.02, -0.02, 24.45, 24.90
"
1618788006.23206,,"95441816, -0.05, 0.03, 24.45, 24.90
"
1618788006.2420616,,"95444832, -0.08, -0.03, 24.42, 24.90
"
1618788006.2420616,,"95447856, -0.02, 0.02, 24.42, 24.90
"
1618788006.2485669,,"95450876, -0.07, -0.05, 24.42, 24.90
"
1618788006.2485669,,"95453900, -0.05, -0.02, 24.42, 24.92
"
1618788006.2485669,,"95456924, -0.03, -0.02, 24.42, 24.92
"
1618788006.2485669,,"95459952, -0.05, 0.03, 24.42, 24.87
"
1618788006.2585704,,"95462968, -0.07, -0.02, 24.46, 24.87
"
1618788006.2585704,,"95465992, -0.03, -0.03, 24.46, 24.87
"
1618788006.2585704,,"95469012, -0.02, -0.03, 24.46, 24.88
"
1618788006.268571,,"95472032, -0.05, 0.02, 24.44, 24.88
"
1618788006.268571,,"95475052, -0.08, 0.00, 24.44, 24.88
"
1618788006.268571,,"95478040, -0.03, -0.02, 24.44, 24.90
"
1618788006.278571,,"95481060, -0.03, -0.05, 24.45, 24.90
"
1618788006.278571,,"95484088, -0.02, -0.03, 24.45, 24.93
"
1618788006.278571,,"95487116, -0.03, -0.03, 24.45, 24.93
"
1618788006.278571,,"95490144, -0.05, -0.02, 24.44, 24.93
"
1618788006.2885716,,"95493168, -0.02, -0.02, 24.44, 24.92
"
1618788006.2885716,,"95496184, -0.03, -0.05, 24.44, 24.92
"
1618788006.2885716,,"95499208, -0.07, -0.03, 24.45, 24.90
"
1618788006.298571,,"95502232, -0.07, -0.02, 24.45, 24.90
"
1618788006.298571,,"95505256, -0.07, -0.02, 24.45, 24.90
"
1618788006.298571,,"95508280, -0.05, 0.00, 24.42, 24.94
"
1618788006.308571,,"95511268, -0.03, -0.05, 24.42, 24.94
"
1618788006.308571,,"95514296, -0.02, -0.02, 24.42, 24.94
"
1618788006.308571,,"95517316, -0.07, -0.03, 24.47, 24.92
"
1618788006.308571,,"95520344, -0.03, -0.03, 24.47, 24.92
"
1618788006.320934,,"95523368, -0.05, -0.02, 24.47, 24.90
"
1618788006.320934,,"95526392, -0.07, 0.02, 24.47, 24.90
"
1618788006.320934,,"95529408, -0.03, -0.02, 24.47, 24.90
"
1618788006.320934,,"95532432, -0.07, 0.00, 24.47, 24.90
"
1618788006.3309371,,"95535420, -0.02, 0.00, 24.47, 24.90
"
1618788006.3309371,,"95538408, -0.07, -0.03, 24.47, 24.90
"
1618788006.3309371,,"95541436, -0.05, -0.02, 24.47, 24.90
"
1618788006.3409374,,"95544460, -0.02, 0.00, 24.43, 24.90
"
1618788006.3409374,,"95547448, -0.07, 0.00, 24.43, 24.92
"
1618788006.3409374,,"95550432, -0.02, 0.02, 24.43, 24.92
"
1618788006.3484452,,"95553452, -0.05, -0.02, 24.42, 24.92
"
1618788006.3484452,,"95556476, -0.03, -0.02, 24.42, 24.92
"
1618788006.3484452,,"95559500, -0.03, 0.00, 24.42, 24.92
"
1618788006.3584483,,"95562492, -0.05, -0.02, 24.42, 24.90
"
1618788006.3584483,,"95565516, -0.05, 0.00, 24.42, 24.90
"
1618788006.3584483,,"95568504, -0.02, 0.00, 24.42, 24.90
"
1618788006.3684485,,"95571492, -0.05, -0.02, 24.45, 24.92
"
1618788006.3684485,,"95574516, -0.03, 0.00, 24.45, 24.92
"
1618788006.3684485,,"95577508, -0.02, 0.02, 24.45, 24.92
"
1618788006.3684485,,"95580528, -0.03, -0.02, 24.43, 24.89
"
1618788006.3784502,,"95583552, -0.03, -0.03, 24.43, 24.89
"
1618788006.3784502,,"95586576, -0.03, 0.02, 24.43, 24.90
"
1618788006.3784502,,"95589588, -0.03, 0.00, 24.45, 24.90
"
1618788006.3884501,,"95592580, -0.05, 0.03, 24.45, 24.90
"
1618788006.3884501,,"95595600, -0.05, -0.03, 24.45, 24.92
"
1618788006.3884501,,"95598624, -0.05, 0.00, 24.42, 24.92
"
1618788006.3984497,,"95601608, -0.02, 0.00, 24.42, 24.92
"
1618788006.3984497,,"95604596, -0.05, 0.03, 24.42, 24.92
"
1618788006.3984497,,"95607616, -0.05, -0.05, 24.47, 24.92
"
1618788006.3984497,,"95610644, -0.02, 0.00, 24.47, 24.90
"
1618788006.4084496,,"95613632, -0.05, -0.05, 24.47, 24.90
"
1618788006.4084496,,"95616656, -0.07, -0.02, 24.45, 24.90
"
1618788006.4084496,,"95619676, -0.05, -0.03, 24.45, 24.90
"
1618788006.4184608,,"95622704, -0.07, -0.02, 24.45, 24.90
"
1618788006.4184608,,"95625724, -0.03, 0.00, 24.46, 24.90
"
1618788006.4184608,,"95628712, -0.05, -0.07, 24.46, 24.92
"
1618788006.428451,,"95631740, -0.05, 0.00, 24.46, 24.92
"
1618788006.428451,,"95634732, -0.05, -0.03, 24.45, 24.92
"
1618788006.428451,,"95637756, -0.03, -0.02, 24.45, 24.92
"
1618788006.428451,,"95640788, -0.03, 0.00, 24.45, 24.92
"
1618788006.438451,,"95643780, -0.05, -0.02, 24.45, 24.90
"
1618788006.438451,,"95646804, -0.03, 0.03, 24.45, 24.90
"
1618788006.438451,,"95649824, -0.03, -0.03, 24.45, 24.88
"
1618788006.4484503,,"95652840, -0.03, 0.02, 24.43, 24.88
"
1618788006.4484503,,"95655856, -0.02, 0.00, 24.43, 24.88
"
1618788006.4484503,,"95658844, -0.03, 0.00, 24.43, 24.90
"
1618788006.45845,,"95661836, -0.05, 0.03, 24.45, 24.90
"
1618788006.45845,,"95664856, -0.02, -0.02, 24.45, 24.90
"
1618788006.45845,,"95667880, -0.03, -0.02, 24.45, 24.92
"
1618788006.45845,,"95670904, -0.05, -0.02, 24.43, 24.92
"
1618788006.46845,,"95673928, -0.03, 0.00, 24.43, 24.88
"
1618788006.46845,,"95676920, 0.00, 0.00, 24.43, 24.88
"
1618788006.46845,,"95679864, -0.05, -0.02, 24.47, 24.88
"
1618788006.4784513,,"95682892, -0.03, -0.03, 24.47, 24.92
"
1618788006.4784513,,"95685916, -0.05, -0.02, 24.47, 24.92
"
1618788006.4784513,,"95688940, -0.03, -0.03, 24.44, 24.92
"
1618788006.4884508,,"95691968, -0.05, -0.02, 24.44, 24.87
"
1618788006.4884508,,"95694992, -0.08, -0.02, 24.44, 24.87
"
1618788006.4884508,,"95698012, -0.02, -0.02, 24.42, 24.90
"
1618788006.4884508,,"95701036, -0.02, 0.00, 24.42, 24.90
"
1618788006.4984522,,"95704016, 0.00, 0.00, 24.42, 24.90
"
1618788006.4984522,,"95706960, -0.03, -0.02, 24.44, 24.88
"
