Time,Tag,Flow1,EIT,Flow2
1615779554.300299,,"-0.02
",
1615779554.3032913,,"0.03
",
1615779554.3052855,,"-0.03
",
1615779554.3082778,,"-0.02
",
1615779554.3112705,,"-0.03
",
1615779554.3142612,,"-0.03
",
1615779554.316257,,"-0.02
",
1615779554.3192487,,"-0.08
",
1615779554.32224,,"-0.03
",
1615779554.324235,,"-0.07
",
1615779554.3272288,,"-0.02
",
1615779554.3302195,,"-0.08
",
1615779554.333212,,"-0.03
",
1615779554.3352077,,"0.03
",
1615779554.3381982,,"-0.07
",
1615779554.3411891,,"-0.07
",
1615779554.3441842,,"0.00
",
1615779554.3461766,,"-0.05
",
1615779554.3491695,,"-0.05
",
1615779554.3521612,,"0.00
",
1615779554.355153,,"-0.03
",
1615779554.357148,,"-0.03
",
1615779554.3601413,,"0.00
",
1615779554.3631313,,"-0.02
",
1615779554.3651264,,"-0.07
",
1615779554.3681183,,"-0.03
",
1615779554.3711114,,"0.00
",
1615779554.374103,,"-0.02
",
1615779554.3760972,,"-0.02
",
1615779554.3790917,,"0.00
",
1615779554.3820827,,"-0.02
",
1615779554.3840766,,"0.00
",
1615779554.3870685,,"0.03
",
1615779554.3900614,,"-0.02
",
1615779554.393054,,"-0.02
",
1615779554.395047,,"0.02
",
1615779554.398039,,"0.02
",
1615779554.401031,,"-0.02
",
1615779554.404023,,"0.00
",
1615779554.4060178,,"0.00
",
1615779554.4090095,,"-0.02
",
1615779554.4120016,,"0.05
",
1615779554.4139965,,"0.08
",
1615779554.4169884,,"-0.05
",
1615779554.4199808,,"0.00
",
1615779554.4229724,,"-0.03
",
1615779554.4249675,,"-0.05
",
1615779554.4279592,,"-0.07
",
1615779554.4309509,,"-0.02
",
1615779554.433943,,"-0.08
",
1615779554.4359372,,"0.02
",
1615779554.4389303,,"-0.02
",
1615779554.4419222,,"-0.03
",
1615779554.4439163,,"0.00
",
1615779554.4469085,,"-0.07
",
1615779554.4499018,,"-0.02
",
1615779554.452893,,"-0.03
",
1615779554.4548872,,"0.02
",
1615779554.457881,,"0.02
",
1615779554.4608727,,"-0.03
",
1615779554.4638643,,"0.03
",
1615779554.4658587,,"0.00
",
1615779554.4688518,,"-0.02
",
1615779554.4718425,,"-0.07
",
1615779554.4748354,,"-0.02
",
1615779554.4768302,,"-0.03
",
1615779554.4798205,,"-0.05
",
1615779554.4828146,,"-0.03
",
1615779554.4848077,,"-0.05
",
1615779554.4878004,,"0.02
",
1615779554.4907928,,"-0.07
",
1615779554.493785,,"-0.02
",
1615779554.495779,,"-0.05
",
1615779554.498773,,"0.02
",
1615779554.5017629,,"0.00
",
1615779554.5047548,,"-0.03
",
1615779554.50675,,"-0.02
",
1615779554.5097427,,"0.00
",
1615779554.5127332,,"0.02
",
1615779554.5147283,,"-0.07
",
1615779554.5177193,,"0.00
",
1615779554.5207117,,"0.00
",
1615779554.523704,,"-0.08
",
1615779554.5257003,,"-0.03
",
1615779554.5286913,,"-0.02
",
1615779554.531684,,"0.02
",
1615779554.5346751,,"0.00
",
1615779554.5366695,,"-0.02
",
1615779554.5396616,,"-0.02
",
1615779554.5426538,,"-0.02
",
1615779554.5446503,,"-0.05
",
1615779554.5476415,,"-0.05
",
1615779554.550634,,"0.02
",
1615779554.5536256,,"-0.07
",
1615779554.5556202,,"0.00
",
1615779554.5586119,,"-0.02
",
1615779554.5616038,,"0.00
",
1615779554.5645952,,"-0.05
",
1615779554.5665903,,"-0.02
",
1615779554.569583,,"-0.05
",
1615779554.5725741,,"-0.08
",
1615779554.5745687,,"-0.02
",
1615779554.5775611,,"-0.03
",
1615779554.5805538,,"0.00
",
1615779554.5835445,,"-0.05
",
1615779554.5855396,,"0.00
",
1615779554.5885315,,"0.02
",
1615779554.5915236,,"-0.07
",
1615779554.5945158,,"-0.05
",
1615779554.5965116,,"-0.10
",
1615779554.599503,,"-0.02
",
1615779554.6024945,,"0.05
",
1615779554.604492,,"-0.05
",
1615779554.6074836,,"-0.02
",
1615779554.6104734,,"0.03
",
1615779554.6134653,,"0.02
",
1615779554.6154604,,"-0.08
",
1615779554.6184523,,"-0.05
",
1615779554.6214447,,"-0.02
",
1615779554.6244354,,"-0.08
",
1615779554.6264327,,"-0.05
",
1615779554.629423,,"-0.07
",
1615779554.6324148,,"-0.03
",
1615779554.6354074,,"-0.02
",
1615779554.6374016,,"-0.03
",
1615779554.640394,,"-0.03
",
1615779554.6433861,,"-0.03
",
1615779554.6453805,,"-0.05
",
1615779554.6483736,,"-0.03
",
1615779554.6513653,,"-0.10
",
1615779554.654357,,"-0.05
",
1615779554.6563516,,"-0.02
",
1615779554.6593437,,"0.03
",
1615779554.662336,,"0.02
",
1615779554.6653275,,"-0.05
",
1615779554.6673212,,"-0.05
",
1615779554.6703138,,"-0.03
",
1615779554.6733067,,"0.00
",
1615779554.676299,,"-0.02
",
1615779554.6782935,,"-0.02
",
1615779554.6812856,,"-0.02
",
1615779554.6842768,,"0.00
",
1615779554.6862712,,"-0.10
",
1615779554.6892633,,"0.03
",
1615779554.6922553,,"-0.03
",
1615779554.6952484,,"-0.02
",
1615779554.697243,,"-0.08
",
1615779554.7002354,,"-0.02
",
1615779554.7032266,,"0.07
",
1615779554.7062187,,"-0.07
",
1615779554.7082136,,"-0.03
",
1615779554.7112057,,"-0.02
",
1615779554.7141986,,"-0.05
",
1615779554.7161934,,"0.05
",
1615779554.7191844,,"-0.05
",
1615779554.722176,,"-0.02
",
1615779554.7251809,,"-0.05
",
1615779554.7271636,,"-0.02
",
1615779554.7301545,,"0.00
",
1615779554.733148,,"0.08
",
1615779554.7361412,,"-0.03
",
1615779554.7381349,,"-0.03
",
1615779554.7411275,,"-0.03
",
1615779554.744119,,"-0.07
",
1615779554.7461138,,"0.00
",
1615779554.7491057,,"-0.02
",
1615779554.7520974,,"-0.07
",
1615779554.7550883,,"0.00
",
1615779554.757083,,"-0.03
",
1615779554.760076,,"0.00
",
1615779554.7630675,,"-0.03
",
1615779554.7660596,,"-0.07
",
1615779554.7680552,,"0.03
",
1615779554.771046,,"-0.02
",
1615779554.774038,,"0.03
",
1615779554.776033,,"0.00
",
1615779554.779024,,"-0.02
",
1615779554.782017,,"-0.03
",
1615779554.7850091,,"0.02
",
1615779554.7870033,,"0.02
",
1615779554.789995,,"0.05
",
1615779554.7929873,,"-0.03
",
1615779554.7959797,,"-0.02
",
1615779554.7979743,,"0.00
",
1615779554.8009665,,"-0.02
",
1615779554.803958,,"0.02
",
1615779554.8059525,,"0.00
",
1615779554.8089454,,"-0.02
",
1615779554.8119373,,"0.02
",
1615779554.814929,,"-0.05
",
1615779554.8169234,,"0.00
",
1615779554.8199158,,"-0.03
",
1615779554.822908,,"-0.02
",
1615779554.8258998,,"0.07
",
1615779554.8278942,,"0.00
",
1615779554.8308861,,"0.00
",
1615779554.833878,,"0.03
",
1615779554.8358727,,"0.02
",
1615779554.8388643,,"0.00
",
1615779554.841857,,"-0.02
",
1615779554.8448508,,"-0.05
",
1615779554.8468451,,"0.00
",
1615779554.8498359,,"0.00
",
1615779554.8528273,,"0.02
",
1615779554.8558347,,"-0.03
",
1615779554.857814,,"0.02
",
1615779554.8608084,,"-0.05
",
1615779554.8637998,,"-0.02
",
1615779554.8657935,,"-0.07
",
1615779554.8687854,,"0.00
",
1615779554.871778,,"0.00
",
1615779554.8748066,,"-0.07
",
1615779554.8767664,,"-0.02
",
1615779554.8797557,,"0.02
",
1615779554.8827484,,"0.02
",
1615779554.8857398,,"-0.02
",
1615779554.8877342,,"-0.05
",
1615779554.8907273,,"-0.08
",
1615779554.89372,,"-0.05
",
1615779554.8957136,,"0.02
",
1615779554.8987062,,"0.08
",
1615779554.901697,,"-0.03
",
1615779554.9046905,,"0.07
",
1615779554.9066982,,"0.00
",
1615779554.9096773,,"-0.03
",
1615779554.9126697,,"0.00
",
1615779554.9156616,,"-0.02
",
1615779554.917656,,"0.00
",
1615779554.9206479,,"-0.03
",
1615779554.9236407,,"0.00
",
1615779554.9266324,,"0.03
",
1615779554.9286258,,"0.00
",
1615779554.93162,,"-0.03
",
1615779554.9346108,,"-0.03
",
1615779554.936605,,"-0.02
",
1615779554.939597,,"0.03
",
1615779554.94259,,"-0.05
",
1615779554.9455812,,"-0.03
",
1615779554.9475768,,"-0.03
",
1615779554.950569,,"-0.02
",
1615779554.953561,,"0.02
",
1615779554.9555557,,"-0.02
",
1615779554.9585464,,"-0.05
",
1615779554.9615393,,"0.07
",
1615779554.9645307,,"-0.02
",
1615779554.9675233,,"-0.05
",
1615779554.9695182,,"0.00
",
1615779554.9725096,,"-0.03
",
1615779554.9755013,,"0.00
",
1615779554.9774978,,"-0.03
",
1615779554.9804885,,"-0.08
",
1615779554.9834795,,"-0.12
",
1615779554.9864726,,"-0.05
",
1615779554.988468,,"-0.03
",
1615779554.9914587,,"-0.03
",
1615779554.9944518,,"-0.02
",
1615779554.996446,,"0.02
",
1615779554.9994376,,"-0.03
",
1615779555.0024297,,"-0.05
",
1615779555.0054233,,"0.00
",
1615779555.0074167,,"-0.03
",
1615779555.010409,,"0.00
",
1615779555.0134003,,"-0.12
",
1615779555.0153966,,"0.02
",
1615779555.0183878,,"-0.02
",
1615779555.0213795,,"0.02
",
1615779555.024373,,"-0.02
",
1615779555.0263662,,"-0.02
",
1615779555.0293586,,"-0.02
",
1615779555.032351,,"-0.03
",
1615779555.0353427,,"-0.02
",
1615779555.037337,,"-0.03
",
1615779555.0403292,,"0.10
",
1615779555.0433223,,"0.00
",
1615779555.0463135,,"-0.03
",
1615779555.048309,,"0.02
",
1615779555.0513015,,"-0.03
",
1615779555.0542922,,"0.02
",
1615779555.0562866,,"0.00
",
1615779555.0592792,,"0.00
",
1615779555.0622697,,"-0.05
",
1615779555.0652628,,"-0.02
",
1615779555.0672581,,"-0.02
",
1615779555.0702488,,"0.00
",
1615779555.0732405,,"-0.08
",
1615779555.0752366,,"0.00
",
1615779555.0782304,,"0.00
",
1615779555.0812206,,"0.02
",
1615779555.0842125,,"-0.05
",
1615779555.086208,,"-0.03
",
1615779555.0891986,,"0.08
",
1615779555.0921912,,"-0.07
",
1615779555.095183,,"-0.05
",
1615779555.0971787,,"-0.03
",
1615779555.100171,,"-0.02
",
1615779555.1031618,,"0.05
",
1615779555.1061542,,"-0.02
",
1615779555.1081486,,"-0.07
",
1615779555.1111403,,"-0.03
",
1615779555.1141322,,"-0.02
",
1615779555.1161273,,"0.02
",
1615779555.1191192,,"-0.03
",
1615779555.1221104,,"0.02
",
1615779555.1251035,,"-0.03
",
1615779555.127099,,"0.00
",
1615779555.13009,,"-0.02
",
1615779555.1330817,,"-0.05
",
1615779555.1360748,,"0.00
",
1615779555.1380692,,"-0.03
",
1615779555.1410606,,"0.00
",
1615779555.144053,,"-0.08
",
1615779555.146047,,"-0.02
",
1615779555.1490383,,"0.02
",
1615779555.1520307,,"-0.02
",
1615779555.1550255,,"-0.05
",
1615779555.157021,,"-0.03
",
1615779555.1600122,,"-0.07
",
1615779555.1630034,,"0.03
",
1615779555.1659958,,"0.07
",
1615779555.16799,,"-0.05
",
1615779555.1709814,,"-0.05
",
1615779555.1739721,,"0.02
",
1615779555.1769648,,"-0.07
",
1615779555.1789596,,"-0.03
",
1615779555.1819518,,"0.02
",
1615779555.1849444,,"-0.03
",
1615779555.1869395,,"0.00
",
1615779555.1899312,,"-0.07
",
1615779555.1929235,,"-0.07
",
1615779555.195914,,"-0.05
",
1615779555.1979105,,"0.05
",
1615779555.2009022,,"-0.02
",
1615779555.2038944,,"-0.03
",
1615779555.2068856,,"-0.07
",
1615779555.2088804,,"-0.02
",
1615779555.2118726,,"-0.02
",
1615779555.2148645,,"-0.02
",
1615779555.2168593,,"0.00
",
1615779555.2198515,,"0.02
",
1615779555.222843,,"0.02
",
1615779555.2258356,,"-0.02
",
1615779555.2278295,,"0.03
",
1615779555.230821,,"-0.02
",
1615779555.2338135,,"0.00
",
1615779555.2368057,,"-0.05
",
1615779555.2388003,,"-0.02
",
1615779555.241792,,"-0.03
",
1615779555.2447839,,"-0.02
",
1615779555.2477765,,"-0.02
",
1615779555.2497704,,"-0.02
",
1615779555.2527623,,"-0.02
",
1615779555.2557547,,"-0.02
",
1615779555.257749,,"-0.05
",
1615779555.260742,,"-0.02
",
1615779555.2637775,,"0.02
",
1615779555.2667258,,"-0.03
",
1615779555.2687204,,"-0.05
",
1615779555.2717128,,"-0.07
",
1615779555.2747042,,"0.00
",
1615779555.2776973,,"-0.05
",
1615779555.2796912,,"-0.03
",
1615779555.2826831,,"0.02
",
1615779555.285676,,"-0.07
",
1615779555.2886689,,"-0.02
",
1615779555.290663,,"-0.02
",
1615779555.293657,,"-0.07
",
1615779555.2966466,,"0.02
",
1615779555.2986417,,"-0.05
",
1615779555.3016334,,"0.00
",
1615779555.3046248,,"0.00
",
1615779555.3076165,,"-0.05
",
1615779555.3096132,,"-0.02
",
1615779555.3126056,,"0.02
",
1615779555.3155963,,"-0.02
",
1615779555.318589,,"-0.03
",
1615779555.320583,,"-0.02
",
1615779555.3235753,,"0.00
",
1615779555.3265676,,"-0.08
",
1615779555.3285625,,"-0.07
",
1615779555.3315547,,"-0.03
",
1615779555.3345459,,"-0.02
",
1615779555.3375423,,"0.00
",
1615779555.3395317,,"0.02
",
1615779555.3425252,,"-0.03
",
1615779555.3455176,,"-0.02
",
1615779555.3485081,,"-0.07
",
1615779555.350503,,"-0.03
",
1615779555.3534946,,"0.02
",
1615779555.3564868,,"0.02
",
1615779555.358481,,"-0.02
",
1615779555.361474,,"-0.03
",
1615779555.3644662,,"-0.03
",
1615779555.3674588,,"0.02
",
1615779555.3694541,,"-0.02
",
1615779555.3724444,,"0.02
",
1615779555.3754377,,"0.00
",
1615779555.3784294,,"0.03
",
1615779555.3804245,,"0.00
",
1615779555.3834147,,"0.02
",
1615779555.3864079,,"-0.02
",
1615779555.3884017,,"-0.05
",
1615779555.3913946,,"-0.03
",
1615779555.3943872,,"0.02
",
1615779555.3973777,,"-0.03
",
1615779555.3993735,,"-0.03
",
1615779555.4023645,,"0.02
",
1615779555.405357,,"0.02
",
1615779555.408349,,"0.05
",
1615779555.4103436,,"-0.05
",
1615779555.4133348,,"-0.02
",
1615779555.416327,,"-0.05
",
1615779555.4193187,,"0.03
",
1615779555.4213142,,"-0.05
",
1615779555.4243062,,"0.02
",
1615779555.4272985,,"0.02
",
1615779555.4292932,,"-0.03
",
1615779555.432294,,"-0.02
",
1615779555.4352877,,"-0.05
",
1615779555.4382696,,"0.03
",
1615779555.440264,,"0.02
",
1615779555.4432564,,"-0.03
",
1615779555.4462483,,"-0.05
",
1615779555.4492402,,"-0.07
",
1615779555.4512348,,"-0.02
",
1615779555.4542274,,"-0.02
",
1615779555.457219,,"0.05
",
1615779555.460211,,"-0.03
",
1615779555.4622052,,"-0.03
",
1615779555.4651976,,"-0.02
",
1615779555.4681895,,"-0.03
",
1615779555.4701836,,"-0.02
",
1615779555.4731762,,"-0.05
",
1615779555.476168,,"-0.03
",
1615779555.4791725,,"-0.05
",
1615779555.4811552,,"-0.03
",
1615779555.4841473,,"0.02
",
1615779555.4871407,,"-0.02
",
1615779555.4901316,,"-0.03
",
1615779555.4921265,,"0.02
",
1615779555.4951177,,"0.02
",
1615779555.4981103,,"-0.05
",
1615779555.5001042,,"-0.02
",
1615779555.5030966,,"0.02
",
1615779555.5060883,,"-0.07
",
1615779555.5090804,,"-0.02
",
1615779555.5110765,,"-0.05
",
1615779555.5140674,,"0.00
",
1615779555.517059,,"-0.07
",
1615779555.520059,,"0.02
",
1615779555.522046,,"0.00
",
1615779555.525038,,"0.00
",
1615779555.5280306,,"-0.08
",
1615779555.530026,,"-0.02
",
1615779555.5330172,,"0.02
",
1615779555.536009,,"0.02
",
1615779555.5390005,,"0.02
",
1615779555.540998,,"-0.05
",
1615779555.5439885,,"-0.03
",
1615779555.5469818,,"0.00
",
1615779555.5499732,,"0.00
",
1615779555.5519667,,"0.02
",
1615779555.5549595,,"0.00
",
1615779555.5579517,,"0.00
",
1615779555.559945,,"0.02
",
1615779555.5629375,,"0.03
",
1615779555.5659435,,"0.02
",
1615779555.5689216,,"-0.02
",
1615779555.570916,,"-0.03
",
1615779555.5739086,,"-0.02
",
1615779555.576902,,"-0.03
",
1615779555.5798924,,"-0.03
",
1615779555.581888,,"0.00
",
1615779555.5848784,,"-0.03
",
1615779555.5878718,,"0.00
",
1615779555.5898662,,"-0.03
",
1615779555.5928588,,"-0.05
",
1615779555.595849,,"-0.05
",
1615779555.5988412,,"-0.05
",
1615779555.6008358,,"0.02
",
1615779555.6038282,,"0.02
",
1615779555.606821,,"-0.03
",
1615779555.6098137,,"-0.03
",
1615779555.6118083,,"-0.02
",
1615779555.6147993,,"0.03
",
1615779555.6177907,,"-0.02
",
1615779555.6207826,,"-0.03
",
1615779555.6227782,,"-0.02
",
1615779555.6257703,,"-0.03
",
1615779555.6287632,,"-0.07
",
1615779555.6307566,,"-0.05
",
1615779555.6337488,,"-0.02
",
1615779555.6367404,,"-0.03
",
1615779555.6397336,,"0.03
",
1615779555.6417284,,"0.02
",
1615779555.6447237,,"0.00
",
1615779555.6477127,,"-0.02
",
1615779555.6507037,,"-0.03
",
1615779555.6526985,,"-0.02
",
1615779555.6556919,,"-0.03
",
1615779555.6586828,,"-0.05
",
1615779555.6616747,,"-0.03
",
1615779555.663682,,"-0.05
",
1615779555.6666613,,"-0.03
",
1615779555.669653,,"0.00
",
1615779555.6716478,,"-0.02
",
1615779555.67464,,"-0.02
",
1615779555.6776323,,"-0.07
",
1615779555.6806245,,"0.02
",
1615779555.6826186,,"-0.02
",
1615779555.68561,,"-0.02
",
1615779555.688603,,"0.00
",
1615779555.6915946,,"-0.02
",
1615779555.6935909,,"0.00
",
1615779555.6965823,,"-0.02
",
1615779555.6995738,,"-0.03
",
1615779555.7015688,,"-0.02
",
1615779555.7045603,,"-0.02
",
1615779555.7075522,,"0.00
",
1615779555.7105453,,"0.00
",
1615779555.7125397,,"-0.03
",
1615779555.715532,,"-0.03
",
1615779555.7185242,,"-0.07
",
1615779555.7215204,,"-0.03
",
1615779555.7235107,,"-0.03
",
1615779555.726503,,"-0.03
",
1615779555.7294939,,"-0.03
",
1615779555.7314894,,"0.02
",
1615779555.7344813,,"-0.08
",
1615779555.7374732,,"0.00
",
1615779555.7404773,,"-0.05
",
1615779555.7424593,,"-0.08
",
1615779555.745452,,"-0.07
",
1615779555.748444,,"-0.05
",
1615779555.7514355,,"-0.03
",
1615779555.7534304,,"-0.18
",
1615779555.7564228,,"-0.12
",
1615779555.7594147,,"-0.13
",
1615779555.7614093,,"-0.13
",
1615779555.764401,,"-0.10
",
1615779555.7674048,,"-0.10
",
1615779555.7703843,,"-0.17
",
1615779555.7723799,,"-0.15
",
1615779555.775371,,"-0.17
",
1615779555.778365,,"-0.17
",
1615779555.7813563,,"-0.12
",
1615779555.7833521,,"-0.23
",
1615779555.7863567,,"-0.18
",
1615779555.7893348,,"-0.20
",
1615779555.7923272,,"-0.28
",
1615779555.7943218,,"-0.32
",
1615779555.7973132,,"-0.52
",
1615779555.8003058,,"-0.55
",
1615779555.8032997,,"-0.72
",
1615779555.8052924,,"-0.95
",
1615779555.8082838,,"-0.25
",
1615779555.8112783,,"0.30
",
1615779555.8132713,,"0.30
",
1615779555.816264,,"0.47
",
1615779555.8192556,,"1.68
",
1615779555.8222477,,"1.17
",
1615779555.8242419,,"1.47
",
1615779555.8272347,,"0.92
",
1615779555.8302262,,"-1.12
",
1615779555.8332188,,"-1.05
",
1615779555.836211,,"-0.30
",
1615779555.8382125,,"-0.82
",
1615779555.8412073,,"-0.48
",
1615779555.8441892,,"-0.28
",
1615779555.8461828,,"-0.27
",
1615779555.8491757,,"-0.12
",
1615779555.8521764,,"-0.15
",
1615779555.855159,,"0.07
",
1615779555.857154,,"-0.07
",
1615779555.8601472,,"-0.13
",
1615779555.863139,,"-0.15
",
1615779555.8661318,,"-0.02
",
1615779555.8681257,,"-0.13
",
1615779555.8711174,,"-0.03
",
1615779555.8741083,,"-0.08
",
1615779555.8761039,,"-0.07
",
1615779555.8790953,,"-0.07
",
1615779555.882089,,"-0.07
",
1615779555.8850803,,"-0.03
",
1615779555.8870747,,"-0.08
",
1615779555.8900666,,"-0.03
",
1615779555.8930602,,"-0.05
",
1615779555.8960512,,"-0.02
",
1615779555.898049,,"-0.03
",
1615779555.9010372,,"0.10
",
1615779555.9040308,,"-0.12
",
1615779555.9070354,,"-0.07
",
1615779555.9090166,,"-0.02
",
1615779555.91201,,"-0.13
",
1615779555.9150012,,"0.05
",
1615779555.916995,,"-0.03
",
1615779555.9199872,,"0.08
",
1615779555.9229808,,"-0.13
",
1615779555.9259717,,"0.05
",
1615779555.9279675,,"-0.08
",
1615779555.9309587,,"-0.05
",
1615779555.9339507,,"-0.03
",
1615779555.9369433,,"-0.03
",
1615779555.9389374,,"0.07
",
1615779555.941929,,"-0.18
",
1615779555.9449215,,"0.17
",
1615779555.947914,,"-0.17
",
1615779555.9499085,,"0.22
",
1615779555.9529011,,"-0.12
",
1615779555.9558926,,"0.08
",
1615779555.9588833,,"-0.02
",
1615779555.960879,,"-0.13
",
1615779555.9638708,,"0.28
",
1615779555.9668624,,"-0.38
",
1615779555.968857,,"0.37
",
1615779555.9718485,,"-0.43
",
1615779555.9748409,,"0.37
",
1615779555.9778464,,"-0.23
",
1615779555.979827,,"0.02
",
1615779555.98282,,"0.05
",
1615779555.985812,,"-0.57
",
1615779555.9888034,,"0.62
",
1615779555.9907975,,"-0.97
",
1615779555.99379,,"0.90
",
1615779555.996782,,"-0.62
",
1615779555.9997742,,"0.45
",
1615779556.0017686,,"-0.30
",
1615779556.0047615,,"-0.72
",
1615779556.0077527,,"0.75
",
1615779556.0107455,,"-1.58
",
1615779556.0127397,,"1.55
",
1615779556.0157323,,"-1.70
",
1615779556.0187244,,"1.20
",
1615779556.0217159,,"-0.72
",
1615779556.0237105,,"-0.72
",
1615779556.0267036,,"0.45
",
1615779556.0296962,,"-1.70
",
1615779556.0326867,,"1.73
",
1615779556.0346813,,"-2.45
",
1615779556.037674,,"2.05
",
1615779556.040666,,"-1.48
",
1615779556.0436578,,"0.48
",
1615779556.0456533,,"-0.45
",
1615779556.0486436,,"-0.57
",
1615779556.0516357,,"0.78
",
1615779556.0546281,,"-2.38
",
1615779556.0566225,,"1.92
",
1615779556.0596151,,"-2.22
",
1615779556.0626075,,"2.25
",
1615779556.0655997,,"-1.33
",
1615779556.0675952,,"1.17
",
1615779556.0705867,,"-0.15
",
1615779556.073579,,"-1.38
",
1615779556.0755727,,"0.37
",
1615779556.0785663,,"-2.58
",
1615779556.0815573,,"1.58
",
1615779556.0845487,,"-1.82
",
1615779556.0865452,,"1.98
",
1615779556.0895348,,"-1.60
",
1615779556.0925276,,"0.43
",
1615779556.09552,,"-0.37
",
1615779556.0975149,,"-1.93
",
1615779556.100507,,"0.78
",
1615779556.1035,,"-2.25
",
1615779556.1064909,,"1.93
",
1615779556.1084857,,"-2.13
",
1615779556.1114771,,"1.62
",
1615779556.1144693,,"-1.00
",
1615779556.117461,,"-0.62
",
1615779556.1195385,,"-0.02
",
1615779556.122447,,"-1.38
",
1615779556.1254404,,"0.98
",
1615779556.1284323,,"-2.20
",
1615779556.1304257,,"2.08
",
1615779556.1334186,,"-1.70
",
1615779556.13641,,"1.83
",
1615779556.139403,,"-0.70
",
1615779556.141397,,"0.22
",
1615779556.1443915,,"0.20
",
1615779556.1473823,,"-1.77
",
1615779556.150373,,"0.83
",
1615779556.1523683,,"-2.22
",
1615779556.1553602,,"1.40
",
1615779556.1583524,,"-1.07
",
1615779556.1613457,,"1.58
",
1615779556.1633403,,"-0.75
",
1615779556.166332,,"0.07
",
1615779556.1693234,,"-0.02
",
1615779556.1723163,,"-2.25
",
1615779556.1743088,,"0.65
",
1615779556.1773024,,"-1.38
",
1615779556.1802938,,"2.00
",
1615779556.1832864,,"-1.93
",
1615779556.18528,,"1.40
",
1615779556.1882727,,"-0.58
",
1615779556.191264,,"-0.58
",
1615779556.1932604,,"-0.38
",
1615779556.1962523,,"-1.40
",
1615779556.1992443,,"0.93
",
1615779556.2022371,,"-2.20
",
1615779556.2042303,,"0.78
",
1615779556.2072217,,"-1.17
",
1615779556.2102141,,"1.37
",
1615779556.2132063,,"-0.98
",
1615779556.2152011,,"1.72
",
1615779556.218194,,"-0.78
",
1615779556.2211857,,"0.90
",
1615779556.2241776,,"-0.30
",
1615779556.2261717,,"-2.07
",
1615779556.2291648,,"0.57
",
1615779556.2321575,,"-0.68
",
1615779556.2351494,,"1.48
",
1615779556.2371435,,"-1.32
",
1615779556.2401354,,"1.37
",
1615779556.2431278,,"-0.60
",
1615779556.24612,,"0.87
",
1615779556.2481146,,"-0.42
",
1615779556.251105,,"-0.47
",
1615779556.254098,,"-0.37
",
1615779556.2570887,,"-1.13
",
1615779556.2590842,,"0.17
",
1615779556.2620764,,"-1.55
",
1615779556.2650692,,"1.30
",
1615779556.2680602,,"-0.77
",
